date,gw_level
2000-01-02,2.09
2000-01-09,2.12
2000-01-16,2.1
2000-01-23,2.1
2000-01-30,
2000-02-06,2.17
2000-02-13,2.21
2000-02-20,2.23
2000-02-27,2.23
2000-03-05,2.24
2000-03-12,2.24
2000-03-19,2.24
2000-03-26,2.26
2000-04-02,2.25
2000-04-09,2.31
2000-04-16,2.3
2000-04-23,2.3
2000-04-30,
2000-05-07,2.26
2000-05-14,2.25
2000-05-21,2.23
2000-05-28,2.2
2000-06-04,2.14
2000-06-11,2.1
2000-06-18,2.08
2000-06-25,2.05
2000-07-02,2.0
2000-07-09,1.98
2000-07-16,1.98
2000-07-23,1.98
2000-07-30,
2000-08-06,2.04
2000-08-13,2.03
2000-08-20,2.05
2000-08-27,2.05
2000-09-03,2.06
2000-09-10,2.08
2000-09-17,2.08
2000-09-24,2.08
2000-10-01,2.08
2000-10-08,2.09
2000-10-15,2.09
2000-10-22,2.1
2000-10-29,
2000-11-05,2.12
2000-11-12,2.13
2000-11-19,2.13
2000-11-26,2.13
2000-12-03,2.13
2000-12-10,2.14
2000-12-17,2.14
2000-12-24,2.14
2000-12-31,
2001-01-07,2.15
2001-01-14,2.18
2001-01-21,2.18
2001-01-28,2.18
2001-02-04,2.18
2001-02-11,2.22
2001-02-18,2.23
2001-02-25,2.26
2001-03-04,2.26
2001-03-11,2.26
2001-03-18,2.26
2001-03-25,2.27
2001-04-01,2.37
2001-04-08,2.37
2001-04-15,2.36
2001-04-22,2.35
2001-04-29,
2001-05-06,2.35
2001-05-13,2.31
2001-05-20,2.31
2001-05-27,2.31
2001-06-03,2.31
2001-06-10,2.32
2001-06-17,2.31
2001-06-24,2.31
2001-07-01,2.31
2001-07-08,2.31
2001-07-15,2.26
2001-07-22,2.25
2001-07-29,
2001-08-05,2.19
2001-08-12,2.18
2001-08-19,2.17
2001-08-26,2.17
2001-09-02,2.15
2001-09-09,2.16
2001-09-16,2.16
2001-09-23,2.19
2001-09-30,
2001-10-07,2.19
2001-10-14,2.19
2001-10-21,2.2
2001-10-28,2.2
2001-11-04,2.2
2001-11-11,2.2
2001-11-18,2.19
2001-11-25,2.19
2001-12-02,2.19
2001-12-09,2.21
2001-12-16,2.23
2001-12-23,2.23
2001-12-30,
2002-01-06,2.26
2002-01-13,2.32
2002-01-20,2.34
2002-01-27,2.33
2002-02-03,2.46
2002-02-10,2.46
2002-02-17,2.49
2002-02-24,2.56
2002-03-03,2.59
2002-03-10,2.75
2002-03-17,2.75
2002-03-24,2.71
2002-03-31,
2002-04-07,2.63
2002-04-14,2.63
2002-04-21,2.57
2002-04-28,2.57
2002-05-05,2.54
2002-05-12,2.52
2002-05-19,2.49
2002-05-26,2.45
2002-06-02,2.43
2002-06-09,2.4
2002-06-16,2.34
2002-06-23,2.31
2002-06-30,
2002-07-07,2.26
2002-07-14,2.21
2002-07-21,2.16
2002-07-28,2.16
2002-08-04,2.16
2002-08-11,2.16
2002-08-18,2.16
2002-08-25,2.36
2002-09-01,2.4
2002-09-08,2.38
2002-09-15,2.3499999999999996
2002-09-22,2.33
2002-09-29,
2002-10-06,2.33
2002-10-13,2.37
2002-10-20,2.42
2002-10-27,2.38
2002-11-03,2.45
2002-11-10,2.52
2002-11-17,2.63
2002-11-24,2.58
2002-12-01,2.64
2002-12-08,2.64
2002-12-15,2.53
