date,gw_level
2000-01-02,33.64
2000-01-09,33.7
2000-01-16,33.76
2000-01-23,33.81
2000-01-30,
2000-02-06,33.8
2000-02-13,33.84
2000-02-20,33.84
2000-02-27,33.86
2000-03-05,33.88
2000-03-12,33.89
2000-03-19,33.91
2000-03-26,33.96
2000-04-02,33.94
2000-04-09,33.93
2000-04-16,33.89
2000-04-23,33.85
2000-04-30,
2000-05-07,33.83
2000-05-14,33.82
2000-05-21,33.79
2000-05-28,33.71
2000-06-04,33.67
2000-06-11,33.65
2000-06-18,33.6
2000-06-25,33.56
2000-07-02,33.54
2000-07-09,33.54
2000-07-16,33.53
2000-07-23,33.5
2000-07-30,
2000-08-06,33.54
2000-08-13,33.58
2000-08-20,33.6
2000-08-27,33.66
2000-09-03,33.69
2000-09-10,33.69
2000-09-17,33.68
2000-09-24,33.7
2000-10-01,33.69
2000-10-08,33.69
2000-10-15,33.68
2000-10-22,33.65
2000-10-29,
2000-11-05,33.64
2000-11-12,33.65
2000-11-19,33.59
2000-11-26,33.6
2000-12-03,33.59
2000-12-10,33.62
2000-12-17,33.64
2000-12-24,33.63
2000-12-31,
2001-01-07,33.66
2001-01-14,33.65
2001-01-21,33.69
2001-01-28,33.74
2001-02-04,33.78
2001-02-11,33.79
2001-02-18,33.8
2001-02-25,33.83
2001-03-04,33.84
2001-03-11,33.84
2001-03-18,33.85
2001-03-25,33.89
2001-04-01,33.88
2001-04-08,33.84
2001-04-15,33.85
2001-04-22,33.83
2001-04-29,
2001-05-06,33.79
2001-05-13,33.78
2001-05-20,33.74
2001-05-27,33.73
2001-06-03,33.74
2001-06-10,33.73
2001-06-17,33.69
2001-06-24,33.69
2001-07-01,33.64
2001-07-08,33.67
2001-07-15,33.64
2001-07-22,33.62
2001-07-29,
2001-08-05,33.6
2001-08-12,33.62
2001-08-19,33.59
2001-08-26,33.59
2001-09-02,33.62
2001-09-09,33.64
2001-09-16,33.64
2001-09-23,33.69
2001-09-30,
2001-10-07,33.71
2001-10-14,33.72
2001-10-21,33.79
2001-10-28,33.84
2001-11-04,33.81
2001-11-11,33.8
2001-11-18,33.79
2001-11-25,33.76
2001-12-02,33.77
2001-12-09,33.79
2001-12-16,33.84
2001-12-23,33.82
2001-12-30,
2002-01-06,33.79
2002-01-13,33.79
2002-01-20,33.73
2002-01-27,33.69
2002-02-03,33.69
2002-02-10,33.76
2002-02-17,33.84
2002-02-24,33.94
2002-03-03,33.96
2002-03-10,33.97
2002-03-17,33.94
2002-03-24,33.93
2002-03-31,
2002-04-07,33.85
2002-04-14,33.79
2002-04-21,33.79
2002-04-28,33.77
2002-05-05,33.77
2002-05-12,33.75
2002-05-19,33.78
2002-05-26,33.75
2002-06-02,33.74
2002-06-09,33.75
2002-06-16,33.69
2002-06-23,33.68
2002-06-30,
2002-07-07,33.69
2002-07-14,33.64
2002-07-21,33.63
2002-07-28,33.63
2002-08-04,33.67
2002-08-11,33.7
2002-08-18,33.84
2002-08-25,33.9
2002-09-01,33.89
2002-09-08,33.88
2002-09-15,33.91
2002-09-22,33.9
2002-09-29,
2002-10-06,33.89
2002-10-13,33.89
2002-10-20,33.9
2002-10-27,33.86
2002-11-03,33.89
2002-11-10,33.89
2002-11-17,33.91
2002-11-24,33.94
2002-12-01,33.9
2002-12-08,33.9
2002-12-15,33.85
2002-12-22,33.83
2002-12-29,
2003-01-05,33.84
2003-01-12,33.9
2003-01-19,33.98
2003-01-26,34.02
2003-02-02,34.0
2003-02-09,33.95
2003-02-16,33.89
2003-02-23,33.88
2003-03-02,33.89
2003-03-09,33.92
2003-03-16,33.9
2003-03-23,33.88
2003-03-30,
2003-04-06,33.84
2003-04-13,33.85
2003-04-20,33.79
2003-04-27,33.77
2003-05-04,33.74
2003-05-11,33.74
2003-05-18,33.7
2003-05-25,33.67
2003-06-01,33.61
2003-06-08,33.59
2003-06-15,33.59
2003-06-22,33.56
2003-06-29,
2003-07-06,33.56
2003-07-13,33.5
2003-07-20,33.5
2003-07-27,33.49
2003-08-03,33.5
2003-08-10,33.48
2003-08-17,33.44
2003-08-24,33.44
2003-08-31,
2003-09-07,33.43
2003-09-14,33.47
2003-09-21,33.49
2003-09-28,33.48
2003-10-05,33.47
2003-10-12,33.5
2003-10-19,33.49
2003-10-26,33.52
2003-11-02,33.54
2003-11-09,33.54
2003-11-16,33.56
2003-11-23,33.59
2003-11-30,
2003-12-07,33.58
2003-12-14,33.6
2003-12-21,33.63
2003-12-28,33.71
2004-01-04,33.74
2004-01-11,33.75
2004-01-18,33.78
2004-01-25,33.84
2004-02-01,33.88
2004-02-08,33.91
2004-02-15,33.9
2004-02-22,33.88
2004-02-29,
2004-03-07,33.89
2004-03-14,33.84
2004-03-21,33.81
2004-03-28,33.79
2004-04-04,33.76
2004-04-11,33.74
2004-04-18,33.74
2004-04-25,33.7
2004-05-02,33.69
2004-05-09,33.66
2004-05-16,33.68
2004-05-23,33.66
2004-05-30,
2004-06-06,33.64
2004-06-13,33.65
2004-06-20,33.63
2004-06-27,33.62
2004-07-04,33.64
2004-07-11,33.63
2004-07-18,33.62
2004-07-25,33.62
2004-08-01,33.59
2004-08-08,33.58
2004-08-15,33.54
2004-08-22,33.53
2004-08-29,
2004-09-05,33.54
2004-09-12,33.52
2004-09-19,33.54
2004-09-26,33.56
2004-10-03,33.55
2004-10-10,33.58
2004-10-17,33.59
2004-10-24,33.61
2004-10-31,
2004-11-07,33.59
2004-11-14,33.6
2004-11-21,33.63
2004-11-28,33.69
2004-12-05,33.69
2004-12-12,33.67
2004-12-19,33.7
2004-12-26,33.7
2005-01-02,33.74
2005-01-09,33.73
2005-01-16,33.73
2005-01-23,33.8
2005-01-30,
2005-02-06,33.79
2005-02-13,33.82
2005-02-20,33.84
2005-02-27,33.87
2005-03-06,33.89
2005-03-13,33.88
2005-03-20,33.89
2005-03-27,33.84
2005-04-03,33.81
2005-04-10,33.8
2005-04-17,33.79
2005-04-24,33.75
2005-05-01,33.74
2005-05-08,33.77
2005-05-15,33.78
2005-05-22,33.8
2005-05-29,
2005-06-05,33.75
2005-06-12,33.7
2005-06-19,33.68
2005-06-26,33.64
2005-07-03,33.62
2005-07-10,33.63
2005-07-17,33.61
2005-07-24,33.7
2005-07-31,
2005-08-07,33.69
2005-08-14,33.71
2005-08-21,33.69
2005-08-28,33.7
2005-09-04,33.69
2005-09-11,33.69
2005-09-18,33.67
2005-09-25,33.68
2005-10-02,33.69
2005-10-09,33.68
2005-10-16,33.64
2005-10-23,33.66
2005-10-30,
2005-11-06,33.69
2005-11-13,33.69
2005-11-20,33.71
2005-11-27,33.75
2005-12-04,33.74
2005-12-11,33.78
2005-12-18,33.75
2005-12-25,33.74
2006-01-01,33.75
2006-01-08,33.77
2006-01-15,33.78
2006-01-22,33.81
2006-01-29,
2006-02-05,33.79
2006-02-12,33.8
2006-02-19,33.83
