date,gw_level
2000-01-02,30.80142857142857
2000-01-09,30.8
2000-01-16,30.8
2000-01-23,30.815714285714286
2000-01-30,30.82857142857143
2000-02-06,30.81714285714286
2000-02-13,30.82
2000-02-20,30.827142857142857
2000-02-27,30.81
2000-03-05,30.83285714285714
2000-03-12,30.827142857142857
2000-03-19,30.827142857142857
2000-03-26,30.827142857142857
2000-04-02,30.830000000000002
2000-04-09,30.81714285714286
2000-04-16,30.81714285714286
2000-04-23,30.79714285714286
2000-04-30,30.782857142857143
2000-05-07,30.778
2000-05-14,30.776666666666667
2000-05-21,30.785
2000-05-28,30.79
2000-06-04,30.794285714285714
2000-06-11,30.777142857142856
2000-06-18,30.764285714285712
2000-06-25,30.77285714285714
2000-07-02,30.77857142857143
2000-07-09,30.79
2000-07-16,30.78857142857143
2000-07-23,30.785714285714285
2000-07-30,30.794285714285714
2000-08-06,30.78857142857143
2000-08-13,30.784285714285716
2000-08-20,30.798571428571428
2000-08-27,30.790000000000003
2000-09-03,30.792857142857144
2000-09-10,30.787142857142857
2000-09-17,30.78857142857143
2000-09-24,30.78142857142857
2000-10-01,30.795
2000-10-08,30.78857142857143
2000-10-15,30.802857142857142
2000-10-22,30.785714285714285
2000-10-29,30.812857142857144
2000-11-05,30.81
2000-11-12,30.80857142857143
2000-11-19,30.797142857142855
2000-11-26,30.807142857142857
2000-12-03,30.8
2000-12-10,30.80666666666667
2000-12-17,30.810000000000002
2000-12-24,30.81
2000-12-31,30.827142857142857
2001-01-07,30.81714285714286
2001-01-14,30.807142857142857
2001-01-21,30.814999999999998
2001-01-28,30.82
2001-02-04,30.812857142857144
2001-02-11,30.812857142857144
2001-02-18,30.806
2001-02-25,30.819999999999997
2001-03-04,30.821428571428573
2001-03-11,30.81714285714286
2001-03-18,30.82
2001-03-25,30.82428571428571
2001-04-01,30.814285714285713
2001-04-08,30.81714285714286
2001-04-15,30.812857142857144
2001-04-22,30.82
2001-04-29,30.80857142857143
2001-05-06,30.805
2001-05-13,30.791428571428572
2001-05-20,30.792857142857144
2001-05-27,30.78857142857143
2001-06-03,30.791428571428572
2001-06-10,30.791428571428572
2001-06-17,30.794285714285714
2001-06-24,30.792857142857144
2001-07-01,30.77
2001-07-08,30.775
2001-07-15,30.782857142857146
2001-07-22,30.775714285714287
2001-07-29,30.767142857142858
2001-08-05,30.766000000000002
2001-08-12,30.775714285714287
2001-08-19,30.771428571428572
2001-08-26,30.767142857142858
2001-09-02,30.776
2001-09-09,30.784285714285716
2001-09-16,30.792857142857144
2001-09-23,30.79
2001-09-30,30.791666666666668
2001-10-07,30.796
2001-10-14,30.793333333333333
2001-10-21,30.793333333333333
2001-10-28,30.79
2001-11-04,30.795714285714286
2001-11-11,30.802857142857142
2001-11-18,30.798571428571428
2001-11-25,30.802857142857142
2001-12-02,30.802857142857142
2001-12-09,30.795714285714286
2001-12-16,30.80142857142857
2001-12-23,30.814285714285713
2001-12-30,30.822857142857142
2002-01-06,30.812857142857144
2002-01-13,30.814285714285713
2002-01-20,30.824
2002-01-27,30.821428571428573
2002-02-03,30.815714285714286
2002-02-10,30.821428571428573
2002-02-17,30.826666666666664
2002-02-24,
2002-03-03,
2002-03-10,
2002-03-17,
2002-03-24,
2002-03-31,
2002-04-07,
2002-04-14,
2002-04-21,30.81
2002-04-28,30.821999999999996
2002-05-05,30.812857142857144
2002-05-12,30.81142857142857
2002-05-19,30.8
2002-05-26,30.80666666666667
2002-06-02,30.793333333333333
2002-06-09,30.805714285714284
2002-06-16,30.8
2002-06-23,30.785
2002-06-30,30.791666666666668
2002-07-07,30.7975
2002-07-14,30.78142857142857
2002-07-21,30.78857142857143
2002-07-28,30.79
2002-08-04,30.78
2002-08-11,30.79
2002-08-18,30.795714285714286
2002-08-25,30.792
2002-09-01,30.784285714285716
2002-09-08,30.782857142857143
2002-09-15,30.77857142857143
2002-09-22,30.784285714285716
2002-09-29,30.79
2002-10-06,30.795714285714286
2002-10-13,30.802500000000002
2002-10-20,30.807142857142857
2002-10-27,30.812857142857144
2002-11-03,30.8125
2002-11-10,30.822000000000003
2002-11-17,30.822857142857142
2002-11-24,30.81714285714286
2002-12-01,30.825714285714287
2002-12-08,30.827142857142857
2002-12-15,30.832
