date,gw_level
2000-01-02,32.79
2000-01-09,32.78
2000-01-16,32.79
2000-01-23,32.79
2000-01-30,
2000-02-06,32.79
2000-02-13,32.8
2000-02-20,32.8
2000-02-27,32.81
2000-03-05,32.81
2000-03-12,32.81
2000-03-19,32.81
2000-03-26,32.82
2000-04-02,32.83
2000-04-09,32.84
2000-04-16,32.84
2000-04-23,32.84
2000-04-30,
2000-05-07,32.84
2000-05-14,32.85
2000-05-21,32.84
2000-05-28,32.84
2000-06-04,32.83
2000-06-11,32.82
2000-06-18,32.81
2000-06-25,32.81
2000-07-02,32.79
2000-07-09,32.78
2000-07-16,32.78
2000-07-23,32.78
2000-07-30,
2000-08-06,32.79
2000-08-13,32.78
2000-08-20,32.78
2000-08-27,32.78
2000-09-03,32.77
2000-09-10,32.77
2000-09-17,32.78
2000-09-24,32.78
2000-10-01,32.76
2000-10-08,32.76
2000-10-15,32.76
2000-10-22,32.76
2000-10-29,
2000-11-05,32.76
2000-11-12,32.76
2000-11-19,32.76
2000-11-26,32.76
2000-12-03,32.76
2000-12-10,32.76
2000-12-17,32.76
2000-12-24,32.74
2000-12-31,
2001-01-07,32.76
2001-01-14,32.77
2001-01-21,32.76
2001-01-28,32.76
2001-02-04,32.77
2001-02-11,32.77
2001-02-18,32.76
2001-02-25,32.76
2001-03-04,32.76
2001-03-11,32.76
2001-03-18,32.76
2001-03-25,32.76
2001-04-01,32.76
2001-04-08,32.76
2001-04-15,32.77
2001-04-22,32.78
2001-04-29,
2001-05-06,32.79
2001-05-13,32.79
2001-05-20,32.78
2001-05-27,32.78
2001-06-03,32.76
2001-06-10,32.76
2001-06-17,32.76
2001-06-24,32.78
2001-07-01,32.74
2001-07-08,32.74
2001-07-15,32.74
2001-07-22,32.74
2001-07-29,
2001-08-05,32.73
2001-08-12,32.73
2001-08-19,32.74
2001-08-26,32.74
2001-09-02,32.74
2001-09-09,32.75
2001-09-16,32.76
2001-09-23,32.76
2001-09-30,
2001-10-07,32.76
2001-10-14,32.77
2001-10-21,32.78
2001-10-28,32.78
2001-11-04,32.77
2001-11-11,32.77
2001-11-18,32.76
2001-11-25,32.76
2001-12-02,32.76
2001-12-09,32.76
2001-12-16,32.76
2001-12-23,32.76
2001-12-30,
2002-01-06,32.76
2002-01-13,32.76
2002-01-20,32.76
2002-01-27,32.76
2002-02-03,32.78
2002-02-10,32.79
2002-02-17,32.8
2002-02-24,32.8
2002-03-03,32.82
2002-03-10,32.83
2002-03-17,32.84
2002-03-24,32.84
2002-03-31,
2002-04-07,32.86
2002-04-14,32.88
2002-04-21,32.88
2002-04-28,32.88
2002-05-05,32.89
2002-05-12,32.89
2002-05-19,32.9
2002-05-26,32.9
2002-06-02,32.89
2002-06-09,32.89
2002-06-16,32.89
2002-06-23,32.89
2002-06-30,
2002-07-07,32.87
2002-07-14,32.87
2002-07-21,32.86
2002-07-28,32.86
2002-08-04,32.84
2002-08-11,32.86
2002-08-18,32.86
2002-08-25,32.87
2002-09-01,32.88
2002-09-08,32.88
2002-09-15,32.87
2002-09-22,32.86
2002-09-29,
2002-10-06,32.86
2002-10-13,32.86
2002-10-20,32.87
2002-10-27,32.86
2002-11-03,32.87
2002-11-10,32.87
2002-11-17,32.89
2002-11-24,32.89
