well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
33512290,Brandenburg,-0.001954253611556941,0.01254000143366075,-0.048066879604880305,3.685307629204266,0.22140234615638288,-0.050786516853931506,1219,2000-01-02,2025-12-28
34522487,Brandenburg,0.0028617132410550445,0.00016415199327458156,0.0717672924847927,7.654226142742582,0.22848693102353534,0.07436928702010809,1247,2000-01-02,2025-12-28
33455425,Brandenburg,-0.007723801691729312,6.961468576297921e-18,-0.16946276776501012,31.75137221269297,0.23228164733262247,-0.200723684210526,1166,2000-01-02,2025-12-28
38413453,Brandenburg,-0.008178459471562843,2.084737092621351e-25,-0.199896978584502,51.36240423797881,0.19779212762951584,-0.21253918495297605,1227,2000-01-02,2025-12-28
36501661,Brandenburg,-0.040658627087198855,6.532418951558535e-58,-0.3073588096095782,49.5499591169256,0.6569818114196618,-1.0566233766233855,1223,2000-01-02,2025-12-28
39461262,Brandenburg,-0.008398965219890593,1.2970923180824661e-14,-0.14716919753255284,50.6520056726094,0.3257013514067421,-0.21826961770623274,1234,2000-01-02,2025-12-28
34447010,Brandenburg,-0.011068181818181628,9.31692714094327e-25,-0.19898530699113456,30.31741673628516,0.28158580156544444,-0.2876363636363587,1197,2000-01-02,2025-12-28
35532636,Brandenburg,-0.0030693277310924493,4.621673983128398e-07,-0.09653426210575378,13.116556184316895,0.1920158124408406,-0.07976470588235327,1237,2000-01-02,2025-12-28
35422710,Brandenburg,-0.013209764918625657,1.9001982610666567e-38,-0.24657636433192437,29.90395264847512,0.2418474211675811,-0.3430379746835438,1246,2000-01-02,2025-12-21
33522321,Brandenburg,-0.008449971081550036,2.0689403889333012e-16,-0.15629267562531607,6.154077046548957,0.338175503890222,-0.21959514170040503,1246,2000-01-02,2025-12-28
36441946,Brandenburg,-0.016132505175983452,4.5256180328769093e-48,-0.28212280541956075,33.494009159034135,0.2785335706117739,-0.4192463768115946,1201,2000-01-02,2025-12-28
