ID,Region,Pct_Missing,Max_Gap_Weeks,Flagged
43453538,Brandenburg,4.642593957258659,10,False
35406370,Brandenburg,11.717022844509948,29,False
42473638,Brandenburg,78.7030213706706,678,True
30401381,Brandenburg,8.990420044215181,13,False
35406384,Brandenburg,13.338246131171703,26,False
42517005,Brandenburg,3.389830508474576,1,False
41486604,Brandenburg,10.243183492999263,26,False
37539448,Brandenburg,52.2476050110538,4,True
37441878,Brandenburg,40.751658069270455,480,True
29438430,Brandenburg,9.211495946941783,9,False
44486014,Brandenburg,58.87988209285188,624,True
33522325,Brandenburg,6.779661016949152,17,False
33451751,Brandenburg,53.35298452468681,645,True
36412040,Brandenburg,13.264554163596168,55,True
36441989,Brandenburg,11.422254974207812,7,False
35532632,Brandenburg,8.843036109064112,2,False
27485004,Brandenburg,15.622697126013266,8,False
35459843,Brandenburg,20.78113485630066,49,True
30410630,Brandenburg,52.32129697862933,635,True
38441730,Brandenburg,8.032424465733234,18,False
37539423,Brandenburg,10.832719233603537,4,False
37539047,Brandenburg,8.400884303610907,5,False
31481923,Brandenburg,8.769344141488578,3,False
29519030,Brandenburg,32.49815770081061,2,True
31445100,Brandenburg,10.022107590272661,5,False
35432575,Brandenburg,9.506263817243921,9,False
34426024,Brandenburg,8.253500368459838,1,False
34447013,Brandenburg,11.422254974207812,44,False
30454311,Brandenburg,83.05084745762711,1039,True
33427180,Brandenburg,14.369933677229183,88,True
35422521,Brandenburg,9.358879882092852,14,False
45468060,Brandenburg,53.279292557111276,2,True
29510149,Brandenburg,42.96241709653648,31,True
37485037,Brandenburg,47.01547531319086,553,True
41535001,Brandenburg,15.991156963890935,44,False
27505013,Brandenburg,52.10022107590273,39,True
37539424,Brandenburg,52.10022107590273,4,True
39486037,Brandenburg,55.71112748710391,370,True
38441701,Brandenburg,7.369196757553427,18,False
31481915,Brandenburg,8.990420044215181,10,False
35416180,Brandenburg,11.127487103905674,37,False
35442250,Brandenburg,4.789977892409728,6,False
39471203,Brandenburg,12.96978629329403,44,False
37505011,Brandenburg,13.927781871775977,41,False
39451260,Brandenburg,9.506263817243921,9,False
45468056,Brandenburg,12.159174649963154,61,True
45488025,Brandenburg,52.39498894620487,2,True
28463233,Brandenburg,35.298452468680914,374,True
36451329,Brandenburg,8.179808400884303,3,False
36441987,Brandenburg,11.56963890935888,10,False
32465403,Brandenburg,44.7310243183493,463,True
39471204,Brandenburg,12.748710390567428,44,False
36461326,Brandenburg,9.064112011790716,14,False
34426015,Brandenburg,5.600589535740604,5,False
40496307,Brandenburg,8.327192336035372,4,False
30463569,Brandenburg,32.35077376565954,9,True
28463234,Brandenburg,35.66691230655859,374,True
37529025,Brandenburg,27.413411938098747,2,True
32449205,Brandenburg,11.05379513633014,20,False
33402098,Brandenburg,19.086219602063377,35,False
28501107,Brandenburg,16.58069270449521,79,True
31481186,Brandenburg,9.211495946941783,4,False
34417503,Brandenburg,1.6212232866617537,8,False
34471523,Brandenburg,14.075165806927044,44,False
35406376,Brandenburg,8.990420044215181,5,False
34532504,Brandenburg,9.432571849668387,10,False
37539449,Brandenburg,52.2476050110538,4,True
33417575,Brandenburg,52.763448784082534,457,True
34402025,Brandenburg,8.47457627118644,5,False
41516010,Brandenburg,67.94399410464258,891,True
33465509,Brandenburg,44.28887251289609,460,True
31449105,Brandenburg,9.285187914517318,7,False
42517003,Brandenburg,8.327192336035372,5,False
32449202,Brandenburg,8.843036109064112,9,False
41510121,Brandenburg,10.832719233603537,26,False
27440150,Brandenburg,8.843036109064112,9,False
34532503,Brandenburg,5.158437730287399,2,False
35412785,Brandenburg,13.043478260869565,28,False
37539447,Brandenburg,52.17391304347826,4,True
45493438,Brandenburg,61.75386882829772,829,True
