Messstellennummer;8047
Bezirk;Marzahn-Hellersdorf
Betreiber;Senat
Auspr�gung;"GW-Stand, tagesaktuell"
Grundwasserleiter;"Hauptgrundwasserleiter (GWL 1.3 + 2)"
Grundwasserdruckfl�che;gespannt
"Gel�ndeoberkante (GOK) (m �. NHN)";52,25
"Rohroberkante (ROK) (m �. NHN)";52,63
"Filteroberkante (FOK) (m u. GOK)";49,90
"Filterunterkante (FUK) (m u. GOK)";53,90
Rechtswert;401087,39
Hochwert;5819899,82
Projektion;"UTM 33N"
;
Datum;"GW-Stand (m �. NHN)"
03.02.1990;37,43
08.03.1990;37,25
26.03.1990;37,38
11.04.1990;37,33
23.04.1990;37,34
05.05.1990;37,30
23.05.1990;37,33
09.11.1990;37,35
21.11.1990;37,47
01.12.1990;37,42
15.12.1990;37,48
07.02.1991;37,57
20.03.1991;37,66
15.04.1991;37,66
02.05.1991;37,67
29.05.1991;37,78
09.03.1992;37,59
03.02.1993;38,06
18.02.1993;38,11
15.03.1993;38,16
07.04.1993;38,26
22.04.1993;38,20
04.05.1993;38,08
14.05.1993;38,21
27.05.1993;38,23
08.06.1993;38,17
18.06.1993;38,16
01.09.1993;38,16
16.09.1993;38,15
28.09.1993;38,37
14.10.1993;38,36
22.10.1993;38,44
11.11.1993;38,31
25.11.1993;38,31
15.12.1993;38,40
30.12.1993;38,37
12.01.1994;38,48
31.01.1994;38,61
15.02.1994;38,65
01.03.1994;38,73
16.03.1994;38,73
12.04.1994;38,89
20.04.1994;38,90
03.05.1994;38,88
06.05.1994;38,90
24.05.1994;38,96
09.06.1994;38,99
20.06.1994;38,93
04.07.1994;38,90
29.08.1994;38,74
07.09.1994;38,72
21.09.1994;38,73
04.10.1994;38,74
10.10.1994;38,71
06.12.1994;38,73
14.12.1994;38,69
10.01.1995;38,76
23.01.1995;38,85
06.02.1995;38,82
13.02.1995;38,83
24.02.1995;38,99
10.03.1995;38,89
20.03.1995;38,87
05.04.1995;39,00
24.04.1995;39,04
05.05.1995;39,02
16.05.1995;39,03
01.06.1995;39,06
09.06.1995;39,14
16.06.1995;39,13
30.06.1995;39,14
10.07.1995;39,07
14.08.1995;38,91
28.08.1995;38,87
21.09.1995;38,86
09.10.1995;38,81
24.10.1995;38,84
01.11.1995;38,86
29.11.1995;38,69
11.12.1995;38,73
08.01.1996;38,61
15.01.1996;38,64
29.01.1996;38,56
20.02.1996;38,60
04.03.1996;38,50
14.03.1996;38,51
25.03.1996;38,41
09.04.1996;38,43
29.04.1996;38,46
09.05.1996;38,44
31.05.1996;38,51
10.06.1996;38,49
22.07.1996;38,42
31.07.1996;38,49
09.08.1996;38,45
16.08.1996;38,43
27.08.1996;38,39
05.09.1996;38,39
13.09.1996;38,41
23.09.1996;38,39
14.10.1996;38,38
25.10.1996;38,41
08.11.1996;38,30
25.11.1996;38,29
06.12.1996;38,32
20.12.1996;38,30
07.01.1997;38,27
20.01.1997;38,36
04.02.1997;38,32
24.02.1997;38,34
11.03.1997;38,34
11.04.1997;38,37
25.04.1997;38,34
12.05.1997;38,33
03.06.1997;38,38
18.06.1997;38,30
18.07.1997;38,32
04.08.1997;38,36
14.08.1997;38,30
02.09.1997;38,23
07.10.1997;38,24
04.11.1997;37,99
20.11.1997;38,14
08.12.1997;38,14
05.01.1998;38,13
22.01.1998;37,99
12.02.1998;38,09
06.03.1998;38,06
20.03.1998;38,20
22.04.1998;38,21
19.06.1998;38,33
20.07.1998;38,25
14.08.1998;38,31
14.09.1998;38,27
09.10.1998;38,26
13.11.1998;38,42
22.12.1998;38,47
29.01.1999;38,52
25.02.1999;38,50
23.03.1999;38,56
23.04.1999;38,61
23.06.1999;38,66
19.07.1999;38,56
10.08.1999;38,48
