date,gw_level
2000-01-02,
2000-01-09,
2000-01-16,
2000-01-23,
2000-01-30,
2000-02-06,
2000-02-13,
2000-02-20,
2000-02-27,
2000-03-05,
2000-03-12,
2000-03-19,
2000-03-26,
2000-04-02,
2000-04-09,
2000-04-16,
2000-04-23,
2000-04-30,
2000-05-07,
2000-05-14,
2000-05-21,
2000-05-28,
2000-06-04,
2000-06-11,
2000-06-18,69.01
2000-06-25,68.95
2000-07-02,68.97
2000-07-09,68.94
2000-07-16,68.94
2000-07-23,68.92
2000-07-30,
2000-08-06,68.97
2000-08-13,69.01
2000-08-20,68.96
2000-08-27,69.07
2000-09-03,
2000-09-10,
2000-09-17,
2000-09-24,
2000-10-01,
2000-10-08,
2000-10-15,
2000-10-22,
2000-10-29,
2000-11-05,
2000-11-12,
2000-11-19,
2000-11-26,
2000-12-03,
2000-12-10,
2000-12-17,
2000-12-24,
2000-12-31,
2001-01-07,
2001-01-14,
2001-01-21,
2001-01-28,
2001-02-04,
2001-02-11,
2001-02-18,
2001-02-25,
2001-03-04,
2001-03-11,
2001-03-18,
2001-03-25,
2001-04-01,69.41
2001-04-08,69.36
2001-04-15,69.39
2001-04-22,69.4
2001-04-29,
2001-05-06,69.36
2001-05-13,69.24
2001-05-20,69.18
2001-05-27,69.11
2001-06-03,69.04
2001-06-10,69.08
2001-06-17,69.08
2001-06-24,69.15
2001-07-01,69.05
2001-07-08,68.97
2001-07-15,68.93
2001-07-22,68.91
2001-07-29,
2001-08-05,68.87
2001-08-12,68.88
2001-08-19,68.92
2001-08-26,68.87
2001-09-02,68.86
2001-09-09,68.96
2001-09-16,69.11
2001-09-23,69.25
2001-09-30,
2001-10-07,69.32
2001-10-14,69.36
2001-10-21,69.28
2001-10-28,69.23
2001-11-04,69.25
2001-11-11,69.34
2001-11-18,69.31
2001-11-25,69.34
2001-12-02,69.44
2001-12-09,69.47
2001-12-16,69.39
2001-12-23,69.47
2001-12-30,
2002-01-06,69.53
2002-01-13,69.43
2002-01-20,69.42
2002-01-27,69.63
2002-02-03,69.68
2002-02-10,69.6
2002-02-17,69.71
2002-02-24,69.75
2002-03-03,69.9
2002-03-10,69.78
2002-03-17,69.66
2002-03-24,69.63
2002-03-31,
2002-04-07,69.5
2002-04-14,69.38
2002-04-21,69.43
2002-04-28,69.51
2002-05-05,69.69
2002-05-12,69.63
2002-05-19,69.43
2002-05-26,69.28
2002-06-02,69.26
2002-06-09,69.2
2002-06-16,69.37
2002-06-23,69.26
2002-06-30,
2002-07-07,69.16
2002-07-14,69.11
2002-07-21,69.12
2002-07-28,69.28
2002-08-04,69.18
2002-08-11,69.41
2002-08-18,69.63
2002-08-25,69.44
2002-09-01,69.18
2002-09-08,69.13
2002-09-15,69.08
2002-09-22,69.08
2002-09-29,
2002-10-06,69.03
2002-10-13,69.26
2002-10-20,69.28
2002-10-27,69.38
2002-11-03,69.48
2002-11-10,69.44
2002-11-17,69.57
2002-11-24,69.59
2002-12-01,69.63
2002-12-08,69.48
2002-12-15,69.33
2002-12-22,69.33
2002-12-29,
2003-01-05,69.38
2003-01-12,69.43
2003-01-19,69.63
2003-01-26,69.57
2003-02-02,69.55
2003-02-09,69.47
2003-02-16,69.35
2003-02-23,69.29
2003-03-02,69.26
2003-03-09,69.31
2003-03-16,69.48
2003-03-23,69.39
2003-03-30,
2003-04-06,69.29
2003-04-13,69.25
2003-04-20,69.23
2003-04-27,69.18
2003-05-04,69.15
2003-05-11,69.1
2003-05-18,69.08
2003-05-25,69.06
2003-06-01,68.98
