"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"15.08.2013 00:00:00";"36,23";"Geprüft"
"22.08.2013 00:00:00";"36,23";"Geprüft"
"01.09.2013 00:00:00";"36,23";"Geprüft"
"08.09.2013 00:00:00";"36,28";"Geprüft"
"15.09.2013 00:00:00";"36,37";"Geprüft"
"22.09.2013 00:00:00";"36,37";"Geprüft"
"01.10.2013 00:00:00";"36,37";"Geprüft"
"08.10.2013 00:00:00";"36,37";"Geprüft"
"15.10.2013 00:00:00";"36,47";"Geprüft"
"22.10.2013 00:00:00";"36,39";"Geprüft"
"01.11.2013 00:00:00";"36,39";"Geprüft"
"08.11.2013 00:00:00";"36,39";"Geprüft"
"15.11.2013 00:00:00";"36,47";"Geprüft"
"22.11.2013 00:00:00";"36,47";"Geprüft"
"01.12.2013 00:00:00";"36,31";"Geprüft"
"08.12.2013 00:00:00";"36,31";"Geprüft"
"15.12.2013 00:00:00";"36,31";"Geprüft"
"22.12.2013 00:00:00";"36,31";"Geprüft"
"01.01.2014 00:00:00";"36,31";"Geprüft"
"08.01.2014 00:00:00";"36,31";"Geprüft"
"15.01.2014 00:00:00";"36,34";"Geprüft"
"22.01.2014 00:00:00";"36,34";"Geprüft"
"01.02.2014 00:00:00";"36,37";"Geprüft"
"08.02.2014 00:00:00";"36,32";"Geprüft"
"15.02.2014 00:00:00";"36,32";"Geprüft"
"22.02.2014 00:00:00";"36,32";"Geprüft"
"01.03.2014 00:00:00";"36,32";"Geprüft"
"08.03.2014 00:00:00";"36,31";"Geprüft"
"15.03.2014 00:00:00";"36,31";"Geprüft"
"22.03.2014 00:00:00";"36,32";"Geprüft"
"01.04.2014 00:00:00";"36,32";"Geprüft"
"08.04.2014 00:00:00";"36,31";"Geprüft"
"15.04.2014 00:00:00";"36,31";"Geprüft"
"22.04.2014 00:00:00";"36,32";"Geprüft"
"01.05.2014 00:00:00";"36,32";"Geprüft"
"08.05.2014 00:00:00";"36,32";"Geprüft"
"15.05.2014 00:00:00";"36,3";"Geprüft"
"22.05.2014 00:00:00";"36,3";"Geprüft"
"15.06.2014 00:00:00";"36,37";"Geprüft"
"22.06.2014 00:00:00";"36,34";"Geprüft"
"01.12.2014 00:00:00";"35,98";"Geprüft"
"08.12.2014 00:00:00";"35,96";"Geprüft"
"15.12.2014 00:00:00";"35,97";"Geprüft"
"22.12.2014 00:00:00";"35,95";"Geprüft"
"01.04.2015 00:00:00";"35,97";"Geprüft"
"08.04.2015 00:00:00";"35,97";"Geprüft"
"15.04.2015 00:00:00";"36,02";"Geprüft"
"22.04.2015 00:00:00";"36,02";"Geprüft"
"01.05.2015 00:00:00";"36,02";"Geprüft"
"08.05.2015 00:00:00";"35,99";"Geprüft"
"15.05.2015 00:00:00";"35,95";"Geprüft"
"22.05.2015 00:00:00";"35,91";"Geprüft"
"01.06.2015 00:00:00";"35,92";"Geprüft"
"08.06.2015 00:00:00";"35,92";"Geprüft"
"15.06.2015 00:00:00";"35,94";"Geprüft"
"22.06.2015 00:00:00";"35,94";"Geprüft"
"01.07.2015 00:00:00";"35,92";"Geprüft"
"08.07.2015 00:00:00";"35,87";"Geprüft"
"15.07.2015 00:00:00";"35,82";"Geprüft"
"22.07.2015 00:00:00";"35,82";"Geprüft"
"01.08.2015 00:00:00";"35,83";"Geprüft"
"08.08.2015 00:00:00";"35,84";"Geprüft"
"15.08.2015 00:00:00";"35,85";"Geprüft"
"22.08.2015 00:00:00";"35,79";"Geprüft"
"01.10.2015 00:00:00";"35,79";"Geprüft"
"08.10.2015 00:00:00";"35,79";"Geprüft"
"15.10.2015 00:00:00";"35,79";"Geprüft"
"22.10.2015 00:00:00";"35,79";"Geprüft"
"01.11.2015 00:00:00";"35,79";"Geprüft"
"07.11.2015 00:00:00";"35,79";"Geprüft"
"16.11.2015 00:00:00";"35,8";"Geprüft"
"23.11.2015 00:00:00";"35,8";"Geprüft"
"01.01.2016 00:00:00";"35,86";"Geprüft"
"08.01.2016 00:00:00";"35,86";"Geprüft"
"15.01.2016 00:00:00";"35,86";"Geprüft"
"22.01.2016 00:00:00";"35,86";"Geprüft"
"01.02.2016 00:00:00";"35,86";"Geprüft"
"08.02.2016 00:00:00";"35,86";"Geprüft"
"15.02.2016 00:00:00";"35,87";"Geprüft"
"22.02.2016 00:00:00";"35,89";"Geprüft"
"01.03.2016 00:00:00";"35,89";"Geprüft"
"08.03.2016 00:00:00";"35,89";"Geprüft"
"15.03.2016 00:00:00";"35,88";"Geprüft"
"22.03.2016 00:00:00";"35,88";"Geprüft"
"01.04.2016 00:00:00";"35,92";"Geprüft"
"08.04.2016 00:00:00";"35,92";"Geprüft"
"15.04.2016 00:00:00";"35,92";"Geprüft"
"22.04.2016 00:00:00";"35,92";"Geprüft"
"01.05.2016 00:00:00";"35,92";"Geprüft"
"08.05.2016 00:00:00";"35,92";"Geprüft"
"15.05.2016 00:00:00";"35,94";"Geprüft"
"22.05.2016 00:00:00";"35,94";"Geprüft"
"01.06.2016 00:00:00";"35,89";"Geprüft"
"08.06.2016 00:00:00";"35,89";"Geprüft"
"15.06.2016 00:00:00";"35,94";"Geprüft"
"22.06.2016 00:00:00";"35,96";"Geprüft"
"01.08.2016 00:00:00";"35,89";"Geprüft"
"08.08.2016 00:00:00";"35,87";"Geprüft"
"15.08.2016 00:00:00";"35,87";"Geprüft"
"22.08.2016 00:00:00";"35,87";"Geprüft"
"01.09.2016 00:00:00";"35,87";"Geprüft"
"08.09.2016 00:00:00";"35,82";"Geprüft"
"15.09.2016 00:00:00";"35,82";"Geprüft"
"22.09.2016 00:00:00";"35,82";"Geprüft"
"01.10.2016 00:00:00";"35,8";"Geprüft"
"08.10.2016 00:00:00";"35,78";"Geprüft"
"15.10.2016 00:00:00";"35,76";"Geprüft"
"22.10.2016 00:00:00";"35,81";"Geprüft"
"01.11.2016 00:00:00";"35,79";"Geprüft"
"08.11.2016 00:00:00";"35,79";"Geprüft"
"15.11.2016 00:00:00";"35,79";"Geprüft"
"22.11.2016 00:00:00";"35,79";"Geprüft"
"01.12.2016 00:00:00";"35,82";"Geprüft"
"08.12.2016 00:00:00";"35,82";"Geprüft"
"15.12.2016 00:00:00";"35,87";"Geprüft"
"22.12.2016 00:00:00";"35,87";"Geprüft"
"01.01.2017 00:00:00";"35,91";"Geprüft"
"08.01.2017 00:00:00";"35,91";"Geprüft"
"15.01.2017 00:00:00";"35,91";"Geprüft"
"22.01.2017 00:00:00";"35,91";"Geprüft"
"01.02.2017 00:00:00";"35,91";"Geprüft"
"08.02.2017 00:00:00";"35,91";"Geprüft"
"15.02.2017 00:00:00";"35,9";"Geprüft"
"22.02.2017 00:00:00";"35,9";"Geprüft"
"01.03.2017 00:00:00";"35,9";"Geprüft"
"08.03.2017 00:00:00";"35,89";"Geprüft"
"15.03.2017 00:00:00";"35,88";"Geprüft"
"22.03.2017 00:00:00";"35,88";"Geprüft"
"01.05.2017 00:00:00";"35,97";"Geprüft"
"08.05.2017 00:00:00";"35,97";"Geprüft"
"15.05.2017 00:00:00";"35,97";"Geprüft"
"25.05.2017 00:00:00";"35,97";"Geprüft"
"01.06.2017 00:00:00";"35,97";"Geprüft"
"08.06.2017 00:00:00";"35,97";"Geprüft"
"15.06.2017 00:00:00";"35,97";"Geprüft"
"22.06.2017 00:00:00";"35,97";"Geprüft"
"01.07.2017 00:00:00";"35,97";"Geprüft"
"08.07.2017 00:00:00";"36,07";"Geprüft"
"15.07.2017 00:00:00";"36,06";"Geprüft"
"25.07.2017 00:00:00";"36,06";"Geprüft"
"01.08.2017 00:00:00";"36,07";"Geprüft"
"08.08.2017 00:00:00";"36,09";"Geprüft"
"15.08.2017 00:00:00";"36,09";"Geprüft"
"22.08.2017 00:00:00";"36,09";"Geprüft"
"01.09.2017 00:00:00";"36,09";"Geprüft"
"08.09.2017 00:00:00";"36,11";"Geprüft"
"15.09.2017 00:00:00";"36,12";"Geprüft"
"22.09.2017 00:00:00";"36,12";"Geprüft"
"01.10.2017 00:00:00";"36,12";"Geprüft"
"08.10.2017 00:00:00";"36,11";"Geprüft"
"15.10.2017 00:00:00";"36,09";"Geprüft"
"22.10.2017 00:00:00";"36,09";"Geprüft"
"01.11.2017 00:00:00";"36,09";"Geprüft"
"08.11.2017 00:00:00";"36,09";"Geprüft"
"15.11.2017 00:00:00";"36,08";"Geprüft"
"22.11.2017 00:00:00";"36,08";"Geprüft"
"01.12.2017 00:00:00";"36,1";"Geprüft"
"08.12.2017 00:00:00";"36,12";"Geprüft"
"15.12.2017 00:00:00";"36,13";"Geprüft"
"22.12.2017 00:00:00";"36,16";"Geprüft"
"01.01.2018 00:00:00";"36,17";"Geprüft"
"08.01.2018 00:00:00";"36,17";"Geprüft"
"15.01.2018 00:00:00";"36,17";"Geprüft"
"22.01.2018 00:00:00";"36,17";"Geprüft"
"01.02.2018 00:00:00";"36,17";"Geprüft"
"08.02.2018 00:00:00";"36,19";"Geprüft"
"15.02.2018 00:00:00";"36,19";"Geprüft"
"22.02.2018 00:00:00";"36,19";"Geprüft"
"01.03.2018 00:00:00";"36,27";"Geprüft"
"08.03.2018 00:00:00";"36,27";"Geprüft"
"15.03.2018 00:00:00";"36,29";"Geprüft"
"22.03.2018 00:00:00";"36,3";"Geprüft"
"01.04.2018 00:00:00";"36,32";"Geprüft"
"08.04.2018 00:00:00";"36,31";"Geprüft"
"15.04.2018 00:00:00";"36,21";"Geprüft"
"23.04.2018 00:00:00";"36,21";"Geprüft"
"01.05.2018 00:00:00";"36,27";"Geprüft"
"08.05.2018 00:00:00";"36,29";"Geprüft"
"15.05.2018 00:00:00";"36,37";"Geprüft"
"22.05.2018 00:00:00";"36,39";"Geprüft"
"01.06.2018 00:00:00";"36,37";"Geprüft"
"08.06.2018 00:00:00";"36,32";"Geprüft"
"15.06.2018 00:00:00";"36,28";"Geprüft"
"22.06.2018 00:00:00";"36,22";"Geprüft"
"01.07.2018 00:00:00";"36,22";"Geprüft"
"08.07.2018 00:00:00";"36,22";"Geprüft"
"15.07.2018 00:00:00";"36,19";"Geprüft"
"22.07.2018 00:00:00";"36,17";"Geprüft"
"01.08.2018 00:00:00";"36,15";"Geprüft"
"08.08.2018 00:00:00";"36,09";"Geprüft"
"15.08.2018 00:00:00";"36,05";"Geprüft"
"22.08.2018 00:00:00";"35,99";"Geprüft"
"01.09.2018 00:00:00";"36,03";"Geprüft"
"08.09.2018 00:00:00";"36,03";"Geprüft"
"15.09.2018 00:00:00";"36,03";"Geprüft"
"22.09.2018 00:00:00";"36,03";"Geprüft"
"01.10.2018 00:00:00";"36,04";"Geprüft"
"08.10.2018 00:00:00";"36,04";"Geprüft"
"15.10.2018 00:00:00";"36,05";"Geprüft"
"22.10.2018 00:00:00";"36,05";"Geprüft"
"01.11.2018 00:00:00";"35,99";"Geprüft"
"08.11.2018 00:00:00";"36";"Geprüft"
"15.11.2018 00:00:00";"36,01";"Geprüft"
"22.11.2018 00:00:00";"36,02";"Geprüft"
"01.12.2018 00:00:00";"35,99";"Geprüft"
"08.12.2018 00:00:00";"35,97";"Geprüft"
"15.12.2018 00:00:00";"35,94";"Geprüft"
"22.12.2018 00:00:00";"35,94";"Geprüft"
