"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"17.06.1971 00:00:00";"41,2";"Geprüft"
"30.09.1986 00:00:00";"41,95";"Geprüft"
"26.08.1996 00:00:00";"42,38";"Geprüft"
"27.08.1996 00:00:00";"42,33";"Geprüft"
"16.10.1996 00:00:00";"42,36";"Geprüft"
"09.12.1996 00:00:00";"42,33";"Geprüft, Schätzwert"
"09.01.1997 00:00:00";"42,31";"Geprüft"
"11.02.1997 00:00:00";"42,3";"Geprüft"
"20.03.1997 00:00:00";"42,29";"Geprüft"
"09.04.1997 00:00:00";"42,3";"Geprüft"
"07.05.1997 00:00:00";"42,31";"Geprüft"
"09.06.1997 00:00:00";"42,29";"Geprüft"
"01.07.1997 00:00:00";"42,32";"Geprüft"
"27.08.1997 00:00:00";"42,3";"Geprüft"
"18.09.1997 00:00:00";"42,26";"Geprüft"
"24.10.1997 00:00:00";"42,25";"Geprüft"
"24.11.1997 00:00:00";"42,25";"Geprüft"
"24.12.1997 00:00:00";"42,26";"Geprüft, Schätzwert"
"26.01.1998 00:00:00";"42,26";"Geprüft"
"02.03.1998 00:00:00";"42,31";"Geprüft"
"06.04.1998 00:00:00";"42,34";"Geprüft"
"04.05.1998 00:00:00";"42,34";"Geprüft"
"02.06.1998 00:00:00";"42,16";"Geprüft"
"06.07.1998 00:00:00";"42,15";"Geprüft"
"03.08.1998 00:00:00";"42,1";"Geprüft"
"01.09.1998 00:00:00";"42,11";"Geprüft"
"01.10.1998 00:00:00";"42,13";"Geprüft"
"02.11.1998 00:00:00";"42,15";"Geprüft"
"01.12.1998 00:00:00";"42,13";"Geprüft"
"01.02.1999 00:00:00";"41,83";"Geprüft"
"02.03.1999 00:00:00";"41,96";"Geprüft"
"01.04.1999 00:00:00";"41,98";"Geprüft"
"05.05.1999 00:00:00";"42,05";"Geprüft"
"01.06.1999 00:00:00";"42,09";"Geprüft"
"30.06.1999 00:00:00";"42,13";"Geprüft"
"03.08.1999 00:00:00";"42,13";"Geprüft"
"01.09.1999 00:00:00";"42,14";"Geprüft"
"01.10.1999 00:00:00";"42,16";"Geprüft, Schätzwert"
"01.11.1999 00:00:00";"42,18";"Geprüft"
"13.12.1999 00:00:00";"42,18";"Geprüft"
"03.01.2000 00:00:00";"42,2";"Geprüft"
"01.02.2000 00:00:00";"42,21";"Geprüft"
"01.03.2000 00:00:00";"42,25";"Geprüft"
"13.04.2000 00:00:00";"42,3";"Geprüft"
"22.05.2000 00:00:00";"42,28";"Geprüft"
"19.06.2000 00:00:00";"42,27";"Geprüft"
"24.07.2000 00:00:00";"42,27";"Geprüft"
"04.09.2000 00:00:00";"42,25";"Geprüft"
"09.10.2000 00:00:00";"42,29";"Geprüft"
"06.11.2000 00:00:00";"42,31";"Geprüft"
"01.12.2000 00:00:00";"42,27";"Geprüft"
"08.01.2001 00:00:00";"42,28";"Geprüft"
"06.02.2001 00:00:00";"42,29";"Geprüft"
"05.03.2001 00:00:00";"42,25";"Geprüft"
"02.04.2001 00:00:00";"42,3";"Geprüft"
"02.05.2001 00:00:00";"42,28";"Geprüft"
"14.06.2001 00:00:00";"42,28";"Geprüft"
"06.08.2001 00:00:00";"42,23";"Geprüft"
"03.09.2001 00:00:00";"42,23";"Geprüft"
"10.10.2001 00:00:00";"42,25";"Geprüft"
"05.11.2001 00:00:00";"42,26";"Geprüft"
"04.12.2001 00:00:00";"42,28";"Geprüft"
"07.01.2002 00:00:00";"42,27";"Geprüft"
"27.02.2002 00:00:00";"42,38";"Geprüft"
"20.03.2002 00:00:00";"42,4";"Geprüft"
"22.04.2002 00:00:00";"42,4";"Geprüft"
"27.05.2002 00:00:00";"42,44";"Geprüft"
"24.06.2002 00:00:00";"42,43";"Geprüft"
"29.07.2002 00:00:00";"42,44";"Geprüft"
"19.08.2002 00:00:00";"42,44";"Geprüft"
"16.09.2002 00:00:00";"42,41";"Geprüft"
"21.10.2002 00:00:00";"42,32";"Geprüft"
"18.11.2002 00:00:00";"42,31";"Geprüft"
"17.12.2002 00:00:00";"42,34";"Geprüft"
"16.01.2003 00:00:00";"42,36";"Geprüft"
"11.02.2003 00:00:00";"42,35";"Geprüft"
"04.03.2003 00:00:00";"42,35";"Geprüft"
"14.04.2003 00:00:00";"42,37";"Geprüft"
"20.05.2003 00:00:00";"42,38";"Geprüft"
"10.06.2003 00:00:00";"42,36";"Geprüft"
"25.08.2003 00:00:00";"42,34";"Geprüft"
"22.09.2003 00:00:00";"42,27";"Geprüft"
"20.10.2003 00:00:00";"42,3";"Geprüft"
"20.11.2003 00:00:00";"42,27";"Geprüft"
"15.12.2003 00:00:00";"42,29";"Geprüft"
"06.01.2004 00:00:00";"42,32";"Geprüft"
"02.02.2004 00:00:00";"42,36";"Geprüft"
"01.03.2004 00:00:00";"42,35";"Geprüft"
"26.04.2004 00:00:00";"42,35";"Geprüft"
"07.06.2004 00:00:00";"42,34";"Geprüft"
"02.08.2004 00:00:00";"42,33";"Geprüft"
"11.10.2004 00:00:00";"42,29";"Geprüft"
"09.11.2004 00:00:00";"42,33";"Geprüft"
"06.01.2005 00:00:00";"42,31";"Geprüft"
"04.02.2005 00:00:00";"42,31";"Geprüft"
"22.03.2005 00:00:00";"42,36";"Geprüft"
"08.04.2005 00:00:00";"42,36";"Geprüft"
"25.05.2005 00:00:00";"42,33";"Geprüft"
"20.06.2005 00:00:00";"42,33";"Geprüft"
"22.08.2005 00:00:00";"42,32";"Geprüft"
"20.09.2005 00:00:00";"42,32";"Geprüft"
"24.10.2005 00:00:00";"42,31";"Geprüft"
"23.11.2005 00:00:00";"42,32";"Geprüft"
"09.12.2005 00:00:00";"42,3";"Geprüft"
"23.01.2006 00:00:00";"42,31";"Geprüft"
"20.02.2006 00:00:00";"42,37";"Geprüft"
"23.03.2006 00:00:00";"42,36";"Geprüft"
"24.04.2006 00:00:00";"42,37";"Geprüft"
"17.05.2006 00:00:00";"42,36";"Geprüft"
"26.06.2006 00:00:00";"42,36";"Geprüft"
"28.08.2006 00:00:00";"42,33";"Geprüft"
"18.09.2006 00:00:00";"42,32";"Geprüft"
"24.10.2006 00:00:00";"42,27";"Geprüft"
"20.11.2006 00:00:00";"42,25";"Geprüft"
"22.01.2007 00:00:00";"42,21";"Geprüft"
"20.02.2007 00:00:00";"42,26";"Geprüft"
"20.03.2007 00:00:00";"42,28";"Geprüft"
"24.04.2007 00:00:00";"42,27";"Geprüft"
"08.06.2007 00:00:00";"42,27";"Geprüft"
"20.08.2007 00:00:00";"42,3";"Geprüft"
"17.09.2007 00:00:00";"42,31";"Geprüft"
"22.10.2007 00:00:00";"42,29";"Geprüft"
"21.11.2007 00:00:00";"42,32";"Geprüft"
"15.01.2008 00:00:00";"42,36";"Geprüft"
"25.02.2008 00:00:00";"42,38";"Geprüft"
"17.03.2008 00:00:00";"42,42";"Geprüft"
"22.04.2008 00:00:00";"42,44";"Geprüft"
"20.05.2008 00:00:00";"42,45";"Geprüft"
"12.06.2008 00:00:00";"42,45";"Geprüft"
"25.08.2008 00:00:00";"42,4";"Geprüft"
"04.09.2008 00:00:00";"42,41";"Geprüft"
"01.10.2008 00:00:00";"42,45";"Geprüft"
"20.11.2008 00:00:00";"42,46";"Geprüft"
"14.01.2009 00:00:00";"42,42";"Geprüft"
"16.03.2009 00:00:00";"42,45";"Geprüft"
"20.04.2009 00:00:00";"42,45";"Geprüft"
"25.05.2009 00:00:00";"42,44";"Geprüft"
"18.06.2009 00:00:00";"42,4";"Geprüft"
"17.08.2009 00:00:00";"42,35";"Geprüft"
"14.09.2009 00:00:00";"42,32";"Geprüft"
"19.10.2009 00:00:00";"42,34";"Geprüft"
"23.11.2009 00:00:00";"42,39";"Geprüft"
"10.03.2010 00:00:00";"42,43";"Geprüft"
"16.04.2010 00:00:00";"42,43";"Geprüft"
"18.05.2010 00:00:00";"42,44";"Geprüft"
"14.06.2010 00:00:00";"42,47";"Geprüft"
"17.08.2010 00:00:00";"42,48";"Geprüft"
"28.09.2010 00:00:00";"42,43";"Geprüft"
"12.10.2010 00:00:00";"42,46";"Geprüft"
"18.11.2010 00:00:00";"42,51";"Geprüft"
"15.02.2011 00:00:00";"42,68";"Geprüft"
"16.03.2011 00:00:00";"42,69";"Geprüft"
"26.04.2011 00:00:00";"42,75";"Geprüft"
"16.05.2011 00:00:00";"42,76";"Geprüft"
"15.06.2011 00:00:00";"42,75";"Geprüft"
"08.08.2011 00:00:00";"42,81";"Geprüft"
"06.09.2011 00:00:00";"42,8";"Geprüft"
"10.10.2011 00:00:00";"42,83";"Geprüft"
"08.11.2011 00:00:00";"42,82";"Geprüft"
"09.01.2012 00:00:00";"42,84";"Geprüft"
"13.02.2012 00:00:00";"42,89";"Geprüft"
"12.03.2012 00:00:00";"42,82";"Geprüft"
"10.04.2012 00:00:00";"42,91";"Geprüft"
"07.05.2012 00:00:00";"42,9";"Geprüft"
"07.06.2012 00:00:00";"42,9";"Geprüft"
"13.08.2012 00:00:00";"42,89";"Geprüft"
"15.11.2012 00:00:00";"42,88";"Geprüft"
"14.01.2013 00:00:00";"42,93";"Geprüft"
"11.02.2013 00:00:00";"42,95";"Geprüft"
"08.03.2013 00:00:00";"42,96";"Geprüft"
"16.04.2013 00:00:00";"43";"Geprüft"
"06.06.2013 00:00:00";"42,99";"Geprüft"
"08.07.2013 00:00:00";"42,98";"Geprüft"
"02.09.2013 00:00:00";"42,99";"Geprüft"
"21.10.2013 00:00:00";"42,98";"Geprüft"
"12.11.2013 00:00:00";"42,96";"Geprüft"
"03.12.2013 00:00:00";"42,96";"Geprüft"
"15.01.2014 00:00:00";"42,95";"Geprüft"
"04.02.2014 00:00:00";"42,95";"Geprüft"
"04.03.2014 00:00:00";"42,94";"Geprüft"
"01.04.2014 00:00:00";"42,93";"Geprüft"
"07.05.2014 00:00:00";"42,92";"Geprüft"
"18.08.2014 00:00:00";"42,88";"Geprüft"
"17.09.2014 00:00:00";"42,82";"Geprüft"
"07.03.2016 00:00:00";"42,81";"Geprüft"
"20.07.2016 00:00:00";"42,76";"Geprüft"
"12.10.2021 00:00:00";"42,69";"Geprüft"
"27.10.2021 00:00:00";"42,66";"Geprüft"
"18.10.2022 00:00:00";"42,85";"Geprüft"
"03.11.2022 00:00:00";"42,84";"Geprüft"
"19.02.2023 00:00:00";"42,85";"Geprüft"
"20.02.2023 00:00:00";"42,85";"Geprüft"
"05.03.2023 00:00:00";"42,88";"Geprüft"
"22.03.2023 00:00:00";"42,86";"Geprüft"
"01.04.2023 00:00:00";"42,83";"Geprüft"
"25.04.2023 00:00:00";"42,83";"Geprüft"
"01.05.2023 00:00:00";"42,86";"Geprüft"
"01.06.2023 00:00:00";"42,82";"Geprüft"
"01.07.2023 00:00:00";"42,81";"Geprüft"
"01.08.2023 00:00:00";"42,79";"Geprüft"
"01.09.2023 00:00:00";"42,78";"Geprüft"
"01.10.2023 00:00:00";"42,76";"Geprüft"
"01.11.2023 00:00:00";"42,78";"Geprüft"
"21.11.2023 00:00:00";"42,76";"Geprüft"
"01.12.2023 00:00:00";"42,76";"Geprüft"
"01.01.2024 00:00:00";"42,82";"Geprüft"
"01.02.2024 00:00:00";"42,84";"Geprüft"
"01.03.2024 00:00:00";"42,88";"Geprüft"
"01.04.2024 00:00:00";"42,88";"Geprüft"
"01.05.2024 00:00:00";"42,86";"Geprüft"
"01.06.2024 00:00:00";"42,88";"Geprüft"
"01.07.2024 00:00:00";"42,88";"Geprüft"
"01.08.2024 00:00:00";"42,88";"Geprüft"
"01.09.2024 00:00:00";"42,85";"Geprüft"
"01.10.2024 00:00:00";"42,85";"Geprüft"
"01.11.2024 00:00:00";"42,81";"Geprüft"
"01.12.2024 00:00:00";"42,82";"Geprüft"
"01.01.2025 00:00:00";"42,86";"Ungeprüft"
"01.02.2025 00:00:00";"42,85";"Ungeprüft"
"01.03.2025 00:00:00";"42,86";"Ungeprüft"
"01.04.2025 00:00:00";"42,8";"Ungeprüft"
"01.05.2025 00:00:00";"42,77";"Ungeprüft"
"01.06.2025 00:00:00";"42,76";"Ungeprüft"
"01.07.2025 00:00:00";"42,73";"Ungeprüft"
"01.08.2025 00:00:00";"42,73";"Ungeprüft"
"01.09.2025 00:00:00";"42,72";"Ungeprüft"
"01.10.2025 00:00:00";"42,71";"Ungeprüft"
"01.11.2025 00:00:00";"42,72";"Ungeprüft"
"01.12.2025 00:00:00";"42,7";"Ungeprüft"
"01.01.2026 00:00:00";"42,76";"Ungeprüft"
