"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"15.01.1973 00:00:00";"35,15";"Geprüft, Schätzwert"
"22.01.1973 00:00:00";"35,09";"Geprüft, Schätzwert"
"01.02.1973 00:00:00";"35,19";"Geprüft, Schätzwert"
"08.02.1973 00:00:00";"35,22";"Geprüft, Schätzwert"
"15.02.1973 00:00:00";"35,22";"Geprüft, Schätzwert"
"22.02.1973 00:00:00";"35,22";"Geprüft, Schätzwert"
"01.03.1973 00:00:00";"35,19";"Geprüft, Schätzwert"
"08.03.1973 00:00:00";"35,25";"Geprüft, Schätzwert"
"15.03.1973 00:00:00";"35,21";"Geprüft, Schätzwert"
"22.03.1973 00:00:00";"35,2";"Geprüft, Schätzwert"
"01.04.1973 00:00:00";"35,21";"Geprüft, Schätzwert"
"08.04.1973 00:00:00";"35,25";"Geprüft, Schätzwert"
"15.04.1973 00:00:00";"35,2";"Geprüft, Schätzwert"
"22.04.1973 00:00:00";"35,2";"Geprüft, Schätzwert"
"01.05.1973 00:00:00";"35,2";"Geprüft, Schätzwert"
"08.05.1973 00:00:00";"35,26";"Geprüft, Schätzwert"
"15.05.1973 00:00:00";"35,14";"Geprüft, Schätzwert"
"22.05.1973 00:00:00";"35,19";"Geprüft, Schätzwert"
"01.06.1973 00:00:00";"35,2";"Geprüft, Schätzwert"
"08.06.1973 00:00:00";"35,17";"Geprüft, Schätzwert"
"15.06.1973 00:00:00";"35,09";"Geprüft, Schätzwert"
"22.06.1973 00:00:00";"35,08";"Geprüft, Schätzwert"
"01.07.1973 00:00:00";"35,11";"Geprüft, Schätzwert"
"08.07.1973 00:00:00";"35,11";"Geprüft, Schätzwert"
"15.07.1973 00:00:00";"35,1";"Geprüft, Schätzwert"
"22.07.1973 00:00:00";"35,07";"Geprüft, Schätzwert"
"01.08.1973 00:00:00";"35,1";"Geprüft, Schätzwert"
"08.08.1973 00:00:00";"35,12";"Geprüft, Schätzwert"
"15.08.1973 00:00:00";"35,12";"Geprüft, Schätzwert"
"22.08.1973 00:00:00";"35,11";"Geprüft, Schätzwert"
"01.09.1973 00:00:00";"35,15";"Geprüft, Schätzwert"
"08.09.1973 00:00:00";"35,13";"Geprüft, Schätzwert"
"15.09.1973 00:00:00";"35,12";"Geprüft, Schätzwert"
"22.09.1973 00:00:00";"35,13";"Geprüft, Schätzwert"
"01.10.1973 00:00:00";"35,14";"Geprüft, Schätzwert"
"08.10.1973 00:00:00";"35,11";"Geprüft, Schätzwert"
"15.10.1973 00:00:00";"35,12";"Geprüft, Schätzwert"
"22.10.1973 00:00:00";"35,14";"Geprüft, Schätzwert"
