"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"29.06.1993 00:00:00";"61,85";"Geprüft"
"26.10.1993 00:00:00";"61,81";"Geprüft"
"19.05.1994 00:00:00";"62,21";"Geprüft"
"09.11.1994 00:00:00";"62,23";"Geprüft"
"18.05.1995 00:00:00";"62,38";"Geprüft"
"20.11.1995 00:00:00";"62,25";"Geprüft"
"28.05.1996 00:00:00";"62,27";"Geprüft"
"20.11.1996 00:00:00";"62,16";"Geprüft"
"22.05.1997 00:00:00";"62,11";"Geprüft"
"14.08.1997 00:00:00";"62,01";"Geprüft"
"18.11.1997 00:00:00";"61,94";"Geprüft"
"21.11.1997 00:00:00";"61,93";"Geprüft"
"21.04.1998 00:00:00";"62";"Geprüft"
"28.05.1998 00:00:00";"61,92";"Geprüft"
"26.11.1998 00:00:00";"61,89";"Ungeprüft"
"01.04.1999 00:00:00";"62,03";"Geprüft"
"08.04.1999 00:00:00";"62,04";"Geprüft"
"15.04.1999 00:00:00";"62,04";"Geprüft"
"22.04.1999 00:00:00";"62,03";"Geprüft"
"01.05.1999 00:00:00";"62,03";"Geprüft"
"08.05.1999 00:00:00";"62,03";"Geprüft"
"14.05.1999 00:00:00";"61,99";"Ungeprüft"
"15.05.1999 00:00:00";"62,02";"Geprüft"
"22.05.1999 00:00:00";"62,01";"Geprüft"
"01.06.1999 00:00:00";"62,03";"Geprüft"
"08.06.1999 00:00:00";"62,04";"Geprüft"
"15.06.1999 00:00:00";"62,06";"Geprüft"
"22.06.1999 00:00:00";"62,07";"Geprüft"
"01.07.1999 00:00:00";"62,06";"Geprüft"
"08.07.1999 00:00:00";"62,05";"Geprüft"
"15.07.1999 00:00:00";"62,05";"Geprüft"
"22.07.1999 00:00:00";"62,05";"Geprüft"
"01.08.1999 00:00:00";"62";"Geprüft"
"08.08.1999 00:00:00";"62,03";"Geprüft"
"15.08.1999 00:00:00";"62,04";"Geprüft"
"22.08.1999 00:00:00";"62,04";"Geprüft"
"01.09.1999 00:00:00";"62,04";"Geprüft"
"08.09.1999 00:00:00";"62,03";"Geprüft"
"15.09.1999 00:00:00";"62,03";"Geprüft"
"22.09.1999 00:00:00";"62";"Geprüft"
"01.10.1999 00:00:00";"61,99";"Geprüft"
"08.10.1999 00:00:00";"61,99";"Geprüft"
"15.10.1999 00:00:00";"61,97";"Geprüft"
"22.10.1999 00:00:00";"61,95";"Geprüft"
"01.11.1999 00:00:00";"61,95";"Geprüft"
"08.11.1999 00:00:00";"61,95";"Geprüft"
"15.11.1999 00:00:00";"61,96";"Geprüft"
"22.11.1999 00:00:00";"61,96";"Geprüft"
"01.12.1999 00:00:00";"61,96";"Geprüft"
"08.12.1999 00:00:00";"61,94";"Geprüft"
"15.12.1999 00:00:00";"61,94";"Geprüft"
"22.12.1999 00:00:00";"61,95";"Geprüft"
"01.01.2000 00:00:00";"61,92";"Geprüft"
"08.01.2000 00:00:00";"61,92";"Geprüft"
"15.01.2000 00:00:00";"61,93";"Geprüft"
"22.01.2000 00:00:00";"61,93";"Geprüft"
"01.02.2000 00:00:00";"61,92";"Geprüft"
"08.02.2000 00:00:00";"61,92";"Geprüft"
"15.02.2000 00:00:00";"61,9";"Geprüft"
"22.02.2000 00:00:00";"61,9";"Geprüft"
"01.03.2000 00:00:00";"61,92";"Geprüft"
"08.03.2000 00:00:00";"61,92";"Geprüft"
"15.03.2000 00:00:00";"61,92";"Geprüft"
"22.03.2000 00:00:00";"61,92";"Geprüft"
"01.04.2000 00:00:00";"61,93";"Geprüft"
"08.04.2000 00:00:00";"61,93";"Geprüft"
"15.04.2000 00:00:00";"61,93";"Geprüft"
"22.04.2000 00:00:00";"61,91";"Geprüft"
"01.05.2000 00:00:00";"61,9";"Geprüft"
"08.05.2000 00:00:00";"61,9";"Geprüft"
"15.05.2000 00:00:00";"61,88";"Geprüft"
"22.05.2000 00:00:00";"61,88";"Geprüft"
"01.06.2000 00:00:00";"61,88";"Geprüft"
"08.06.2000 00:00:00";"61,88";"Geprüft"
"15.06.2000 00:00:00";"61,88";"Geprüft"
"22.06.2000 00:00:00";"61,86";"Geprüft"
"01.07.2000 00:00:00";"61,86";"Geprüft"
"08.07.2000 00:00:00";"61,86";"Geprüft"
"15.07.2000 00:00:00";"61,86";"Geprüft"
"22.07.2000 00:00:00";"61,85";"Geprüft"
"01.08.2000 00:00:00";"61,85";"Geprüft"
"08.08.2000 00:00:00";"61,83";"Geprüft"
"15.08.2000 00:00:00";"61,8";"Geprüft"
"22.08.2000 00:00:00";"61,8";"Geprüft"
"01.09.2000 00:00:00";"61,77";"Geprüft"
"08.09.2000 00:00:00";"61,77";"Geprüft"
"15.09.2000 00:00:00";"61,76";"Geprüft"
"22.09.2000 00:00:00";"61,76";"Geprüft"
"01.10.2000 00:00:00";"61,76";"Geprüft"
"08.10.2000 00:00:00";"61,76";"Geprüft"
"15.10.2000 00:00:00";"61,75";"Geprüft"
"22.10.2000 00:00:00";"61,75";"Geprüft"
"01.11.2000 00:00:00";"61,75";"Geprüft"
"08.11.2000 00:00:00";"61,75";"Geprüft"
"15.11.2000 00:00:00";"61,72";"Geprüft"
"22.11.2000 00:00:00";"61,7";"Geprüft"
"29.11.2000 00:00:00";"61,68";"Ungeprüft"
"01.12.2000 00:00:00";"61,71";"Geprüft"
"08.12.2000 00:00:00";"61,71";"Geprüft"
"15.12.2000 00:00:00";"61,73";"Geprüft"
"22.12.2000 00:00:00";"61,73";"Geprüft"
"01.01.2001 00:00:00";"61,75";"Geprüft"
"08.01.2001 00:00:00";"61,77";"Geprüft"
"15.01.2001 00:00:00";"61,8";"Geprüft"
"22.01.2001 00:00:00";"61,79";"Geprüft"
"01.02.2001 00:00:00";"61,79";"Geprüft"
"08.02.2001 00:00:00";"61,79";"Geprüft"
"15.02.2001 00:00:00";"61,8";"Geprüft"
"22.02.2001 00:00:00";"61,8";"Geprüft"
"01.03.2001 00:00:00";"61,8";"Geprüft"
"08.03.2001 00:00:00";"61,8";"Geprüft"
"15.03.2001 00:00:00";"61,8";"Geprüft"
"22.03.2001 00:00:00";"61,81";"Geprüft"
"01.04.2001 00:00:00";"61,82";"Geprüft"
"08.04.2001 00:00:00";"61,82";"Geprüft"
"15.04.2001 00:00:00";"61,8";"Geprüft"
"22.04.2001 00:00:00";"61,8";"Geprüft"
"01.05.2001 00:00:00";"61,82";"Geprüft"
"08.05.2001 00:00:00";"61,82";"Geprüft"
"15.05.2001 00:00:00";"61,82";"Geprüft"
"22.05.2001 00:00:00";"61,8";"Geprüft"
"01.06.2001 00:00:00";"61,75";"Geprüft"
"08.06.2001 00:00:00";"61,75";"Geprüft"
"15.06.2001 00:00:00";"61,7";"Geprüft"
"22.06.2001 00:00:00";"61,7";"Geprüft"
"01.07.2001 00:00:00";"61,7";"Geprüft"
"08.07.2001 00:00:00";"61,7";"Geprüft"
"15.07.2001 00:00:00";"61,7";"Geprüft"
"22.07.2001 00:00:00";"61,65";"Geprüft"
"01.08.2001 00:00:00";"61,65";"Geprüft"
"08.08.2001 00:00:00";"61,59";"Geprüft"
"15.08.2001 00:00:00";"61,5";"Geprüft"
"22.08.2001 00:00:00";"61,59";"Geprüft"
"01.09.2001 00:00:00";"61,59";"Geprüft"
"08.09.2001 00:00:00";"61,59";"Geprüft"
"15.09.2001 00:00:00";"61,59";"Geprüft"
"22.09.2001 00:00:00";"61,59";"Geprüft"
"01.10.2001 00:00:00";"61,59";"Geprüft"
"08.10.2001 00:00:00";"61,59";"Geprüft"
"15.10.2001 00:00:00";"61,59";"Geprüft"
"22.10.2001 00:00:00";"61,57";"Geprüft"
"01.11.2001 00:00:00";"61,48";"Geprüft"
"08.11.2001 00:00:00";"61,5";"Geprüft"
"15.11.2001 00:00:00";"61,51";"Geprüft"
"21.11.2001 00:00:00";"61,44";"Ungeprüft"
"22.11.2001 00:00:00";"61,51";"Geprüft"
"01.12.2001 00:00:00";"61,55";"Geprüft"
"08.12.2001 00:00:00";"61,53";"Geprüft"
"15.12.2001 00:00:00";"61,5";"Geprüft"
"22.12.2001 00:00:00";"61,5";"Geprüft"
"01.01.2002 00:00:00";"61,51";"Geprüft"
"08.01.2002 00:00:00";"61,51";"Geprüft"
"15.01.2002 00:00:00";"61,52";"Geprüft"
"21.01.2002 00:00:00";"61,49";"Ungeprüft"
"22.01.2002 00:00:00";"61,52";"Geprüft"
"01.02.2002 00:00:00";"61,54";"Geprüft"
"08.02.2002 00:00:00";"61,55";"Geprüft"
"15.02.2002 00:00:00";"61,57";"Geprüft"
"22.02.2002 00:00:00";"61,59";"Geprüft"
"27.02.2002 00:00:00";"61,6";"Ungeprüft"
"01.03.2002 00:00:00";"61,63";"Geprüft"
"08.03.2002 00:00:00";"61,63";"Geprüft"
"15.03.2002 00:00:00";"61,65";"Geprüft"
"22.03.2002 00:00:00";"61,65";"Geprüft"
"27.03.2002 00:00:00";"61,59";"Ungeprüft"
"01.04.2002 00:00:00";"61,67";"Geprüft"
"08.04.2002 00:00:00";"61,67";"Geprüft"
"15.04.2002 00:00:00";"61,67";"Geprüft"
"22.04.2002 00:00:00";"61,67";"Geprüft"
"26.04.2002 00:00:00";"61,66";"Ungeprüft"
"01.05.2002 00:00:00";"61,66";"Geprüft"
"08.05.2002 00:00:00";"61,66";"Geprüft"
"15.05.2002 00:00:00";"61,66";"Geprüft"
"22.05.2002 00:00:00";"61,66";"Geprüft"
"28.05.2002 00:00:00";"61,63";"Ungeprüft"
"01.06.2002 00:00:00";"61,65";"Geprüft"
"08.06.2002 00:00:00";"61,63";"Geprüft"
"15.06.2002 00:00:00";"61,6";"Geprüft"
"22.06.2002 00:00:00";"61,57";"Geprüft"
"26.06.2002 00:00:00";"61,56";"Ungeprüft"
"01.07.2002 00:00:00";"61,57";"Geprüft"
"08.07.2002 00:00:00";"61,57";"Geprüft"
"15.07.2002 00:00:00";"61,58";"Geprüft"
"22.07.2002 00:00:00";"61,56";"Geprüft"
"29.07.2002 00:00:00";"61,5";"Ungeprüft"
"01.08.2002 00:00:00";"61,58";"Geprüft"
"08.08.2002 00:00:00";"61,6";"Geprüft"
"15.08.2002 00:00:00";"61,57";"Geprüft"
"22.08.2002 00:00:00";"61,54";"Geprüft"
"27.08.2002 00:00:00";"61,54";"Ungeprüft"
"01.09.2002 00:00:00";"61,54";"Geprüft"
"08.09.2002 00:00:00";"61,54";"Geprüft"
"15.09.2002 00:00:00";"61,54";"Geprüft"
"22.09.2002 00:00:00";"61,54";"Geprüft"
"01.10.2002 00:00:00";"61,54";"Geprüft"
"08.10.2002 00:00:00";"61,54";"Geprüft"
"15.10.2002 00:00:00";"61,54";"Geprüft"
"22.10.2002 00:00:00";"61,54";"Geprüft"
"01.11.2002 00:00:00";"61,54";"Geprüft"
"08.11.2002 00:00:00";"61,54";"Geprüft"
"15.11.2002 00:00:00";"61,54";"Geprüft"
"22.11.2002 00:00:00";"61,54";"Geprüft"
"25.11.2002 00:00:00";"61,56";"Ungeprüft"
"01.12.2002 00:00:00";"61,55";"Geprüft"
"08.12.2002 00:00:00";"61,55";"Geprüft"
"10.12.2002 00:00:00";"61,55";"Ungeprüft"
"15.12.2002 00:00:00";"61,57";"Geprüft"
"22.12.2002 00:00:00";"61,57";"Geprüft"
"01.01.2003 00:00:00";"61,57";"Geprüft"
"08.01.2003 00:00:00";"61,59";"Geprüft"
"15.01.2003 00:00:00";"61,59";"Geprüft"
"20.01.2003 00:00:00";"61,59";"Ungeprüft"
"22.01.2003 00:00:00";"61,6";"Geprüft"
"01.02.2003 00:00:00";"61,61";"Geprüft"
"08.02.2003 00:00:00";"61,61";"Geprüft"
"15.02.2003 00:00:00";"61,6";"Geprüft"
"21.02.2003 00:00:00";"61,52";"Ungeprüft"
