"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.11.1999 00:00:00";"91,66";"Geprüft"
"15.11.1999 00:00:00";"91,62";"Geprüft"
"01.12.1999 00:00:00";"91,65";"Geprüft"
"15.12.1999 00:00:00";"91,63";"Geprüft"
"01.01.2000 00:00:00";"91,67";"Geprüft"
"15.01.2000 00:00:00";"91,71";"Geprüft"
"01.02.2000 00:00:00";"91,72";"Geprüft"
"15.02.2000 00:00:00";"91,73";"Geprüft"
"01.03.2000 00:00:00";"91,75";"Geprüft"
"15.03.2000 00:00:00";"91,86";"Geprüft"
"01.04.2000 00:00:00";"92,03";"Geprüft"
"15.04.2000 00:00:00";"92,09";"Geprüft"
"01.05.2000 00:00:00";"92,12";"Geprüft"
"15.05.2000 00:00:00";"92,09";"Geprüft"
"01.06.2000 00:00:00";"92,05";"Geprüft"
"15.06.2000 00:00:00";"91,99";"Geprüft"
"01.07.2000 00:00:00";"91,93";"Geprüft"
"15.07.2000 00:00:00";"91,85";"Geprüft"
"01.08.2000 00:00:00";"91,82";"Geprüft"
"15.08.2000 00:00:00";"91,74";"Geprüft"
"01.09.2000 00:00:00";"91,68";"Geprüft"
"15.09.2000 00:00:00";"91,65";"Geprüft"
"01.10.2000 00:00:00";"91,64";"Geprüft"
"15.10.2000 00:00:00";"91,58";"Geprüft"
"01.11.2000 00:00:00";"91,55";"Geprüft"
"15.11.2000 00:00:00";"91,54";"Geprüft"
"22.11.2000 00:00:00";"91,53";"Geprüft, Schätzwert"
"24.11.2000 00:00:00";"91,53";"Geprüft"
"01.12.2000 00:00:00";"91,55";"Geprüft"
"15.12.2000 00:00:00";"91,55";"Geprüft"
"01.01.2001 00:00:00";"91,56";"Geprüft"
"15.01.2001 00:00:00";"91,59";"Geprüft"
"01.02.2001 00:00:00";"91,59";"Geprüft"
"15.02.2001 00:00:00";"91,59";"Geprüft"
"01.03.2001 00:00:00";"91,6";"Geprüft"
"15.03.2001 00:00:00";"91,62";"Geprüft"
"01.04.2001 00:00:00";"91,66";"Geprüft"
"15.04.2001 00:00:00";"91,68";"Geprüft"
"01.05.2001 00:00:00";"91,73";"Geprüft"
"15.05.2001 00:00:00";"91,74";"Geprüft"
"01.06.2001 00:00:00";"91,72";"Geprüft"
"15.06.2001 00:00:00";"91,69";"Geprüft"
"01.07.2001 00:00:00";"91,66";"Geprüft"
"15.07.2001 00:00:00";"91,69";"Geprüft"
"01.08.2001 00:00:00";"91,63";"Geprüft"
"15.08.2001 00:00:00";"91,59";"Geprüft"
"01.09.2001 00:00:00";"91,55";"Geprüft"
"15.09.2001 00:00:00";"91,54";"Geprüft"
"01.10.2001 00:00:00";"91,53";"Geprüft"
"15.10.2001 00:00:00";"91,52";"Geprüft"
"01.11.2001 00:00:00";"91,49";"Geprüft"
"15.11.2001 00:00:00";"91,53";"Geprüft"
"01.12.2001 00:00:00";"91,5";"Geprüft"
"15.12.2001 00:00:00";"91,53";"Geprüft"
"01.01.2002 00:00:00";"91,55";"Geprüft"
"15.01.2002 00:00:00";"91,57";"Geprüft"
"01.02.2002 00:00:00";"91,66";"Geprüft"
"15.02.2002 00:00:00";"91,68";"Geprüft"
"01.03.2002 00:00:00";"91,72";"Geprüft"
"15.03.2002 00:00:00";"91,8";"Geprüft"
"01.04.2002 00:00:00";"91,82";"Geprüft"
"15.04.2002 00:00:00";"91,88";"Geprüft"
"01.05.2002 00:00:00";"91,89";"Geprüft"
"15.05.2002 00:00:00";"91,9";"Geprüft"
"01.06.2002 00:00:00";"91,86";"Geprüft"
"15.06.2002 00:00:00";"91,84";"Geprüft"
"01.07.2002 00:00:00";"91,8";"Geprüft"
"15.07.2002 00:00:00";"91,76";"Geprüft"
"01.08.2002 00:00:00";"91,72";"Geprüft"
"15.08.2002 00:00:00";"91,83";"Geprüft"
"01.09.2002 00:00:00";"92,03";"Geprüft"
"15.09.2002 00:00:00";"92,03";"Geprüft"
"01.10.2002 00:00:00";"91,96";"Geprüft"
"15.10.2002 00:00:00";"91,92";"Geprüft"
"01.11.2002 00:00:00";"91,9";"Geprüft"
"15.11.2002 00:00:00";"91,94";"Geprüft"
"01.12.2002 00:00:00";"91,97";"Geprüft"
"15.12.2002 00:00:00";"91,99";"Geprüft"
"01.01.2003 00:00:00";"92,01";"Geprüft"
"15.01.2003 00:00:00";"92,13";"Geprüft"
"01.02.2003 00:00:00";"92,19";"Geprüft"
"15.02.2003 00:00:00";"92,25";"Geprüft"
"01.03.2003 00:00:00";"92,23";"Geprüft"
"15.03.2003 00:00:00";"92,23";"Geprüft"
"01.04.2003 00:00:00";"92,24";"Geprüft"
"15.04.2003 00:00:00";"92,2";"Geprüft"
"01.05.2003 00:00:00";"92,18";"Geprüft"
"15.05.2003 00:00:00";"92,15";"Geprüft"
"01.06.2003 00:00:00";"92,1";"Geprüft"
"15.06.2003 00:00:00";"92,02";"Geprüft"
"01.07.2003 00:00:00";"91,96";"Geprüft"
"15.07.2003 00:00:00";"91,9";"Geprüft"
"01.08.2003 00:00:00";"91,85";"Geprüft"
"15.08.2003 00:00:00";"91,77";"Geprüft"
"01.09.2003 00:00:00";"91,69";"Geprüft"
"15.09.2003 00:00:00";"91,65";"Geprüft"
"01.10.2003 00:00:00";"91,61";"Geprüft"
"15.10.2003 00:00:00";"91,61";"Geprüft"
"01.11.2003 00:00:00";"91,52";"Geprüft"
"15.11.2003 00:00:00";"91,49";"Geprüft"
"01.12.2003 00:00:00";"91,48";"Geprüft"
"15.12.2003 00:00:00";"91,48";"Geprüft"
"01.01.2004 00:00:00";"91,49";"Geprüft"
"15.01.2004 00:00:00";"91,53";"Geprüft"
"01.02.2004 00:00:00";"91,56";"Geprüft"
"15.02.2004 00:00:00";"91,6";"Geprüft"
"01.03.2004 00:00:00";"91,63";"Geprüft"
"15.03.2004 00:00:00";"91,69";"Geprüft"
"01.04.2004 00:00:00";"91,7";"Geprüft"
"15.04.2004 00:00:00";"91,74";"Geprüft"
"01.05.2004 00:00:00";"91,72";"Geprüft"
"15.05.2004 00:00:00";"91,72";"Geprüft"
"01.06.2004 00:00:00";"91,7";"Geprüft"
"15.06.2004 00:00:00";"91,67";"Geprüft"
"01.07.2004 00:00:00";"91,64";"Geprüft"
"15.07.2004 00:00:00";"91,63";"Geprüft"
"01.08.2004 00:00:00";"91,61";"Geprüft"
"15.08.2004 00:00:00";"91,58";"Geprüft"
"01.09.2004 00:00:00";"91,56";"Geprüft"
"15.09.2004 00:00:00";"91,53";"Geprüft"
"01.10.2004 00:00:00";"91,5";"Geprüft"
"15.10.2004 00:00:00";"91,49";"Geprüft"
"01.11.2004 00:00:00";"91,45";"Geprüft"
"15.11.2004 00:00:00";"91,47";"Geprüft"
"01.12.2004 00:00:00";"91,53";"Geprüft"
"15.12.2004 00:00:00";"91,54";"Geprüft"
"01.01.2005 00:00:00";"91,59";"Geprüft"
"15.01.2005 00:00:00";"91,61";"Geprüft"
"01.02.2005 00:00:00";"91,67";"Geprüft"
"15.02.2005 00:00:00";"91,75";"Geprüft"
"01.03.2005 00:00:00";"91,78";"Geprüft"
"15.03.2005 00:00:00";"91,84";"Geprüft"
"01.04.2005 00:00:00";"91,92";"Geprüft"
"15.04.2005 00:00:00";"91,94";"Geprüft"
"01.05.2005 00:00:00";"91,94";"Geprüft"
"15.05.2005 00:00:00";"91,96";"Geprüft"
"01.06.2005 00:00:00";"91,9";"Geprüft"
"15.06.2005 00:00:00";"91,85";"Geprüft"
"01.07.2005 00:00:00";"91,81";"Geprüft"
"15.07.2005 00:00:00";"91,81";"Geprüft"
"01.08.2005 00:00:00";"91,83";"Geprüft"
"15.08.2005 00:00:00";"91,87";"Geprüft"
"01.09.2005 00:00:00";"91,93";"Geprüft"
"15.09.2005 00:00:00";"91,89";"Geprüft"
"01.10.2005 00:00:00";"91,89";"Geprüft"
"15.10.2005 00:00:00";"91,89";"Geprüft"
"01.11.2005 00:00:00";"91,84";"Geprüft"
"15.11.2005 00:00:00";"91,83";"Geprüft"
"01.12.2005 00:00:00";"91,81";"Geprüft"
"15.12.2005 00:00:00";"91,81";"Geprüft"
"01.01.2006 00:00:00";"91,82";"Geprüft"
"15.01.2006 00:00:00";"91,9";"Geprüft"
"01.02.2006 00:00:00";"91,9";"Geprüft"
"15.02.2006 00:00:00";"91,97";"Geprüft"
"01.03.2006 00:00:00";"92";"Geprüft"
"15.03.2006 00:00:00";"92,04";"Geprüft"
"01.04.2006 00:00:00";"92,12";"Geprüft"
"15.04.2006 00:00:00";"92,22";"Geprüft"
"01.05.2006 00:00:00";"92,18";"Geprüft"
"15.05.2006 00:00:00";"92,17";"Geprüft"
"01.06.2006 00:00:00";"92,13";"Geprüft"
"15.06.2006 00:00:00";"92,08";"Geprüft"
"01.07.2006 00:00:00";"92,03";"Geprüft"
"15.07.2006 00:00:00";"91,99";"Geprüft"
"01.08.2006 00:00:00";"91,89";"Geprüft"
"15.08.2006 00:00:00";"91,86";"Geprüft"
"01.09.2006 00:00:00";"91,8";"Geprüft"
"15.09.2006 00:00:00";"91,77";"Geprüft"
"01.10.2006 00:00:00";"91,7";"Geprüft"
"15.10.2006 00:00:00";"91,63";"Geprüft"
"01.11.2006 00:00:00";"91,61";"Geprüft"
"15.11.2006 00:00:00";"91,6";"Geprüft"
"01.12.2006 00:00:00";"91,56";"Geprüft"
"15.12.2006 00:00:00";"91,54";"Geprüft"
"01.01.2007 00:00:00";"91,55";"Geprüft"
"15.01.2007 00:00:00";"91,54";"Geprüft"
"01.02.2007 00:00:00";"91,59";"Geprüft"
"15.02.2007 00:00:00";"91,61";"Geprüft"
"01.03.2007 00:00:00";"91,61";"Geprüft"
"15.03.2007 00:00:00";"91,67";"Geprüft"
"01.04.2007 00:00:00";"91,7";"Geprüft"
"15.04.2007 00:00:00";"91,72";"Geprüft"
"01.05.2007 00:00:00";"91,73";"Geprüft"
"15.05.2007 00:00:00";"91,71";"Geprüft"
"01.06.2007 00:00:00";"91,71";"Geprüft"
"15.06.2007 00:00:00";"91,67";"Geprüft"
"01.07.2007 00:00:00";"91,66";"Geprüft"
"15.07.2007 00:00:00";"91,63";"Geprüft"
"01.08.2007 00:00:00";"91,63";"Geprüft"
"15.08.2007 00:00:00";"91,63";"Geprüft"
"01.09.2007 00:00:00";"91,61";"Geprüft"
"15.09.2007 00:00:00";"91,57";"Geprüft"
"01.10.2007 00:00:00";"91,56";"Geprüft"
