"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.03.2007 00:00:00";"59,5";"Geprüft"
"08.03.2007 00:00:00";"59,52";"Geprüft"
"15.03.2007 00:00:00";"59,53";"Geprüft"
"22.03.2007 00:00:00";"59,57";"Geprüft"
"01.04.2007 00:00:00";"59,61";"Geprüft"
"08.04.2007 00:00:00";"59,66";"Geprüft"
"15.04.2007 00:00:00";"59,67";"Geprüft"
"22.04.2007 00:00:00";"59,69";"Geprüft"
"01.05.2007 00:00:00";"59,7";"Geprüft"
"08.05.2007 00:00:00";"59,7";"Geprüft"
"15.05.2007 00:00:00";"59,75";"Geprüft"
"22.05.2007 00:00:00";"59,72";"Geprüft"
"01.06.2007 00:00:00";"59,68";"Geprüft"
"08.06.2007 00:00:00";"59,71";"Geprüft"
"15.06.2007 00:00:00";"59,73";"Geprüft"
"19.06.2007 00:00:00";"59,66";"Geprüft"
"22.06.2007 00:00:00";"59,73";"Geprüft"
"01.07.2007 00:00:00";"59,65";"Geprüft"
"08.07.2007 00:00:00";"59,69";"Geprüft"
"15.07.2007 00:00:00";"59,71";"Geprüft"
"22.07.2007 00:00:00";"59,73";"Geprüft"
"01.08.2007 00:00:00";"59,73";"Geprüft"
"08.08.2007 00:00:00";"59,78";"Geprüft"
"15.08.2007 00:00:00";"59,78";"Geprüft"
"22.08.2007 00:00:00";"59,82";"Geprüft"
"01.09.2007 00:00:00";"59,99";"Geprüft"
"08.09.2007 00:00:00";"60,08";"Geprüft"
"15.09.2007 00:00:00";"60,08";"Geprüft"
"22.09.2007 00:00:00";"60,1";"Geprüft"
"26.09.2007 00:00:00";"60,1";"Geprüft"
"01.10.2007 00:00:00";"60,15";"Geprüft"
"08.10.2007 00:00:00";"60,16";"Geprüft"
"15.10.2007 00:00:00";"60,13";"Geprüft"
"22.10.2007 00:00:00";"60,11";"Geprüft"
"01.11.2007 00:00:00";"60,08";"Geprüft"
"08.11.2007 00:00:00";"60,09";"Geprüft"
"15.11.2007 00:00:00";"60,09";"Geprüft"
"22.11.2007 00:00:00";"60,06";"Geprüft"
"01.12.2007 00:00:00";"60,06";"Geprüft"
"08.12.2007 00:00:00";"60,08";"Geprüft"
"15.12.2007 00:00:00";"60,05";"Geprüft"
"22.12.2007 00:00:00";"60,06";"Geprüft"
"01.01.2008 00:00:00";"60,08";"Geprüft"
"08.01.2008 00:00:00";"60,07";"Geprüft"
"15.01.2008 00:00:00";"60,07";"Geprüft"
"22.01.2008 00:00:00";"60,11";"Geprüft"
"01.02.2008 00:00:00";"60,17";"Geprüft"
"08.02.2008 00:00:00";"60,22";"Geprüft"
"15.02.2008 00:00:00";"60,27";"Geprüft"
"22.02.2008 00:00:00";"60,29";"Geprüft"
"01.03.2008 00:00:00";"60,35";"Geprüft"
"08.03.2008 00:00:00";"60,32";"Geprüft"
"15.03.2008 00:00:00";"60,29";"Geprüft"
"22.03.2008 00:00:00";"60,36";"Geprüft"
"01.04.2008 00:00:00";"60,39";"Geprüft"
"08.04.2008 00:00:00";"60,4";"Geprüft"
"15.04.2008 00:00:00";"60,38";"Geprüft"
"22.04.2008 00:00:00";"60,46";"Geprüft"
"01.05.2008 00:00:00";"60,46";"Geprüft"
"08.05.2008 00:00:00";"60,52";"Geprüft"
"15.05.2008 00:00:00";"60,55";"Geprüft"
"22.05.2008 00:00:00";"60,52";"Geprüft"
"01.06.2008 00:00:00";"60,51";"Geprüft"
"08.06.2008 00:00:00";"60,48";"Geprüft"
"15.06.2008 00:00:00";"60,53";"Geprüft"
"22.06.2008 00:00:00";"60,52";"Geprüft"
"01.07.2008 00:00:00";"60,53";"Geprüft"
"08.07.2008 00:00:00";"60,42";"Geprüft"
"15.07.2008 00:00:00";"60,46";"Geprüft"
"22.07.2008 00:00:00";"60,4";"Geprüft"
"01.08.2008 00:00:00";"60,4";"Geprüft"
"08.08.2008 00:00:00";"60,38";"Geprüft"
"15.08.2008 00:00:00";"60,37";"Geprüft"
"22.08.2008 00:00:00";"60,35";"Geprüft"
"01.09.2008 00:00:00";"60,3";"Geprüft"
"08.09.2008 00:00:00";"60,29";"Geprüft"
"15.09.2008 00:00:00";"60,27";"Geprüft"
"22.09.2008 00:00:00";"60,25";"Geprüft"
"01.10.2008 00:00:00";"60,24";"Geprüft"
"08.10.2008 00:00:00";"60,2";"Geprüft"
"15.10.2008 00:00:00";"60,2";"Geprüft"
"22.10.2008 00:00:00";"60,18";"Geprüft"
"01.11.2008 00:00:00";"60,18";"Geprüft"
"08.11.2008 00:00:00";"60,17";"Geprüft"
"15.11.2008 00:00:00";"60,14";"Geprüft"
"22.11.2008 00:00:00";"60,11";"Geprüft"
"01.12.2008 00:00:00";"60,08";"Geprüft"
"08.12.2008 00:00:00";"60,08";"Geprüft"
"15.12.2008 00:00:00";"60,09";"Geprüft"
"22.12.2008 00:00:00";"60,08";"Geprüft"
"01.01.2009 00:00:00";"60,08";"Geprüft"
"08.01.2009 00:00:00";"60,08";"Geprüft"
"15.01.2009 00:00:00";"60,08";"Geprüft"
"22.01.2009 00:00:00";"60,08";"Geprüft"
"01.02.2009 00:00:00";"60,08";"Geprüft"
"08.02.2009 00:00:00";"60,06";"Geprüft"
"15.02.2009 00:00:00";"60,05";"Geprüft"
"22.02.2009 00:00:00";"60,05";"Geprüft"
"01.03.2009 00:00:00";"60,13";"Geprüft"
"08.03.2009 00:00:00";"60,13";"Geprüft"
"15.03.2009 00:00:00";"60,14";"Geprüft"
"22.03.2009 00:00:00";"60,15";"Geprüft"
"01.04.2009 00:00:00";"60,13";"Geprüft"
"08.04.2009 00:00:00";"60,12";"Geprüft"
"15.04.2009 00:00:00";"60,11";"Geprüft"
"22.04.2009 00:00:00";"60,09";"Geprüft"
"01.05.2009 00:00:00";"60,03";"Geprüft"
"08.05.2009 00:00:00";"60,08";"Geprüft"
"15.05.2009 00:00:00";"60,09";"Geprüft"
"22.05.2009 00:00:00";"60,08";"Geprüft"
"01.06.2009 00:00:00";"60,08";"Geprüft"
"08.06.2009 00:00:00";"60,03";"Geprüft"
"15.06.2009 00:00:00";"60,01";"Geprüft"
"22.06.2009 00:00:00";"60,04";"Geprüft"
"01.07.2009 00:00:00";"60";"Geprüft"
"08.07.2009 00:00:00";"60";"Geprüft"
"15.07.2009 00:00:00";"59,99";"Geprüft"
"22.07.2009 00:00:00";"60,03";"Geprüft"
"01.08.2009 00:00:00";"60";"Geprüft"
"08.08.2009 00:00:00";"59,96";"Geprüft"
"15.08.2009 00:00:00";"59,94";"Geprüft"
"22.08.2009 00:00:00";"59,91";"Geprüft"
"01.09.2009 00:00:00";"59,89";"Geprüft"
"08.09.2009 00:00:00";"59,88";"Geprüft"
"15.09.2009 00:00:00";"59,92";"Geprüft"
"22.09.2009 00:00:00";"59,88";"Geprüft"
"01.10.2009 00:00:00";"59,9";"Geprüft"
"08.10.2009 00:00:00";"59,86";"Geprüft"
"15.10.2009 00:00:00";"59,93";"Geprüft"
"22.10.2009 00:00:00";"59,93";"Geprüft"
"01.11.2009 00:00:00";"59,83";"Geprüft"
"08.11.2009 00:00:00";"59,83";"Geprüft"
"15.11.2009 00:00:00";"59,83";"Geprüft"
"22.11.2009 00:00:00";"59,82";"Geprüft"
"01.12.2009 00:00:00";"59,81";"Geprüft"
"08.12.2009 00:00:00";"59,83";"Geprüft"
"15.12.2009 00:00:00";"59,86";"Geprüft"
"22.12.2009 00:00:00";"59,88";"Geprüft"
"01.01.2010 00:00:00";"59,83";"Geprüft"
"08.01.2010 00:00:00";"59,83";"Geprüft"
"15.01.2010 00:00:00";"59,8";"Geprüft"
"22.01.2010 00:00:00";"59,79";"Geprüft"
"01.02.2010 00:00:00";"59,81";"Geprüft"
"08.02.2010 00:00:00";"59,79";"Geprüft"
"15.02.2010 00:00:00";"59,82";"Geprüft"
"22.02.2010 00:00:00";"59,86";"Geprüft"
"01.03.2010 00:00:00";"59,84";"Geprüft"
"08.03.2010 00:00:00";"59,9";"Geprüft"
"15.03.2010 00:00:00";"59,93";"Geprüft"
"22.03.2010 00:00:00";"60,02";"Geprüft"
"01.04.2010 00:00:00";"60,09";"Geprüft"
"08.04.2010 00:00:00";"60,09";"Geprüft"
"15.04.2010 00:00:00";"60,11";"Geprüft"
"22.04.2010 00:00:00";"60,11";"Geprüft"
"01.05.2010 00:00:00";"60,14";"Geprüft"
"08.05.2010 00:00:00";"60,15";"Geprüft"
"15.05.2010 00:00:00";"60,13";"Geprüft"
"22.05.2010 00:00:00";"60,17";"Geprüft"
"01.06.2010 00:00:00";"60,18";"Geprüft"
"08.06.2010 00:00:00";"60,18";"Geprüft"
"15.06.2010 00:00:00";"60,23";"Geprüft"
"22.06.2010 00:00:00";"60,23";"Geprüft"
"01.07.2010 00:00:00";"60,23";"Geprüft"
"08.07.2010 00:00:00";"60,23";"Geprüft"
"15.07.2010 00:00:00";"60,23";"Geprüft"
"22.07.2010 00:00:00";"60,22";"Geprüft"
"01.08.2010 00:00:00";"60,2";"Geprüft"
"08.08.2010 00:00:00";"60,18";"Geprüft"
"15.08.2010 00:00:00";"60,16";"Geprüft"
"22.08.2010 00:00:00";"60,15";"Geprüft"
"01.09.2010 00:00:00";"60,18";"Geprüft"
"08.09.2010 00:00:00";"60,16";"Geprüft"
"15.09.2010 00:00:00";"60,13";"Geprüft"
"22.09.2010 00:00:00";"60,11";"Geprüft"
"01.10.2010 00:00:00";"60,14";"Geprüft"
"08.10.2010 00:00:00";"60,08";"Geprüft"
"15.10.2010 00:00:00";"60,08";"Geprüft"
"22.10.2010 00:00:00";"60,1";"Geprüft"
"01.11.2010 00:00:00";"60,05";"Geprüft"
"08.11.2010 00:00:00";"60,07";"Geprüft"
"15.11.2010 00:00:00";"60,06";"Geprüft"
"22.11.2010 00:00:00";"60,12";"Geprüft"
"01.12.2010 00:00:00";"60,13";"Geprüft"
"08.12.2010 00:00:00";"60,19";"Geprüft"
"15.12.2010 00:00:00";"60,22";"Geprüft"
"22.12.2010 00:00:00";"60,23";"Geprüft"
"01.01.2011 00:00:00";"60,23";"Geprüft"
"08.01.2011 00:00:00";"60,26";"Geprüft"
"15.01.2011 00:00:00";"60,33";"Geprüft"
"22.01.2011 00:00:00";"60,41";"Geprüft"
"01.02.2011 00:00:00";"60,47";"Geprüft"
