"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"15.02.1973 00:00:00";"24,26";"Ungeprüft"
"22.02.1973 00:00:00";"24,23";"Ungeprüft"
"01.03.1973 00:00:00";"24,2";"Ungeprüft"
"08.03.1973 00:00:00";"24,2";"Ungeprüft"
"15.03.1973 00:00:00";"24,19";"Ungeprüft"
"22.03.1973 00:00:00";"24,09";"Ungeprüft"
"01.04.1973 00:00:00";"24,08";"Ungeprüft"
"08.04.1973 00:00:00";"24,16";"Ungeprüft"
"15.04.1973 00:00:00";"24,12";"Ungeprüft"
"22.04.1973 00:00:00";"24,15";"Ungeprüft"
"01.05.1973 00:00:00";"24,15";"Ungeprüft"
"08.05.1973 00:00:00";"24,04";"Ungeprüft"
"15.05.1973 00:00:00";"24,01";"Ungeprüft"
"22.05.1973 00:00:00";"23,94";"Ungeprüft"
"01.06.1973 00:00:00";"24,21";"Ungeprüft"
"08.06.1973 00:00:00";"23,98";"Ungeprüft"
"15.06.1973 00:00:00";"23,89";"Ungeprüft"
"22.06.1973 00:00:00";"23,77";"Ungeprüft"
"01.07.1973 00:00:00";"23,71";"Ungeprüft"
"08.07.1973 00:00:00";"23,79";"Ungeprüft"
"15.07.1973 00:00:00";"23,78";"Ungeprüft"
"22.07.1973 00:00:00";"23,84";"Ungeprüft"
"01.08.1973 00:00:00";"23,88";"Ungeprüft"
"08.08.1973 00:00:00";"23,77";"Ungeprüft"
"15.08.1973 00:00:00";"23,67";"Ungeprüft"
"22.08.1973 00:00:00";"23,69";"Ungeprüft"
"01.09.1973 00:00:00";"23,61";"Ungeprüft"
"08.09.1973 00:00:00";"23,68";"Ungeprüft"
"15.09.1973 00:00:00";"23,61";"Ungeprüft"
"22.09.1973 00:00:00";"23,65";"Ungeprüft"
"01.10.1973 00:00:00";"23,72";"Ungeprüft"
"08.10.1973 00:00:00";"23,69";"Ungeprüft"
"15.10.1973 00:00:00";"23,79";"Ungeprüft"
"22.10.1973 00:00:00";"23,91";"Ungeprüft"
"01.11.1973 00:00:00";"23,89";"Ungeprüft"
"08.11.1973 00:00:00";"23,91";"Ungeprüft"
"15.11.1973 00:00:00";"24,05";"Ungeprüft"
"22.11.1973 00:00:00";"24,09";"Ungeprüft"
"01.12.1973 00:00:00";"24,05";"Ungeprüft"
"08.12.1973 00:00:00";"24,36";"Ungeprüft"
"15.12.1973 00:00:00";"24,38";"Ungeprüft"
"22.12.1973 00:00:00";"24,33";"Ungeprüft"
"01.01.1974 00:00:00";"24,3";"Ungeprüft"
"08.01.1974 00:00:00";"24,22";"Ungeprüft"
"15.01.1974 00:00:00";"24,33";"Ungeprüft"
"22.01.1974 00:00:00";"24,41";"Ungeprüft"
"01.02.1974 00:00:00";"24,37";"Ungeprüft"
"08.02.1974 00:00:00";"24,32";"Ungeprüft"
"15.02.1974 00:00:00";"24,26";"Ungeprüft"
"22.02.1974 00:00:00";"24,22";"Ungeprüft"
"01.03.1974 00:00:00";"24,21";"Ungeprüft"
"08.03.1974 00:00:00";"24,05";"Ungeprüft"
"15.03.1974 00:00:00";"24,18";"Ungeprüft"
"22.03.1974 00:00:00";"24,13";"Ungeprüft"
"01.04.1974 00:00:00";"24,02";"Ungeprüft"
"08.04.1974 00:00:00";"23,97";"Ungeprüft"
"15.04.1974 00:00:00";"23,93";"Ungeprüft"
"22.04.1974 00:00:00";"23,88";"Ungeprüft"
"01.05.1974 00:00:00";"23,96";"Ungeprüft"
"08.05.1974 00:00:00";"24,02";"Ungeprüft"
"15.05.1974 00:00:00";"23,94";"Ungeprüft"
"22.05.1974 00:00:00";"23,85";"Ungeprüft"
"01.06.1974 00:00:00";"23,82";"Ungeprüft"
"08.06.1974 00:00:00";"23,8";"Ungeprüft"
"15.06.1974 00:00:00";"23,79";"Ungeprüft"
"22.06.1974 00:00:00";"23,77";"Ungeprüft"
"01.07.1974 00:00:00";"23,88";"Ungeprüft"
"08.07.1974 00:00:00";"23,92";"Ungeprüft"
"15.07.1974 00:00:00";"23,99";"Ungeprüft"
"22.07.1974 00:00:00";"23,94";"Ungeprüft"
"01.08.1974 00:00:00";"23,81";"Ungeprüft"
"08.08.1974 00:00:00";"23,85";"Ungeprüft"
"15.08.1974 00:00:00";"23,81";"Ungeprüft"
"22.08.1974 00:00:00";"23,79";"Ungeprüft"
"01.09.1974 00:00:00";"23,74";"Ungeprüft"
"08.09.1974 00:00:00";"23,73";"Ungeprüft"
"15.09.1974 00:00:00";"23,71";"Ungeprüft"
"22.09.1974 00:00:00";"23,71";"Ungeprüft"
"01.10.1974 00:00:00";"23,69";"Ungeprüft"
"08.10.1974 00:00:00";"23,7";"Ungeprüft"
"15.10.1974 00:00:00";"23,74";"Ungeprüft"
"22.10.1974 00:00:00";"23,87";"Ungeprüft"
"01.11.1974 00:00:00";"24,35";"Ungeprüft"
"08.11.1974 00:00:00";"24,26";"Ungeprüft"
"15.11.1974 00:00:00";"24,16";"Ungeprüft"
"22.11.1974 00:00:00";"24,14";"Ungeprüft"
"01.12.1974 00:00:00";"24,18";"Ungeprüft"
"08.12.1974 00:00:00";"24,35";"Ungeprüft"
"15.12.1974 00:00:00";"24,52";"Ungeprüft"
"22.12.1974 00:00:00";"24,48";"Ungeprüft"
"01.01.1975 00:00:00";"24,74";"Ungeprüft"
"08.01.1975 00:00:00";"24,72";"Ungeprüft"
"15.01.1975 00:00:00";"24,53";"Ungeprüft"
"22.01.1975 00:00:00";"24,45";"Ungeprüft"
"01.02.1975 00:00:00";"24,46";"Ungeprüft"
"08.02.1975 00:00:00";"24,37";"Ungeprüft"
"15.02.1975 00:00:00";"24,36";"Ungeprüft"
"22.02.1975 00:00:00";"24,32";"Ungeprüft"
"01.03.1975 00:00:00";"24,26";"Ungeprüft"
"08.03.1975 00:00:00";"24,27";"Ungeprüft"
"15.03.1975 00:00:00";"24,22";"Ungeprüft"
"22.03.1975 00:00:00";"24,24";"Ungeprüft"
"01.04.1975 00:00:00";"24,38";"Ungeprüft"
"08.04.1975 00:00:00";"24,46";"Ungeprüft"
"15.04.1975 00:00:00";"24,47";"Ungeprüft"
"22.04.1975 00:00:00";"24,41";"Ungeprüft"
"01.05.1975 00:00:00";"24,16";"Ungeprüft"
"08.05.1975 00:00:00";"24,13";"Ungeprüft"
"15.05.1975 00:00:00";"24,07";"Ungeprüft"
"22.05.1975 00:00:00";"24,01";"Ungeprüft"
"01.06.1975 00:00:00";"23,93";"Ungeprüft"
"08.06.1975 00:00:00";"23,92";"Ungeprüft"
"15.06.1975 00:00:00";"23,79";"Ungeprüft"
"22.06.1975 00:00:00";"23,79";"Ungeprüft"
"01.07.1975 00:00:00";"23,82";"Ungeprüft"
"08.07.1975 00:00:00";"23,71";"Ungeprüft"
"15.07.1975 00:00:00";"23,68";"Ungeprüft"
"22.07.1975 00:00:00";"23,74";"Ungeprüft"
"01.08.1975 00:00:00";"23,61";"Ungeprüft"
"08.08.1975 00:00:00";"23,57";"Ungeprüft"
"15.08.1975 00:00:00";"23,56";"Ungeprüft"
"22.08.1975 00:00:00";"23,54";"Ungeprüft"
"01.09.1975 00:00:00";"23,54";"Ungeprüft"
"08.09.1975 00:00:00";"23,54";"Ungeprüft"
"15.09.1975 00:00:00";"23,54";"Ungeprüft"
"22.09.1975 00:00:00";"23,57";"Ungeprüft"
"01.10.1975 00:00:00";"23,61";"Ungeprüft"
"08.10.1975 00:00:00";"23,7";"Ungeprüft"
"15.10.1975 00:00:00";"23,7";"Ungeprüft"
"22.10.1975 00:00:00";"23,72";"Ungeprüft"
"01.11.1976 00:00:00";"23,58";"Ungeprüft"
"08.11.1976 00:00:00";"23,62";"Ungeprüft"
"15.11.1976 00:00:00";"23,64";"Ungeprüft"
"22.11.1976 00:00:00";"23,66";"Ungeprüft"
"01.12.1976 00:00:00";"23,72";"Ungeprüft"
"08.12.1976 00:00:00";"23,75";"Ungeprüft"
"15.12.1976 00:00:00";"23,75";"Ungeprüft"
"22.12.1976 00:00:00";"23,81";"Ungeprüft"
"01.01.1977 00:00:00";"23,82";"Ungeprüft"
"08.01.1977 00:00:00";"23,85";"Ungeprüft"
"15.01.1977 00:00:00";"23,86";"Ungeprüft"
"22.01.1977 00:00:00";"24,1";"Ungeprüft"
"01.02.1977 00:00:00";"24,16";"Ungeprüft"
"08.02.1977 00:00:00";"24,16";"Ungeprüft"
"15.02.1977 00:00:00";"24,15";"Ungeprüft"
"22.02.1977 00:00:00";"24,17";"Ungeprüft"
"01.03.1977 00:00:00";"24,19";"Ungeprüft"
"08.03.1977 00:00:00";"24,18";"Ungeprüft"
"15.03.1977 00:00:00";"24,41";"Ungeprüft"
"22.03.1977 00:00:00";"24,22";"Ungeprüft"
"01.04.1977 00:00:00";"24,26";"Ungeprüft"
"08.04.1977 00:00:00";"24,43";"Ungeprüft"
"15.04.1977 00:00:00";"24,34";"Ungeprüft"
"22.04.1977 00:00:00";"24,18";"Ungeprüft"
