"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.11.1974 00:00:00";"55,55";"Ungeprüft"
"08.11.1974 00:00:00";"55,52";"Ungeprüft"
"15.11.1974 00:00:00";"55,37";"Ungeprüft"
"22.11.1974 00:00:00";"55,39";"Ungeprüft"
"01.12.1974 00:00:00";"55,39";"Ungeprüft"
"08.12.1974 00:00:00";"55,6";"Ungeprüft"
"15.12.1974 00:00:00";"55,6";"Ungeprüft"
"22.12.1974 00:00:00";"55,51";"Ungeprüft"
"01.01.1975 00:00:00";"55,59";"Ungeprüft"
"08.01.1975 00:00:00";"55,55";"Ungeprüft"
"15.01.1975 00:00:00";"55,5";"Ungeprüft"
"22.01.1975 00:00:00";"55,45";"Ungeprüft"
"01.02.1975 00:00:00";"55,42";"Ungeprüft"
"08.02.1975 00:00:00";"55,37";"Ungeprüft"
"15.02.1975 00:00:00";"55,36";"Ungeprüft"
"22.02.1975 00:00:00";"55,32";"Ungeprüft"
"01.03.1975 00:00:00";"55,31";"Ungeprüft"
"08.03.1975 00:00:00";"55,31";"Ungeprüft"
"15.03.1975 00:00:00";"55,32";"Ungeprüft"
"22.03.1975 00:00:00";"55,31";"Ungeprüft"
"01.04.1975 00:00:00";"55,32";"Ungeprüft"
"08.04.1975 00:00:00";"55,36";"Ungeprüft"
"15.04.1975 00:00:00";"55,39";"Ungeprüft"
"22.04.1975 00:00:00";"55,39";"Ungeprüft"
"01.05.1975 00:00:00";"55,34";"Ungeprüft"
"08.05.1975 00:00:00";"55,23";"Ungeprüft"
"15.05.1975 00:00:00";"55,22";"Ungeprüft"
"22.05.1975 00:00:00";"55,19";"Ungeprüft"
"01.06.1975 00:00:00";"55,14";"Ungeprüft"
"08.06.1975 00:00:00";"55,12";"Ungeprüft"
"15.06.1975 00:00:00";"55,13";"Ungeprüft"
"22.06.1975 00:00:00";"55,12";"Ungeprüft"
"01.07.1975 00:00:00";"55,12";"Ungeprüft"
"08.07.1975 00:00:00";"55,02";"Ungeprüft"
"15.07.1975 00:00:00";"54,98";"Ungeprüft"
"22.07.1975 00:00:00";"55,16";"Ungeprüft"
"01.08.1975 00:00:00";"55,02";"Ungeprüft"
"08.08.1975 00:00:00";"54,92";"Ungeprüft"
"15.08.1975 00:00:00";"54,89";"Ungeprüft"
"22.08.1975 00:00:00";"54,88";"Ungeprüft"
"01.09.1975 00:00:00";"54,94";"Ungeprüft, Schätzwert"
"08.09.1975 00:00:00";"55,02";"Ungeprüft, Schätzwert"
"15.09.1975 00:00:00";"55,09";"Ungeprüft, Schätzwert"
"22.09.1975 00:00:00";"55,12";"Ungeprüft, Schätzwert"
"01.10.1975 00:00:00";"55,17";"Ungeprüft"
"08.10.1975 00:00:00";"55,2";"Ungeprüft"
"15.10.1975 00:00:00";"55,2";"Ungeprüft"
"22.10.1975 00:00:00";"55,22";"Ungeprüft"
"01.11.1975 00:00:00";"55,21";"Ungeprüft"
"08.11.1975 00:00:00";"55,21";"Ungeprüft"
"15.11.1975 00:00:00";"55,22";"Ungeprüft"
"22.11.1975 00:00:00";"55,21";"Ungeprüft"
"01.12.1975 00:00:00";"55,31";"Ungeprüft"
"08.12.1975 00:00:00";"55,3";"Ungeprüft"
"15.12.1975 00:00:00";"55,31";"Ungeprüft"
"22.12.1975 00:00:00";"55,31";"Ungeprüft"
"01.01.1976 00:00:00";"55,34";"Ungeprüft"
"08.01.1976 00:00:00";"55,52";"Ungeprüft"
"15.01.1976 00:00:00";"55,54";"Ungeprüft"
"22.01.1976 00:00:00";"55,56";"Ungeprüft"
"01.02.1976 00:00:00";"55,35";"Ungeprüft"
"08.02.1976 00:00:00";"55,34";"Ungeprüft"
"15.02.1976 00:00:00";"55,34";"Ungeprüft"
"22.02.1976 00:00:00";"55,34";"Ungeprüft"
"01.03.1976 00:00:00";"55,36";"Ungeprüft"
"08.03.1976 00:00:00";"55,32";"Ungeprüft"
"15.03.1976 00:00:00";"55,3";"Ungeprüft"
"22.03.1976 00:00:00";"55,29";"Ungeprüft"
"01.04.1976 00:00:00";"55,28";"Ungeprüft"
"08.04.1976 00:00:00";"55,26";"Ungeprüft"
"15.04.1976 00:00:00";"55,22";"Ungeprüft"
"22.04.1976 00:00:00";"55,2";"Ungeprüft"
"01.05.1976 00:00:00";"55,21";"Ungeprüft"
"08.05.1976 00:00:00";"55,13";"Ungeprüft"
"15.05.1976 00:00:00";"55,12";"Ungeprüft"
"22.05.1976 00:00:00";"55,13";"Ungeprüft"
"01.06.1976 00:00:00";"55,1";"Ungeprüft, Schätzwert"
"08.06.1976 00:00:00";"55,07";"Ungeprüft, Schätzwert"
"15.06.1976 00:00:00";"55,04";"Ungeprüft, Schätzwert"
"22.06.1976 00:00:00";"55,02";"Ungeprüft"
"01.07.1976 00:00:00";"54,92";"Ungeprüft"
"08.07.1976 00:00:00";"54,87";"Ungeprüft"
"15.07.1976 00:00:00";"54,82";"Ungeprüft"
"22.07.1976 00:00:00";"55,07";"Ungeprüft"
"01.08.1976 00:00:00";"55,07";"Ungeprüft"
"08.08.1976 00:00:00";"55,05";"Ungeprüft"
"15.08.1976 00:00:00";"55,02";"Ungeprüft"
"22.08.1976 00:00:00";"54,98";"Ungeprüft"
"01.09.1976 00:00:00";"54,97";"Ungeprüft"
"08.09.1976 00:00:00";"54,97";"Ungeprüft"
"15.09.1976 00:00:00";"54,97";"Ungeprüft"
"22.09.1976 00:00:00";"55,02";"Ungeprüft"
"01.10.1976 00:00:00";"55,03";"Ungeprüft"
"08.10.1976 00:00:00";"55,03";"Ungeprüft"
"15.10.1976 00:00:00";"55,02";"Ungeprüft"
"22.10.1976 00:00:00";"55,02";"Ungeprüft"
"01.11.1976 00:00:00";"55,02";"Ungeprüft"
"08.11.1976 00:00:00";"55,02";"Ungeprüft"
"15.11.1976 00:00:00";"55,02";"Ungeprüft"
"22.11.1976 00:00:00";"55,02";"Ungeprüft"
"01.12.1976 00:00:00";"55,02";"Ungeprüft"
"08.12.1976 00:00:00";"55,02";"Ungeprüft"
"15.12.1976 00:00:00";"55,02";"Ungeprüft"
"22.12.1976 00:00:00";"55,05";"Ungeprüft"
"01.01.1977 00:00:00";"55,07";"Ungeprüft"
"08.01.1977 00:00:00";"55,07";"Ungeprüft"
"15.01.1977 00:00:00";"55,07";"Ungeprüft"
"22.01.1977 00:00:00";"55,07";"Ungeprüft"
"01.02.1977 00:00:00";"55,07";"Ungeprüft"
"08.02.1977 00:00:00";"55,09";"Ungeprüft"
"15.02.1977 00:00:00";"55,09";"Ungeprüft"
"22.02.1977 00:00:00";"55,11";"Ungeprüft"
"01.03.1977 00:00:00";"55,17";"Ungeprüft"
"08.03.1977 00:00:00";"55,14";"Ungeprüft"
"15.03.1977 00:00:00";"55,12";"Ungeprüft"
"22.03.1977 00:00:00";"55,12";"Ungeprüft"
"01.04.1977 00:00:00";"55,12";"Ungeprüft"
"08.04.1977 00:00:00";"55,13";"Ungeprüft"
"15.04.1977 00:00:00";"55,12";"Ungeprüft"
"22.04.1977 00:00:00";"55,14";"Ungeprüft"
"01.05.1977 00:00:00";"55,22";"Ungeprüft"
"08.05.1977 00:00:00";"55,24";"Ungeprüft"
"15.05.1977 00:00:00";"55,24";"Ungeprüft"
"22.05.1977 00:00:00";"55,25";"Ungeprüft"
"01.06.1977 00:00:00";"55,23";"Ungeprüft"
"08.06.1977 00:00:00";"55,21";"Ungeprüft"
"15.06.1977 00:00:00";"55,19";"Ungeprüft"
"22.06.1977 00:00:00";"55,17";"Ungeprüft"
"01.07.1977 00:00:00";"55,04";"Ungeprüft"
"08.07.1977 00:00:00";"55,04";"Ungeprüft"
"15.07.1977 00:00:00";"55,02";"Ungeprüft"
"22.07.1977 00:00:00";"54,98";"Ungeprüft"
"01.08.1977 00:00:00";"55,19";"Ungeprüft"
"08.08.1977 00:00:00";"55,17";"Ungeprüft"
"15.08.1977 00:00:00";"55,14";"Ungeprüft"
"22.08.1977 00:00:00";"55,15";"Ungeprüft"
"01.09.1977 00:00:00";"55,04";"Ungeprüft"
"08.09.1977 00:00:00";"55,07";"Ungeprüft"
"15.09.1977 00:00:00";"55,06";"Ungeprüft"
"22.09.1977 00:00:00";"55,06";"Ungeprüft"
"01.10.1977 00:00:00";"55,03";"Ungeprüft"
"08.10.1977 00:00:00";"55,01";"Ungeprüft"
"15.10.1977 00:00:00";"54,99";"Ungeprüft"
"22.10.1977 00:00:00";"54,98";"Ungeprüft"
"01.11.1977 00:00:00";"55,06";"Ungeprüft"
"08.11.1977 00:00:00";"55,07";"Ungeprüft"
"15.11.1977 00:00:00";"55,1";"Ungeprüft"
"22.11.1977 00:00:00";"55,12";"Ungeprüft"
"01.12.1977 00:00:00";"55,1";"Ungeprüft"
"08.12.1977 00:00:00";"55,09";"Ungeprüft"
"15.12.1977 00:00:00";"55,09";"Ungeprüft"
"22.12.1977 00:00:00";"55,1";"Ungeprüft"
"01.01.1978 00:00:00";"55,12";"Ungeprüft"
"08.01.1978 00:00:00";"55,1";"Ungeprüft"
"15.01.1978 00:00:00";"55,11";"Ungeprüft"
"22.01.1978 00:00:00";"55,11";"Ungeprüft"
"01.02.1978 00:00:00";"55,09";"Ungeprüft"
"08.02.1978 00:00:00";"55,07";"Ungeprüft"
"15.02.1978 00:00:00";"55,08";"Ungeprüft"
"22.02.1978 00:00:00";"55,06";"Ungeprüft"
"01.03.1978 00:00:00";"55,08";"Ungeprüft"
"08.03.1978 00:00:00";"55,1";"Ungeprüft"
"15.03.1978 00:00:00";"55,12";"Ungeprüft"
"22.03.1978 00:00:00";"55,16";"Ungeprüft"
"01.04.1978 00:00:00";"55,15";"Ungeprüft"
"08.04.1978 00:00:00";"55,12";"Ungeprüft"
"15.04.1978 00:00:00";"55,09";"Ungeprüft"
"22.04.1978 00:00:00";"55,09";"Ungeprüft"
"01.05.1978 00:00:00";"55,11";"Ungeprüft"
"08.05.1978 00:00:00";"55,14";"Ungeprüft"
"15.05.1978 00:00:00";"55,17";"Ungeprüft"
"22.05.1978 00:00:00";"55,16";"Ungeprüft"
"01.06.1978 00:00:00";"55,07";"Ungeprüft"
"08.06.1978 00:00:00";"55,05";"Ungeprüft, Schätzwert"
"15.06.1978 00:00:00";"55,03";"Ungeprüft, Schätzwert"
"22.06.1978 00:00:00";"55";"Ungeprüft"
"01.07.1978 00:00:00";"55,02";"Ungeprüft"
"08.07.1978 00:00:00";"55,04";"Ungeprüft"
"15.07.1978 00:00:00";"55";"Ungeprüft"
"22.07.1978 00:00:00";"54,98";"Ungeprüft"
"01.08.1978 00:00:00";"54,94";"Ungeprüft"
"08.08.1978 00:00:00";"55,67";"Ungeprüft"
"15.08.1978 00:00:00";"55,36";"Ungeprüft"
"22.08.1978 00:00:00";"55,27";"Ungeprüft"
"01.09.1978 00:00:00";"55,24";"Ungeprüft"
"08.09.1978 00:00:00";"55,46";"Ungeprüft"
"15.09.1978 00:00:00";"55,3";"Ungeprüft"
"22.09.1978 00:00:00";"55,41";"Ungeprüft"
"01.10.1978 00:00:00";"55,44";"Ungeprüft"
"08.10.1978 00:00:00";"55,51";"Ungeprüft"
"15.10.1978 00:00:00";"55,34";"Ungeprüft"
"22.10.1978 00:00:00";"55,32";"Ungeprüft"
"01.11.1978 00:00:00";"55,24";"Ungeprüft"
"08.11.1978 00:00:00";"55,21";"Ungeprüft"
"15.11.1978 00:00:00";"55,19";"Ungeprüft"
"22.11.1978 00:00:00";"55,18";"Ungeprüft"
"01.12.1978 00:00:00";"55,21";"Ungeprüft"
"08.12.1978 00:00:00";"55,25";"Ungeprüft"
"15.12.1978 00:00:00";"55,32";"Ungeprüft"
"22.12.1978 00:00:00";"55,29";"Ungeprüft"
"01.01.1979 00:00:00";"55,34";"Ungeprüft"
"08.01.1979 00:00:00";"55,35";"Ungeprüft"
"15.01.1979 00:00:00";"55,35";"Ungeprüft"
"22.01.1979 00:00:00";"55,34";"Ungeprüft"
"01.02.1979 00:00:00";"55,32";"Ungeprüft"
