well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date,x,y
6743,Berlin,-0.0023681651177869,6.254246902650712e-22,-0.178010192861995,32.37877636119284,0.0678119575031257,-0.0615431164901687,1311,2000-01-02,2025-12-28,409208.88,5803560.33
676,Berlin,-0.0040151549330292,6.329999977401071e-08,-0.0990111472569156,31.82618256349802,0.1659155000696613,-0.104344560230839,1333,2000-01-02,2025-12-28,385615.66,5816690.41
677,Berlin,-0.0042547062093563,3.2382218978320214e-13,-0.1325990910373841,31.601185124346472,0.177078665089861,-0.1105699420649164,1348,2000-01-02,2025-12-28,386276.49,5817209.81
678,Berlin,-0.0049559931789427,9.498584588012005e-14,-0.1354011912780653,32.04808459342286,0.1596539114059359,-0.1286048004107294,1351,2000-01-02,2025-12-14,386550.06,5816504.65
68,Berlin,-0.0155293367346938,8.006571799189254e-62,-0.3069889347778436,34.491422313446456,0.2142142774991847,-0.4026785714285718,1305,2000-01-23,2025-12-28,383326.1,5808835.8
683,Berlin,-0.0036901394221051,2.5011553356378505e-05,-0.0764562097086359,32.012610011580165,0.1941242768885488,-0.0958981612446884,1357,2000-01-02,2025-12-28,384786.85,5815225.27
684,Berlin,-0.0045364787488014,2.4479674117994466e-08,-0.1016156404640126,31.935682864223757,0.1774579790041497,-0.1178925565602292,1345,2000-01-02,2025-12-28,385188.5,5816062.7
685,Berlin,-0.0145740347731335,1.659610527575003e-62,-0.3053128122476912,30.26244821919765,0.2307459874063959,-0.3776281042927732,1333,2000-01-02,2025-11-30,381491.4,5814388.3
693,Berlin,-0.0116491694352158,1.0198859047916e-46,-0.2625636131799599,30.62751581352181,0.2041268261542177,-0.3027348837209282,1334,2000-01-02,2025-12-28,382099.18,5815244.98
694,Berlin,-0.0086675367821536,1.585016002430968e-27,-0.1988168878292479,31.343910629570185,0.1881858747385004,-0.2252491694351871,1335,2000-01-02,2025-12-28,383549.28,5816558.72
6962,Berlin,-0.0233984625240223,2.803996144444662e-46,-0.260084668523336,39.32061752522571,0.4395329942433902,-0.6044843049327172,1345,2000-02-27,2025-12-28,394165.0,5823102.24
6963,Berlin,-0.0061534632614767,5.1191460492573247e-54,-0.2923125823968425,32.68562898567248,0.1629183225972854,-0.1584990619136856,1253,2000-03-26,2025-12-28,394042.88,5819153.92
6964,Berlin,-0.0076130351130352,7.344571139102922e-16,-0.1562240444640872,42.53752879151661,0.2125249630460575,-0.1936139169472541,1190,2000-07-23,2025-12-28,393074.5,5829583.44
6965,Berlin,-0.0069138156189514,6.779752756730903e-12,-0.1261225365792719,43.41734960888216,0.2559652855555757,-0.1779514870191998,1321,2000-04-02,2025-12-28,392488.61,5825175.97
6967,Berlin,-0.0238768719555255,6.74784424521773e-62,-0.3034522738396532,39.51651564116283,0.3822790086339629,-0.6159285080491774,1335,2000-03-12,2025-12-28,396533.52,5823036.17
697,Berlin,-0.0078718977436627,1.4900111022532578e-22,-0.1790484816357884,30.949288811314,0.1934214615677509,-0.2045723569687799,1330,2000-01-02,2025-12-28,382792.39,5817193.07
698,Berlin,-0.0041694044602833,1.540392678251593e-08,-0.1035412862658484,31.08748521058836,0.1755022939218218,-0.1083531475345922,1333,2000-01-02,2025-12-28,383331.3,5817804.1
70,Berlin,0.0045248418856364,3.1141705935457577e-51,0.2753718550450273,31.48488145063705,0.0946067849146738,0.1175901414879146,1338,2000-01-02,2025-12-28,391700.09,5818681.53
700,Berlin,-0.0137445993031355,1.105666368718879e-62,-0.3046276771701784,30.34289857461972,0.2150806391609075,-0.3571902439024291,1343,2000-01-02,2025-12-28,381679.0,5816462.8
7014,Berlin,-0.0055215419501117,5.099637992076142e-12,-0.1256185554216637,33.43508176133955,0.1883343541731825,-0.1434920634920221,1348,2000-01-02,2025-12-28,387908.4,5813630.8
7018,Berlin,-0.0135528756957326,4.807567264008558e-50,-0.2854191210566795,33.14419787618262,0.1833387993779745,-0.3522077922077875,1213,2000-01-02,2025-12-28,388146.83,5814657.43
702,Berlin,-0.0107593557053307,1.0016718130977559e-35,-0.2275565749432486,31.218070683414947,0.2066984512648401,-0.2796106895414086,1342,2000-01-02,2025-12-28,383328.41,5815407.99
7027,Berlin,-0.0039932580174923,4.405668042296461e-09,-0.1066486357218595,31.90548386869541,0.1630711639384071,-0.103775510204073,1352,2000-01-02,2025-12-28,386063.14,5816611.91
7029,Berlin,-0.003620553935861,9.505107545303274e-12,-0.124287470952484,31.62141986668085,0.1331938821215007,-0.0940897959183938,1343,2000-01-02,2025-12-28,387534.82,5817336.86
703,Berlin,-0.0102310924369718,1.5576607596704056e-26,-0.1933575594463077,31.83773227006352,0.2223728843681561,-0.2658823529410999,1357,2000-01-02,2025-12-28,383928.44,5814727.63
7039,Berlin,-0.0074295884838051,3.6405344004659963e-17,-0.162723591414865,31.08570467836257,0.1894165032091973,-0.1930777656078819,1197,2000-01-02,2025-12-28,383237.31,5817610.58
7041,Berlin,-0.0122166766834776,1.2270609142057053e-54,-0.2856051768076068,30.76198425267543,0.2060043924110957,-0.3170148161697496,1326,2000-01-16,2025-12-28,382085.15,5815758.61
7044,Berlin,-0.0214458368898885,4.6476798503688965e-117,-0.4194140731314131,29.468339454261585,0.2622764177613141,-0.5573275393807599,1342,2000-01-02,2025-12-28,380923.92,5815690.7
7048,Berlin,-0.0091880622620567,1.6862550709538264e-31,-0.2144242794550479,30.222991601927777,0.2071051867175444,-0.2384242412587914,1324,2000-01-16,2025-12-28,381205.74,5817890.21
7050,Berlin,-0.0196778264648857,4.087200239166743e-58,-0.320879345805485,28.54458807397959,0.255505039518731,-0.50459280676282,1120,2000-05-07,2025-12-28,379371.39,5818235.08
7054,Berlin,-0.0489043486553497,9.051261880901403e-180,-0.5234920070405581,26.381437576083066,0.5236740260923696,-1.2709105473965228,1330,2000-01-02,2025-12-28,378275.3,5815914.69
7057,Berlin,-0.0001796164248829,0.4426221230208472,-0.0140868508501091,32.32140825015205,0.0603713828494509,-0.0046678141135896,1331,2000-01-02,2025-12-28,392310.17,5816480.11
7066,Berlin,-0.0005647031539879,0.0582174472495907,-0.0348752146630734,32.45088665223665,0.0755641566307223,-0.0146753246753009,1320,2000-01-02,2025-12-28,394252.5,5814496.3
7078,Berlin,-0.0075879872907248,1.8059765735454702e-14,-0.1412347427306001,34.508729288975864,0.2592029852515403,-0.1970487596236135,1314,2000-01-09,2025-12-28,392115.77,5810830.29
7081,Berlin,-0.0112342574504342,3.602473580771565e-18,-0.1600668650656528,35.618455187398155,0.3471201031859929,-0.2902298516147784,1315,2000-02-27,2025-12-28,392653.49,5809397.19
7083,Berlin,0.0009325928762924,0.2594883411387113,0.0205952277072135,34.325719108121575,0.2324534757175213,0.024235924932971,1338,2000-01-02,2025-12-28,394922.36,5810190.01
7098,Berlin,-0.0027428438908026,0.0019395613335813,-0.056416601674287,34.90769231449076,0.2408131260388543,-0.0712801484229943,1347,2000-01-02,2025-12-28,397811.36,5808257.3
71,Berlin,0.0002192376950776,0.3448570551327623,0.0172770335028815,32.1301005014403,0.0680115551174128,0.0056974789915874,1339,2000-01-02,2025-12-28,393218.99,5818367.66
710,Berlin,-0.0042361993977919,6.787433531408235e-07,-0.0909908495092293,35.03160803795202,0.2061520891508924,-0.1100889929742395,1330,2000-01-02,2025-12-28,380891.9,5809173.5
7104,Berlin,-0.0034721150806625,1.82848603557376e-06,-0.0868184154356835,32.82657042253521,0.1542023675952778,-0.0902322144986976,1349,2000-01-02,2025-12-28,389183.84,5815608.64
7107,Berlin,-0.0031004845612422,5.383119433348537e-10,-0.1139977705868568,32.90939807726864,0.1193005417766323,-0.0805743996038654,1325,2000-01-02,2025-12-28,390149.73,5814397.37
711,Berlin,-0.0103969460124475,5.2378733511140854e-24,-0.1838726137945433,32.53698724742122,0.2489366698986369,-0.2695947315096259,1348,2000-01-23,2025-12-28,382967.25,5813609.98
7111,Berlin,-0.0005567363875005,8.76577731019468e-05,-0.0721332578103979,32.474987522377376,0.0346965246476075,-0.0144682868998093,1330,2000-01-02,2025-12-28,392287.48,5813340.81
7114,Berlin,-0.0071322601385946,3.928929015717528e-19,-0.1640028192789075,34.05869218200101,0.2044124960687113,-0.1853508918153058,1326,2000-01-02,2025-12-28,391008.24,5811376.29
7117,Berlin,-0.0032409050576861,1.6272762027937485e-13,-0.1353447572276051,33.157674537435454,0.1010983761369637,-0.0842236024847545,1328,2000-01-02,2025-12-28,389763.44,5812433.87
