well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
37501769,Brandenburg,0.0010073083287374155,0.027672735165973843,0.042126221250580534,39.45245176848874,0.13429948687664087,0.026177606177619567,1244,2000-01-02,2025-12-28
31471813,Brandenburg,0.002695174144037627,3.3775100292559295e-11,0.1276641492838151,34.38523538961039,0.1335398784527897,0.0700413223140456,1232,2000-01-02,2025-12-28
30509090,Brandenburg,-0.003638673042438732,1.700749162485329e-06,-0.09129538386324865,0.3878099838969405,0.23243831650402821,-0.09456066945606692,1242,2000-01-02,2025-12-28
33522347,Brandenburg,-0.015050654670470318,4.176280049486446e-55,-0.2924121679869047,7.694640733288621,0.27818993650905144,-0.38767025089605683,1278,2000-01-02,2025-10-05
38535103,Brandenburg,0.0028679396818250386,2.0025170566131666e-07,0.10330758769357773,83.87382567726738,0.22492278868226315,0.07431124202270271,1132,2000-01-02,2025-11-30
35442203,Brandenburg,-0.008479724500851382,7.587183005580316e-21,-0.182502379325542,29.967017691659645,0.2326473817524906,-0.220368364030339,1187,2000-01-02,2025-12-28
29391202,Brandenburg,-0.0094015444015442,6.92228297496866e-27,-0.21354583422129905,49.71071428571429,0.21746224320380586,-0.2403603603603552,1141,2000-04-02,2025-10-26
34481534,Brandenburg,-0.02220364741641334,3.76618679926837e-44,-0.26469240785938625,54.906905144694534,0.4278360874103234,-0.5748936170212757,1244,2000-01-02,2025-11-23
37441882,Brandenburg,-0.0049599402498639224,2.490210568590346e-07,-0.1001819030107558,34.01853505843072,0.22108541250459163,-0.12880228136881397,1198,2000-01-02,2025-12-21
31500622,Brandenburg,-0.0064022787028921915,2.74676983688206e-57,-0.3088823132258924,1.443938411669368,0.13559374599899962,-0.1663803680981593,1234,2000-01-02,2025-12-28
36451342,Brandenburg,-0.027252502274795514,4.1964561310364274e-78,-0.3688472281544538,36.740811744386875,0.3429490701730153,-0.7082292993630637,1158,2000-01-02,2025-12-28
31510212,Brandenburg,-0.009665923612435616,7.065483016570763e-23,-0.18655545383383568,3.007117921105892,0.2462920086883595,-0.24878671562082746,1247,2000-01-02,2025-09-28
31481174,Brandenburg,0.0034852099236641365,8.73149340655308e-22,0.18686287579984923,13.240882594417078,0.0817206494164862,0.09050572519084008,1218,2000-01-09,2025-12-28
37441840,Brandenburg,-0.004691380048523083,2.38494573164612e-05,-0.0812312423060603,33.75374384236453,0.27462218871448296,-0.12146853146853606,1218,2000-01-02,2025-11-23
31449104,Brandenburg,-0.009276190476191926,1.5372438351154606e-13,-0.14135083356893238,37.5751140994295,0.3247264964470371,-0.2394666666667041,1227,2000-01-02,2025-10-26
28501101,Brandenburg,-0.012186557416147482,5.527821024642176e-51,-0.2875891408305665,12.547315490673155,0.2035289121107523,-0.31670035042867045,1233,2000-01-02,2025-12-28
43453538,Brandenburg,-0.028350994243851402,6.931205427551228e-96,-0.38603709295327504,81.33322214248915,0.3886237797525772,-0.7367765567765572,1294,2000-01-02,2025-12-28
35406370,Brandenburg,-0.01001682872101715,8.666304189121556e-26,-0.20370146129238192,28.199102671118528,0.24210464281586727,-0.2603141361256531,1198,2000-01-02,2025-12-28
30401381,Brandenburg,-0.006343899261832257,4.8531165560281186e-15,-0.14976299504515453,39.475995951417,0.21050003121497088,-0.16486322188449495,1235,2000-01-02,2025-12-28
35406384,Brandenburg,-0.007952185563557132,3.116633642946629e-15,-0.1543586469819823,29.752249149659868,0.2721209464982188,-0.2066588511137147,1176,2000-01-02,2025-12-28
42517005,Brandenburg,-0.007766427069128491,3.405419295433422e-16,-0.15067786647834688,59.26337559478406,0.2565349679483743,-0.20183141886425088,1311,2000-01-02,2025-12-28
41486604,Brandenburg,-0.00966269841269649,7.801675055212949e-22,-0.18479153846220475,63.00630541871921,0.2500068543957496,-0.25111111111106116,1218,2000-01-02,2025-12-28
29438430,Brandenburg,-0.005936879176449332,4.6388766728750054e-05,-0.07777260857094112,56.76807224025974,0.3962706594337993,-0.15326169405815399,1232,2000-01-02,2025-10-26
33522325,Brandenburg,-0.010850878326013915,3.60475031228081e-29,-0.2108564643786738,6.143989836250706,0.2676634315126348,-0.2784538878842667,1265,2000-01-02,2025-08-31
36441989,Brandenburg,-0.015314465408805093,1.952073030693151e-27,-0.2097846249193943,31.340852745424293,0.33998054771595587,-0.3976939203354314,1202,2000-01-02,2025-12-21
35532632,Brandenburg,-0.011226446612321282,1.927926499452509e-27,-0.20710215507052793,14.938528698464026,0.28119723574930705,-0.29174929840972924,1237,2000-01-02,2025-12-28
27485004,Brandenburg,-0.011725521669341644,6.083642324690583e-36,-0.24862896684121236,57.85575982532751,0.25923272569562905,-0.3044943820224654,1145,2000-01-09,2025-12-28
38441730,Brandenburg,0.004196667943316896,9.09944899838077e-13,0.13627486449611476,47.341554487179486,0.15713310515698303,0.10809651474531243,1248,2000-01-02,2025-10-05
37539423,Brandenburg,-0.003467014712861815,9.094167152120075e-06,-0.08588648140157643,21.92893388429752,0.3171879604277,-0.09003322259136022,1210,2000-01-02,2025-12-21
37539047,Brandenburg,0.0025452961672473326,2.6662386796332135e-10,0.12114968512955494,22.87483105390185,0.13269414053634218,0.06590243902438885,1243,2000-01-02,2025-11-23
31481923,Brandenburg,-0.00692635903919116,8.967192437865297e-28,-0.20963451720473095,27.536235864297254,0.1375367747198671,-0.1800000000000068,1238,2000-01-02,2025-12-28
31445100,Brandenburg,-0.003189956331877742,4.879839952888957e-09,-0.11287706493360228,44.74227272727273,0.14875051031046377,-0.08259388646288243,1221,2000-01-02,2025-11-23
35432575,Brandenburg,-0.01081421169504072,1.1514506931882054e-19,-0.17356646880177212,30.044672250659218,0.2793738714966614,-0.28103626943005205,1228,2000-01-02,2025-12-28
34426024,Brandenburg,-0.030068223236824287,1.1816390327244872e-46,-0.27210675083418717,30.43627309236948,0.5197536156708167,-0.7814033537684767,1245,2000-01-02,2025-12-28
34447013,Brandenburg,-0.025396649810366496,5.1092062988058834e-82,-0.3709429518622728,29.937034109816974,0.34216826192503585,-0.638584070796457,1202,2000-11-05,2025-12-28
35422521,Brandenburg,-0.008500775795190105,7.7258313213740515e-22,-0.18398235955001077,29.52252845528455,0.22970047039757208,-0.2209154383242833,1230,2000-01-02,2025-12-28
41535001,Brandenburg,-0.2893173853253571,0.0,-0.7609323356393002,52.22402251461988,2.4538027324119898,-7.235905037500718,1140,2000-11-05,2025-11-09
38441701,Brandenburg,-0.0020237325699516235,6.370816009460723e-06,-0.08534127407661932,42.04774525514263,0.1155098139150038,-0.05259211376859907,1257,2000-01-02,2025-12-28
31481915,Brandenburg,0.011528816927752927,4.1472160896987195e-70,0.33903104508911036,33.36868825910931,0.21933959579429338,0.2996072013093245,1235,2000-01-02,2025-12-28
35416180,Brandenburg,-0.01947999999999983,1.9787462976323014e-59,-0.3140104692309896,29.383333333333336,0.2950151779551022,-0.5062399999999956,1206,2000-01-02,2025-12-28
35442250,Brandenburg,-0.01768765133171924,1.7838251592948605e-28,-0.20630865532959702,31.48058049535604,0.3905688819786252,-0.45966101694915545,1292,2000-01-02,2025-12-28
39471203,Brandenburg,-0.012798517520215361,6.7110590650833516e-46,-0.2779381339406628,53.43440728196444,0.23353945241190657,-0.33260377358489857,1181,2000-01-02,2025-12-28
37505011,Brandenburg,-0.02205110152845865,1.8220320052941248e-51,-0.2950274369120305,66.43255471298107,0.3836909791190874,-0.5713665294054282,1168,2000-01-02,2025-11-30
39451260,Brandenburg,-0.008513986013986048,5.154653684226523e-22,-0.1849007196565035,49.31360749185668,0.22469780432026412,-0.22125874125874212,1228,2000-01-02,2025-12-28
36451329,Brandenburg,-0.014464285714285883,7.681438291332118e-39,-0.24803732120622257,37.472905296950245,0.255453335781057,-0.3758932238193062,1246,2000-01-02,2025-12-28
36441987,Brandenburg,-0.011871614301191814,4.719114270851175e-29,-0.21674505701394228,31.03619166666666,0.26007810672415743,-0.3062405200433382,1200,2000-01-02,2025-10-19
39471204,Brandenburg,-0.012819121279084694,1.9645135365033027e-47,-0.28237645074159085,53.49391952220077,0.2314801014257157,-0.33313921747042274,1184,2000-01-02,2025-12-28
36461326,Brandenburg,-0.005550911854104211,2.4831115931584738e-08,-0.10653879712659284,37.32291734197731,0.24916179997739496,-0.14425531914895873,1234,2000-01-02,2025-12-28
34426015,Brandenburg,-0.06506528882739546,1.0177995466057835e-69,-0.3295123202543773,32.17724108769191,0.9109279310701779,-1.690895883777242,1281,2000-01-02,2025-12-28
40496307,Brandenburg,-0.0030693277310923713,7.247128263343145e-05,-0.07565671060658437,48.434268488745985,0.20947575492388507,-0.07976470588235123,1244,2000-01-02,2025-12-28
32449205,Brandenburg,-0.015752021563342333,2.339518376678276e-38,-0.25004602500297696,35.19628417564209,0.3037383204293268,-0.40664150943396266,1207,2000-01-02,2025-10-26
33402098,Brandenburg,-0.00460399159663883,5.963456491615805e-07,-0.10122916409141398,26.585956284153006,0.2294951612873708,-0.11964705882353395,1098,2000-01-02,2025-12-28
31481186,Brandenburg,-0.007331883573101216,1.9077376337618517e-125,-0.46202499215654963,20.898376623376627,0.08137342397157789,-0.1903981264636962,1232,2000-01-09,2025-12-28
34417503,Brandenburg,-0.023098114017087668,2.3737153081207687e-61,-0.3025789481515459,28.253703905831994,0.37393551549086346,-0.6002663880908861,1335,2000-01-02,2025-12-28
34471523,Brandenburg,-0.050520855846120365,1.9826289268622847e-43,-0.27061798027284145,57.79194682675815,0.9326386333946403,-1.3129198184568773,1166,2000-01-02,2025-12-28
35406376,Brandenburg,-0.009722715173024948,4.939104711193024e-33,-0.2289638841383727,28.460315789473682,0.22644475752869833,-0.25267080745339576,1235,2000-01-02,2025-12-28
34532504,Brandenburg,-0.008152901785714354,2.194814883504473e-51,-0.2900369146796296,9.129271765663141,0.17105063090265318,-0.21031250000000173,1229,2000-01-02,2025-10-19
34402025,Brandenburg,-0.021285635533154885,1.3559052316388537e-53,-0.2931162404329383,28.680410628019324,0.36087598132420373,-0.5531642778390312,1242,2000-01-02,2025-12-28
