date,gw_level
2000-01-02,5.26
2000-01-09,5.28
2000-01-16,5.26
2000-01-23,5.27
2000-01-30,
2000-02-06,5.26
2000-02-13,5.29
2000-02-20,5.32
2000-02-27,5.31
2000-03-05,5.34
2000-03-12,5.36
2000-03-19,5.37
2000-03-26,5.39
2000-04-02,5.47
2000-04-09,5.48
2000-04-16,5.49
2000-04-23,5.5
2000-04-30,
2000-05-07,5.52
2000-05-14,5.48
2000-05-21,5.44
2000-05-28,5.43
2000-06-04,5.41
2000-06-11,5.38
2000-06-18,5.34
2000-06-25,5.3
2000-07-02,5.27
2000-07-09,5.25
2000-07-16,5.23
2000-07-23,5.21
2000-07-30,
2000-08-06,5.2
2000-08-13,5.2
2000-08-20,5.23
2000-08-27,5.28
2000-09-03,5.24
2000-09-10,5.26
2000-09-17,5.23
2000-09-24,5.24
2000-10-01,5.23
2000-10-08,5.22
2000-10-15,5.23
2000-10-22,5.22
2000-10-29,
2000-11-05,5.24
2000-11-12,5.25
2000-11-19,5.23
2000-11-26,5.22
2000-12-03,5.23
2000-12-10,5.24
2000-12-17,5.25
2000-12-24,5.25
2000-12-31,
2001-01-07,5.23
2001-01-14,5.24
2001-01-21,5.26
2001-01-28,5.28
2001-02-04,5.32
2001-02-11,5.36
2001-02-18,5.38
2001-02-25,5.39
2001-03-04,5.43
2001-03-11,5.41
2001-03-18,5.42
2001-03-25,5.44
2001-04-01,5.48
2001-04-08,5.52
2001-04-15,5.54
2001-04-22,5.53
2001-04-29,
2001-05-06,5.54
2001-05-13,5.54
2001-05-20,5.54
2001-05-27,5.52
2001-06-03,5.5
2001-06-10,5.51
2001-06-17,5.51
2001-06-24,5.48
2001-07-01,5.44
2001-07-08,5.41
2001-07-15,5.39
2001-07-22,5.35
2001-07-29,
2001-08-05,5.29
2001-08-12,5.3
2001-08-19,5.31
2001-08-26,5.34
2001-09-02,5.34
2001-09-09,5.36
2001-09-16,5.41
2001-09-23,5.45
2001-09-30,
2001-10-07,5.48
2001-10-14,5.48
2001-10-21,5.49
2001-10-28,5.5
2001-11-04,5.51
2001-11-11,5.49
2001-11-18,5.46
2001-11-25,5.47
2001-12-02,5.47
2001-12-09,5.45
2001-12-16,5.44
2001-12-23,5.48
2001-12-30,
2002-01-06,5.5
2002-01-13,5.54
2002-01-20,5.56
2002-01-27,5.58
2002-02-03,5.68
2002-02-10,5.71
2002-02-17,5.82
2002-02-24,5.88
2002-03-03,5.95
2002-03-10,5.98
2002-03-17,6.0
2002-03-24,6.01
2002-03-31,
2002-04-07,5.97
2002-04-14,5.95
2002-04-21,5.93
2002-04-28,6.02
2002-05-05,5.99
2002-05-12,5.95
2002-05-19,5.91
2002-05-26,5.86
2002-06-02,5.88
2002-06-09,5.84
2002-06-16,5.8
2002-06-23,5.76
2002-06-30,
2002-07-07,5.72
2002-07-14,5.68
2002-07-21,5.66
2002-07-28,5.62
2002-08-04,5.59
2002-08-11,5.63
2002-08-18,5.89
2002-08-25,5.88
2002-09-01,5.82
2002-09-08,5.8
