"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"10.10.2000 00:00:00";"41,71";"Geprüft"
"01.11.2000 00:00:00";"41,69";"Geprüft"
"08.11.2000 00:00:00";"41,68";"Geprüft"
"15.11.2000 00:00:00";"41,69";"Geprüft"
"22.11.2000 00:00:00";"41,68";"Geprüft"
"01.12.2000 00:00:00";"41,7";"Geprüft"
"08.12.2000 00:00:00";"41,7";"Geprüft"
"15.12.2000 00:00:00";"41,7";"Geprüft"
"22.12.2000 00:00:00";"41,71";"Geprüft"
"01.01.2001 00:00:00";"41,7";"Geprüft"
"08.01.2001 00:00:00";"41,71";"Geprüft"
"15.01.2001 00:00:00";"41,71";"Geprüft"
"22.01.2001 00:00:00";"41,77";"Geprüft"
"01.02.2001 00:00:00";"41,77";"Geprüft"
"08.02.2001 00:00:00";"41,8";"Geprüft"
"15.02.2001 00:00:00";"41,87";"Geprüft"
"22.02.2001 00:00:00";"41,9";"Geprüft"
"01.03.2001 00:00:00";"41,9";"Geprüft"
"08.03.2001 00:00:00";"41,8";"Geprüft"
"15.03.2001 00:00:00";"41,79";"Geprüft"
"22.03.2001 00:00:00";"41,9";"Geprüft"
"01.04.2001 00:00:00";"41,85";"Geprüft"
"08.04.2001 00:00:00";"41,86";"Geprüft"
"15.04.2001 00:00:00";"41,87";"Geprüft"
"22.04.2001 00:00:00";"41,85";"Geprüft"
"01.05.2001 00:00:00";"41,88";"Geprüft"
"08.05.2001 00:00:00";"41,84";"Geprüft"
"15.05.2001 00:00:00";"41,73";"Geprüft"
"22.05.2001 00:00:00";"41,73";"Geprüft"
"01.06.2001 00:00:00";"41,69";"Geprüft"
"08.06.2001 00:00:00";"41,75";"Geprüft"
"15.06.2001 00:00:00";"41,76";"Geprüft"
"22.06.2001 00:00:00";"41,74";"Geprüft"
"01.07.2001 00:00:00";"41,69";"Geprüft"
"08.07.2001 00:00:00";"41,67";"Geprüft"
"15.07.2001 00:00:00";"41,65";"Geprüft"
"22.07.2001 00:00:00";"41,63";"Geprüft"
"01.08.2001 00:00:00";"41,53";"Geprüft"
"08.08.2001 00:00:00";"41,58";"Geprüft"
"15.08.2001 00:00:00";"41,57";"Geprüft"
"22.08.2001 00:00:00";"41,55";"Geprüft"
"01.09.2001 00:00:00";"41,54";"Geprüft"
"08.09.2001 00:00:00";"41,57";"Geprüft"
"15.09.2001 00:00:00";"41,64";"Geprüft"
"22.09.2001 00:00:00";"41,75";"Geprüft"
"01.10.2001 00:00:00";"41,82";"Geprüft"
"08.10.2001 00:00:00";"41,78";"Geprüft"
"15.10.2001 00:00:00";"41,78";"Geprüft"
"22.10.2001 00:00:00";"41,77";"Geprüft"
"01.11.2001 00:00:00";"41,76";"Geprüft"
"08.11.2001 00:00:00";"41,75";"Geprüft"
"15.11.2001 00:00:00";"41,77";"Geprüft"
"22.11.2001 00:00:00";"41,75";"Geprüft"
"01.12.2001 00:00:00";"41,81";"Geprüft"
"08.12.2001 00:00:00";"41,83";"Geprüft"
"15.12.2001 00:00:00";"41,87";"Geprüft"
"22.12.2001 00:00:00";"41,86";"Geprüft"
"01.01.2002 00:00:00";"41,91";"Geprüft"
"08.01.2002 00:00:00";"41,89";"Geprüft"
"15.01.2002 00:00:00";"41,89";"Geprüft"
"22.01.2002 00:00:00";"41,94";"Geprüft"
"01.02.2002 00:00:00";"42,13";"Geprüft"
"08.02.2002 00:00:00";"42,08";"Geprüft"
"15.02.2002 00:00:00";"42,2";"Geprüft"
"22.02.2002 00:00:00";"42,28";"Geprüft"
"01.03.2002 00:00:00";"42,39";"Geprüft"
"08.03.2002 00:00:00";"42,39";"Geprüft"
"15.03.2002 00:00:00";"42,38";"Geprüft"
"22.03.2002 00:00:00";"42,4";"Geprüft"
"01.04.2002 00:00:00";"42,33";"Geprüft"
"08.04.2002 00:00:00";"42,29";"Geprüft"
"15.04.2002 00:00:00";"42,3";"Geprüft"
"22.04.2002 00:00:00";"42,36";"Geprüft"
"01.05.2002 00:00:00";"42,36";"Geprüft"
"08.05.2002 00:00:00";"42,4";"Geprüft"
"15.05.2002 00:00:00";"42,33";"Geprüft"
"22.05.2002 00:00:00";"42,31";"Geprüft"
"01.06.2002 00:00:00";"42,25";"Geprüft"
"08.06.2002 00:00:00";"42,21";"Geprüft"
"15.06.2002 00:00:00";"42,2";"Geprüft"
"22.06.2002 00:00:00";"42,11";"Geprüft"
"01.07.2002 00:00:00";"42,1";"Geprüft"
"08.07.2002 00:00:00";"42,1";"Geprüft"
"15.07.2002 00:00:00";"42,11";"Geprüft"
"22.07.2002 00:00:00";"42,17";"Geprüft"
"01.08.2002 00:00:00";"42,12";"Geprüft"
"08.08.2002 00:00:00";"42,17";"Geprüft"
"15.08.2002 00:00:00";"42,37";"Geprüft"
"22.08.2002 00:00:00";"42,25";"Geprüft"
"01.09.2002 00:00:00";"42,13";"Geprüft"
"08.09.2002 00:00:00";"42,12";"Geprüft"
"15.09.2002 00:00:00";"42,08";"Geprüft"
"22.09.2002 00:00:00";"42,03";"Geprüft"
"01.10.2002 00:00:00";"42";"Geprüft"
"08.10.2002 00:00:00";"42,05";"Geprüft"
"15.10.2002 00:00:00";"42,03";"Geprüft"
