"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"08.07.1973 00:00:00";"40,14";"Ungeprüft"
"15.07.1973 00:00:00";"40,25";"Ungeprüft"
"22.07.1973 00:00:00";"40,2";"Ungeprüft"
"01.08.1973 00:00:00";"40,22";"Ungeprüft"
"08.08.1973 00:00:00";"40,19";"Ungeprüft"
"15.08.1973 00:00:00";"40,24";"Ungeprüft"
"22.08.1973 00:00:00";"40,18";"Ungeprüft"
"01.09.1973 00:00:00";"40,18";"Ungeprüft"
"08.09.1973 00:00:00";"40,18";"Ungeprüft"
"15.09.1973 00:00:00";"40,2";"Ungeprüft"
"22.09.1973 00:00:00";"40,23";"Ungeprüft"
"01.10.1973 00:00:00";"40,2";"Ungeprüft"
"08.10.1973 00:00:00";"40,19";"Ungeprüft"
"15.10.1973 00:00:00";"40,2";"Ungeprüft"
"22.10.1973 00:00:00";"40,29";"Ungeprüft"
"01.11.1973 00:00:00";"40,19";"Ungeprüft"
"08.11.1973 00:00:00";"40,19";"Ungeprüft"
"15.11.1973 00:00:00";"40,23";"Ungeprüft"
"22.11.1973 00:00:00";"40,16";"Ungeprüft"
"01.12.1973 00:00:00";"40,2";"Ungeprüft"
"08.12.1973 00:00:00";"40,21";"Ungeprüft"
"15.12.1973 00:00:00";"40,22";"Ungeprüft"
"22.12.1973 00:00:00";"40,25";"Ungeprüft"
"01.01.1974 00:00:00";"40,18";"Ungeprüft"
"08.01.1974 00:00:00";"40,18";"Ungeprüft"
"15.01.1974 00:00:00";"40,19";"Ungeprüft"
"22.01.1974 00:00:00";"40,19";"Ungeprüft"
"01.02.1974 00:00:00";"40,19";"Ungeprüft"
"08.02.1974 00:00:00";"40,24";"Ungeprüft"
"15.02.1974 00:00:00";"40,26";"Ungeprüft"
"22.02.1974 00:00:00";"40,28";"Ungeprüft"
"01.03.1974 00:00:00";"40,27";"Ungeprüft"
"08.03.1974 00:00:00";"40,27";"Ungeprüft"
"15.03.1974 00:00:00";"40,24";"Ungeprüft"
"22.03.1974 00:00:00";"40,27";"Ungeprüft"
"01.04.1974 00:00:00";"40,25";"Ungeprüft"
"08.04.1974 00:00:00";"40,24";"Ungeprüft"
"15.04.1974 00:00:00";"40,27";"Ungeprüft"
"22.04.1974 00:00:00";"40,26";"Ungeprüft"
"01.05.1974 00:00:00";"40,27";"Ungeprüft"
"08.05.1974 00:00:00";"40,29";"Ungeprüft"
"15.05.1974 00:00:00";"40,27";"Ungeprüft"
"22.05.1974 00:00:00";"40,27";"Ungeprüft"
"01.06.1974 00:00:00";"40,27";"Ungeprüft"
"08.06.1974 00:00:00";"40,27";"Ungeprüft"
"15.06.1974 00:00:00";"40,27";"Ungeprüft"
"22.06.1974 00:00:00";"40,26";"Ungeprüft"
"01.07.1974 00:00:00";"40,26";"Ungeprüft"
"08.07.1974 00:00:00";"40,26";"Ungeprüft"
"15.07.1974 00:00:00";"40,26";"Ungeprüft"
"22.07.1974 00:00:00";"40,27";"Ungeprüft"
"01.08.1974 00:00:00";"40,23";"Ungeprüft"
"08.08.1974 00:00:00";"40,25";"Ungeprüft"
"15.08.1974 00:00:00";"40,25";"Ungeprüft"
"22.08.1974 00:00:00";"40,23";"Ungeprüft"
"01.09.1974 00:00:00";"40,23";"Ungeprüft"
"08.09.1974 00:00:00";"40,29";"Ungeprüft"
"15.09.1974 00:00:00";"40,24";"Ungeprüft"
"22.09.1974 00:00:00";"40,23";"Ungeprüft"
"01.10.1974 00:00:00";"40,23";"Ungeprüft"
"08.10.1974 00:00:00";"40,22";"Ungeprüft"
"15.10.1974 00:00:00";"40,21";"Ungeprüft"
"22.10.1974 00:00:00";"40,29";"Ungeprüft"
"01.11.1974 00:00:00";"40,27";"Ungeprüft"
"08.11.1974 00:00:00";"40,27";"Ungeprüft"
"15.11.1974 00:00:00";"40,26";"Ungeprüft"
"22.11.1974 00:00:00";"40,27";"Ungeprüft"
"01.12.1974 00:00:00";"40,3";"Ungeprüft"
"08.12.1974 00:00:00";"40,32";"Ungeprüft"
"15.12.1974 00:00:00";"40,32";"Ungeprüft"
"22.12.1974 00:00:00";"40,33";"Ungeprüft"
"01.01.1975 00:00:00";"40,4";"Ungeprüft"
"08.01.1975 00:00:00";"40,41";"Ungeprüft"
"15.01.1975 00:00:00";"40,42";"Ungeprüft"
"22.01.1975 00:00:00";"40,44";"Ungeprüft"
"01.02.1975 00:00:00";"40,43";"Ungeprüft"
"08.02.1975 00:00:00";"40,46";"Ungeprüft"
"15.02.1975 00:00:00";"40,47";"Ungeprüft"
"22.02.1975 00:00:00";"40,49";"Ungeprüft"
"01.03.1975 00:00:00";"40,52";"Ungeprüft"
"08.03.1975 00:00:00";"40,55";"Ungeprüft"
"15.03.1975 00:00:00";"40,54";"Ungeprüft"
"22.03.1975 00:00:00";"40,53";"Ungeprüft"
"01.04.1975 00:00:00";"40,56";"Ungeprüft"
"08.04.1975 00:00:00";"40,6";"Ungeprüft"
"15.04.1975 00:00:00";"40,61";"Ungeprüft"
