"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"21.12.2016 00:00:00";"28,31";"Geprüft"
"23.03.2017 00:00:00";"28,91";"Geprüft"
"08.06.2017 00:00:00";"28,51";"Geprüft"
"15.06.2017 00:00:00";"28,42";"Geprüft"
"22.06.2017 00:00:00";"28,44";"Geprüft"
"01.07.2017 00:00:00";"29,4";"Geprüft"
"08.07.2017 00:00:00";"29,5";"Geprüft"
"15.07.2017 00:00:00";"29,46";"Geprüft"
"22.07.2017 00:00:00";"29,39";"Geprüft"
"26.07.2017 00:00:00";"29,99";"Geprüft"
"01.08.2017 00:00:00";"29,82";"Geprüft"
"08.08.2017 00:00:00";"29,72";"Geprüft"
"15.08.2017 00:00:00";"29,82";"Geprüft"
"22.08.2017 00:00:00";"29,59";"Geprüft"
"01.09.2017 00:00:00";"29,43";"Geprüft"
"08.09.2017 00:00:00";"29,32";"Geprüft"
"15.09.2017 00:00:00";"29,21";"Geprüft"
"22.09.2017 00:00:00";"29,11";"Geprüft"
"01.10.2017 00:00:00";"29,05";"Geprüft"
"08.10.2017 00:00:00";"29,19";"Geprüft"
"15.10.2017 00:00:00";"29,2";"Geprüft"
"22.10.2017 00:00:00";"29,17";"Geprüft"
"01.11.2017 00:00:00";"29,32";"Geprüft"
"08.11.2017 00:00:00";"29,35";"Geprüft"
"15.11.2017 00:00:00";"29,35";"Geprüft"
"22.11.2017 00:00:00";"29,32";"Geprüft"
"01.12.2017 00:00:00";"29,4";"Geprüft"
"08.12.2017 00:00:00";"29,35";"Geprüft"
"15.12.2017 00:00:00";"29,49";"Geprüft"
"22.12.2017 00:00:00";"29,43";"Geprüft"
"01.01.2018 00:00:00";"29,36";"Geprüft"
"08.01.2018 00:00:00";"29,44";"Geprüft"
"15.01.2018 00:00:00";"29,37";"Geprüft"
"22.01.2018 00:00:00";"29,4";"Geprüft"
"01.02.2018 00:00:00";"29,37";"Geprüft"
"08.02.2018 00:00:00";"29,32";"Geprüft"
"15.02.2018 00:00:00";"29,22";"Geprüft"
"22.02.2018 00:00:00";"29,14";"Geprüft"
"01.03.2018 00:00:00";"29,11";"Geprüft"
"08.03.2018 00:00:00";"29,02";"Geprüft"
"15.03.2018 00:00:00";"29,14";"Geprüft"
"22.03.2018 00:00:00";"29,07";"Geprüft"
"02.04.2018 00:00:00";"29,19";"Geprüft"
"09.04.2018 00:00:00";"29,17";"Geprüft"
"15.04.2018 00:00:00";"29,15";"Geprüft"
"22.04.2018 00:00:00";"29,05";"Geprüft"
"01.05.2018 00:00:00";"28,91";"Geprüft"
"08.05.2018 00:00:00";"28,83";"Geprüft"
"15.05.2018 00:00:00";"28,75";"Geprüft"
"22.05.2018 00:00:00";"28,68";"Geprüft"
"01.06.2018 00:00:00";"28,59";"Geprüft"
"08.06.2018 00:00:00";"28,56";"Geprüft"
"15.06.2018 00:00:00";"28,48";"Geprüft"
"22.06.2018 00:00:00";"28,41";"Geprüft"
"01.07.2018 00:00:00";"28,39";"Geprüft"
"08.07.2018 00:00:00";"28,35";"Geprüft"
"15.07.2018 00:00:00";"28,34";"Geprüft"
"22.07.2018 00:00:00";"28,32";"Geprüft"
