"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"30.10.2007 00:00:00";"50,28";"Geprüft"
"21.11.2007 00:00:00";"50,45";"Geprüft"
"15.07.2008 00:00:00";"50,16";"Geprüft"
"01.08.2008 00:00:00";"50,16";"Geprüft"
"15.08.2008 00:00:00";"50,32";"Geprüft"
"01.09.2008 00:00:00";"50,33";"Geprüft"
"15.09.2008 00:00:00";"50,35";"Geprüft"
"01.10.2008 00:00:00";"50,3";"Geprüft"
"15.10.2008 00:00:00";"50,31";"Geprüft"
"01.11.2008 00:00:00";"50,38";"Geprüft"
"15.11.2008 00:00:00";"50,48";"Geprüft"
"01.12.2008 00:00:00";"50,55";"Geprüft"
"15.12.2008 00:00:00";"50,46";"Geprüft"
"01.01.2009 00:00:00";"50,5";"Geprüft"
"15.01.2009 00:00:00";"50,39";"Geprüft"
"01.02.2009 00:00:00";"50,54";"Geprüft"
"15.02.2009 00:00:00";"50,55";"Geprüft"
"01.03.2009 00:00:00";"50,62";"Geprüft"
"15.03.2009 00:00:00";"50,57";"Geprüft"
"01.04.2009 00:00:00";"50,51";"Geprüft"
"15.04.2009 00:00:00";"50,38";"Geprüft"
"01.05.2009 00:00:00";"50,26";"Geprüft"
"15.05.2009 00:00:00";"50,22";"Geprüft"
"01.06.2009 00:00:00";"50,31";"Geprüft"
"15.06.2009 00:00:00";"50,35";"Geprüft"
"01.07.2009 00:00:00";"50,39";"Geprüft"
"15.07.2009 00:00:00";"50,34";"Geprüft"
"01.08.2009 00:00:00";"50,38";"Geprüft"
"15.08.2009 00:00:00";"50,21";"Geprüft"
"01.09.2009 00:00:00";"50,19";"Geprüft"
"15.09.2009 00:00:00";"50,2";"Geprüft"
"01.10.2009 00:00:00";"50,21";"Geprüft"
"15.10.2009 00:00:00";"50,35";"Geprüft"
"01.11.2009 00:00:00";"50,39";"Geprüft"
"15.11.2009 00:00:00";"50,4";"Geprüft"
"01.12.2009 00:00:00";"50,39";"Geprüft"
"15.12.2009 00:00:00";"50,43";"Geprüft"
"01.01.2010 00:00:00";"50,44";"Geprüft"
"15.01.2010 00:00:00";"50,4";"Geprüft"
"01.02.2010 00:00:00";"50,36";"Geprüft"
"15.02.2010 00:00:00";"50,35";"Geprüft"
"01.03.2010 00:00:00";"50,52";"Geprüft"
"15.03.2010 00:00:00";"50,44";"Geprüft"
"01.04.2010 00:00:00";"50,44";"Geprüft"
"15.04.2010 00:00:00";"50,43";"Geprüft"
"01.05.2010 00:00:00";"50,29";"Geprüft"
"15.05.2010 00:00:00";"50,36";"Geprüft"
"01.06.2010 00:00:00";"50,34";"Geprüft"
"15.06.2010 00:00:00";"50,27";"Geprüft"
"01.07.2010 00:00:00";"50,15";"Geprüft"
"15.07.2010 00:00:00";"50,09";"Geprüft"
"01.08.2010 00:00:00";"50,3";"Geprüft"
"15.08.2010 00:00:00";"50,58";"Geprüft"
"01.09.2010 00:00:00";"50,55";"Geprüft"
"15.09.2010 00:00:00";"50,45";"Geprüft"
"01.10.2010 00:00:00";"50,68";"Geprüft"
"15.10.2010 00:00:00";"50,5";"Geprüft"
"01.11.2010 00:00:00";"50,45";"Geprüft"
"15.11.2010 00:00:00";"50,6";"Geprüft"
"01.12.2010 00:00:00";"50,71";"Geprüft"
"15.12.2010 00:00:00";"50,72";"Geprüft"
"01.01.2011 00:00:00";"50,72";"Geprüft"
"15.01.2011 00:00:00";"50,65";"Geprüft"
"01.02.2011 00:00:00";"50,6";"Geprüft"
"15.02.2011 00:00:00";"50,59";"Geprüft"
"01.03.2011 00:00:00";"50,55";"Geprüft"
"15.03.2011 00:00:00";"50,54";"Geprüft"
"01.04.2011 00:00:00";"50,45";"Geprüft"
"15.04.2011 00:00:00";"50,39";"Geprüft"
"01.05.2011 00:00:00";"50,3";"Geprüft"
"15.05.2011 00:00:00";"50,3";"Geprüft"
"01.06.2011 00:00:00";"50,2";"Geprüft"
"15.06.2011 00:00:00";"50,3";"Geprüft"
"01.07.2011 00:00:00";"50,2";"Geprüft"
"15.07.2011 00:00:00";"50,33";"Geprüft"
"01.08.2011 00:00:00";"50,53";"Geprüft"
"15.08.2011 00:00:00";"50,45";"Geprüft"
"01.09.2011 00:00:00";"50,43";"Geprüft"
"15.09.2011 00:00:00";"50,47";"Geprüft"
"01.10.2011 00:00:00";"50,4";"Geprüft"
"15.10.2011 00:00:00";"50,47";"Geprüft"
"01.11.2011 00:00:00";"50,38";"Geprüft"
"15.11.2011 00:00:00";"50,36";"Geprüft"
"01.12.2011 00:00:00";"50,49";"Geprüft"
"15.12.2011 00:00:00";"50,64";"Geprüft"
"01.01.2012 00:00:00";"50,65";"Geprüft"
"15.01.2012 00:00:00";"50,63";"Geprüft"
"01.02.2012 00:00:00";"50,64";"Geprüft"
"15.02.2012 00:00:00";"50,53";"Geprüft"
"01.03.2012 00:00:00";"50,64";"Geprüft"
"15.03.2012 00:00:00";"50,53";"Geprüft"
"01.04.2012 00:00:00";"50,43";"Geprüft"
"15.04.2012 00:00:00";"50,45";"Geprüft"
"01.05.2012 00:00:00";"50,36";"Geprüft"
"15.05.2012 00:00:00";"50,28";"Geprüft"
"01.06.2012 00:00:00";"50,26";"Geprüft"
"15.06.2012 00:00:00";"50,34";"Geprüft"
"01.07.2012 00:00:00";"50,38";"Geprüft"
"15.07.2012 00:00:00";"50,46";"Geprüft"
"01.08.2012 00:00:00";"50,33";"Geprüft"
"15.08.2012 00:00:00";"50,2";"Geprüft"
"01.09.2012 00:00:00";"50,28";"Geprüft"
"15.09.2012 00:00:00";"50,33";"Geprüft"
"01.10.2012 00:00:00";"50,36";"Geprüft"
"15.10.2012 00:00:00";"50,35";"Geprüft"
"01.11.2012 00:00:00";"50,33";"Geprüft"
"15.11.2012 00:00:00";"50,38";"Geprüft"
"01.12.2012 00:00:00";"50,46";"Geprüft"
"15.12.2012 00:00:00";"50,49";"Geprüft"
"01.01.2013 00:00:00";"50,57";"Geprüft"
"15.01.2013 00:00:00";"50,55";"Geprüft"
"01.02.2013 00:00:00";"50,6";"Geprüft"
"15.02.2013 00:00:00";"50,47";"Geprüft"
"01.03.2013 00:00:00";"50,58";"Geprüft"
"15.03.2013 00:00:00";"50,47";"Geprüft"
"01.04.2013 00:00:00";"50,48";"Geprüft"
"15.04.2013 00:00:00";"50,47";"Geprüft"
"01.05.2013 00:00:00";"50,38";"Geprüft"
"15.05.2013 00:00:00";"50,31";"Geprüft"
"01.06.2013 00:00:00";"50,54";"Geprüft"
"15.06.2013 00:00:00";"50,53";"Geprüft"
"01.07.2013 00:00:00";"50,55";"Geprüft"
"15.07.2013 00:00:00";"50,4";"Geprüft"
"01.08.2013 00:00:00";"50,24";"Geprüft"
"15.08.2013 00:00:00";"50,27";"Geprüft"
"01.09.2013 00:00:00";"50,18";"Geprüft"
"15.09.2013 00:00:00";"50,31";"Geprüft"
"01.10.2013 00:00:00";"50,31";"Geprüft"
"15.10.2013 00:00:00";"50,47";"Geprüft"
"01.11.2013 00:00:00";"50,45";"Geprüft"
"15.11.2013 00:00:00";"50,44";"Geprüft"
"01.12.2013 00:00:00";"50,6";"Geprüft"
"15.12.2013 00:00:00";"50,61";"Geprüft"
"01.01.2014 00:00:00";"50,58";"Geprüft"
"15.01.2014 00:00:00";"50,66";"Geprüft"
"01.02.2014 00:00:00";"50,65";"Geprüft"
"15.02.2014 00:00:00";"50,57";"Geprüft"
"01.03.2014 00:00:00";"50,53";"Geprüft"
"15.03.2014 00:00:00";"50,49";"Geprüft"
"01.04.2014 00:00:00";"50,45";"Geprüft"
"15.04.2014 00:00:00";"50,45";"Geprüft"
"01.05.2014 00:00:00";"50,34";"Geprüft"
"15.05.2014 00:00:00";"50,37";"Geprüft"
"01.06.2014 00:00:00";"50,52";"Geprüft"
"15.06.2014 00:00:00";"50,37";"Geprüft"
"01.07.2014 00:00:00";"50,32";"Geprüft"
"15.07.2014 00:00:00";"50,39";"Geprüft"
"01.08.2014 00:00:00";"50,33";"Geprüft"
"15.08.2014 00:00:00";"50,34";"Geprüft"
"01.09.2014 00:00:00";"50,33";"Geprüft"
"15.09.2014 00:00:00";"50,38";"Geprüft"
"01.10.2014 00:00:00";"50,33";"Geprüft"
"15.10.2014 00:00:00";"50,36";"Geprüft"
"01.11.2014 00:00:00";"50,33";"Geprüft"
"15.11.2014 00:00:00";"50,37";"Geprüft"
"01.12.2014 00:00:00";"50,39";"Geprüft"
"15.12.2014 00:00:00";"50,54";"Geprüft"
"01.01.2015 00:00:00";"50,6";"Geprüft"
"15.01.2015 00:00:00";"50,63";"Geprüft"
"01.02.2015 00:00:00";"50,66";"Geprüft"
"15.02.2015 00:00:00";"50,56";"Geprüft"
"01.03.2015 00:00:00";"50,54";"Geprüft"
"15.03.2015 00:00:00";"50,54";"Geprüft"
"01.04.2015 00:00:00";"50,47";"Geprüft"
"15.04.2015 00:00:00";"50,44";"Geprüft"
"01.05.2015 00:00:00";"50,42";"Geprüft"
"15.05.2015 00:00:00";"50,34";"Geprüft"
"01.06.2015 00:00:00";"50,25";"Geprüft"
"15.06.2015 00:00:00";"50,27";"Geprüft"
"01.07.2015 00:00:00";"50,38";"Geprüft"
"15.07.2015 00:00:00";"50,49";"Geprüft"
"01.08.2015 00:00:00";"50,25";"Geprüft"
"15.08.2015 00:00:00";"50,16";"Geprüft"
"01.09.2015 00:00:00";"50,3";"Geprüft"
"15.09.2015 00:00:00";"50,26";"Geprüft"
"01.10.2015 00:00:00";"50,28";"Geprüft"
"15.10.2015 00:00:00";"50,34";"Geprüft"
"01.11.2015 00:00:00";"50,38";"Geprüft"
"15.11.2015 00:00:00";"50,47";"Geprüft"
"01.12.2015 00:00:00";"50,45";"Geprüft"
"15.12.2015 00:00:00";"50,65";"Geprüft"
"01.01.2016 00:00:00";"50,57";"Geprüft"
"15.01.2016 00:00:00";"50,6";"Geprüft"
"01.02.2016 00:00:00";"50,59";"Geprüft"
"15.02.2016 00:00:00";"50,56";"Geprüft"
"01.03.2016 00:00:00";"50,59";"Geprüft"
"15.03.2016 00:00:00";"50,56";"Geprüft"
"01.04.2016 00:00:00";"50,51";"Geprüft"
"15.04.2016 00:00:00";"50,52";"Geprüft"
"01.05.2016 00:00:00";"50,46";"Geprüft"
"15.05.2016 00:00:00";"50,31";"Geprüft"
"01.06.2016 00:00:00";"50,3";"Geprüft"
"15.06.2016 00:00:00";"50,39";"Geprüft"
"01.07.2016 00:00:00";"50,31";"Geprüft"
"15.07.2016 00:00:00";"50,37";"Geprüft"
"01.08.2016 00:00:00";"50,28";"Geprüft"
"15.08.2016 00:00:00";"50,38";"Geprüft"
"01.09.2016 00:00:00";"50,27";"Geprüft"
"15.09.2016 00:00:00";"50,13";"Geprüft"
"01.10.2016 00:00:00";"50,17";"Geprüft"
"15.10.2016 00:00:00";"50,36";"Geprüft"
"01.11.2016 00:00:00";"50,41";"Geprüft"
"15.11.2016 00:00:00";"50,45";"Geprüft"
"01.12.2016 00:00:00";"50,39";"Geprüft"
"15.12.2016 00:00:00";"50,67";"Geprüft"
"01.01.2017 00:00:00";"50,59";"Geprüft"
"15.01.2017 00:00:00";"50,61";"Geprüft"
"01.02.2017 00:00:00";"50,58";"Geprüft"
"15.02.2017 00:00:00";"50,58";"Geprüft"
"01.03.2017 00:00:00";"50,6";"Geprüft"
"15.03.2017 00:00:00";"50,57";"Geprüft"
"01.04.2017 00:00:00";"50,56";"Geprüft"
"15.04.2017 00:00:00";"50,46";"Geprüft"
"01.05.2017 00:00:00";"50,37";"Geprüft"
"15.05.2017 00:00:00";"50,38";"Geprüft"
"01.06.2017 00:00:00";"50,28";"Geprüft"
"15.06.2017 00:00:00";"50,22";"Geprüft"
"01.07.2017 00:00:00";"50,54";"Geprüft"
"15.07.2017 00:00:00";"50,45";"Geprüft"
"01.08.2017 00:00:00";"50,58";"Geprüft"
"15.08.2017 00:00:00";"50,46";"Geprüft"
"01.09.2017 00:00:00";"50,36";"Geprüft"
"15.09.2017 00:00:00";"50,33";"Geprüft"
"01.10.2017 00:00:00";"50,35";"Geprüft"
"15.10.2017 00:00:00";"50,45";"Geprüft"
"01.11.2017 00:00:00";"50,45";"Geprüft"
