"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"08.11.1996 00:00:00";"29,12";"Geprüft"
"08.05.1997 00:00:00";"29,15";"Geprüft"
"15.05.1997 00:00:00";"29,11";"Geprüft"
"22.05.1997 00:00:00";"29,16";"Geprüft"
"29.05.1997 00:00:00";"29,08";"Geprüft"
"17.06.1997 00:00:00";"29,02";"Geprüft"
"10.07.1997 00:00:00";"28,93";"Geprüft"
"17.07.1997 00:00:00";"28,91";"Geprüft"
"24.07.1997 00:00:00";"28,89";"Geprüft"
"31.07.1997 00:00:00";"28,9";"Geprüft"
"07.08.1997 00:00:00";"28,9";"Geprüft"
"14.08.1997 00:00:00";"28,88";"Geprüft"
"21.08.1997 00:00:00";"28,86";"Geprüft"
"28.08.1997 00:00:00";"28,84";"Geprüft"
"04.09.1997 00:00:00";"28,83";"Geprüft"
"11.09.1997 00:00:00";"28,82";"Geprüft"
"18.09.1997 00:00:00";"28,81";"Geprüft"
"25.09.1997 00:00:00";"28,79";"Geprüft"
"02.10.1997 00:00:00";"28,79";"Geprüft"
"09.10.1997 00:00:00";"28,78";"Geprüft"
"16.10.1997 00:00:00";"28,78";"Geprüft"
"23.10.1997 00:00:00";"28,78";"Geprüft"
"30.10.1997 00:00:00";"28,79";"Geprüft"
"01.11.1997 00:00:00";"28,8";"Geprüft"
"08.11.1997 00:00:00";"28,8";"Geprüft"
"15.11.1997 00:00:00";"28,81";"Geprüft"
"22.11.1997 00:00:00";"28,82";"Geprüft"
"01.12.1997 00:00:00";"28,83";"Geprüft"
"08.12.1997 00:00:00";"28,84";"Geprüft"
"15.12.1997 00:00:00";"28,86";"Geprüft"
"22.12.1997 00:00:00";"28,88";"Geprüft"
"01.01.1998 00:00:00";"28,91";"Geprüft"
"08.01.1998 00:00:00";"28,94";"Geprüft"
"15.01.1998 00:00:00";"28,97";"Geprüft"
"22.01.1998 00:00:00";"28,97";"Geprüft"
"05.02.1998 00:00:00";"28,91";"Geprüft"
"15.02.1998 00:00:00";"28,96";"Geprüft"
"22.02.1998 00:00:00";"28,96";"Geprüft"
"01.03.1998 00:00:00";"28,98";"Geprüft"
"08.03.1998 00:00:00";"28,99";"Geprüft"
"15.03.1998 00:00:00";"29";"Geprüft"
"22.03.1998 00:00:00";"29,02";"Geprüft"
"02.04.1998 00:00:00";"29,02";"Geprüft"
"08.04.1998 00:00:00";"29,02";"Geprüft"
"15.04.1998 00:00:00";"29,02";"Geprüft"
"22.04.1998 00:00:00";"29,02";"Geprüft"
"01.05.1998 00:00:00";"28,99";"Geprüft"
"08.05.1998 00:00:00";"28,94";"Geprüft"
"15.05.1998 00:00:00";"28,9";"Geprüft"
"22.05.1998 00:00:00";"28,87";"Geprüft"
"01.06.1998 00:00:00";"28,83";"Geprüft"
"08.06.1998 00:00:00";"28,81";"Geprüft"
"15.06.1998 00:00:00";"28,77";"Geprüft"
"22.06.1998 00:00:00";"28,77";"Geprüft"
"01.07.1998 00:00:00";"28,76";"Geprüft"
"08.07.1998 00:00:00";"28,76";"Geprüft"
"15.07.1998 00:00:00";"28,76";"Geprüft"
"22.07.1998 00:00:00";"28,76";"Geprüft"
"30.07.1998 00:00:00";"28,75";"Geprüft"
"22.08.1998 00:00:00";"28,74";"Geprüft"
"01.09.1998 00:00:00";"28,71";"Geprüft"
"08.09.1998 00:00:00";"28,7";"Geprüft"
"15.09.1998 00:00:00";"28,71";"Geprüft"
"22.09.1998 00:00:00";"28,72";"Geprüft"
"01.10.1998 00:00:00";"28,74";"Geprüft"
"08.10.1998 00:00:00";"28,75";"Geprüft"
"15.10.1998 00:00:00";"28,78";"Geprüft"
"22.10.1998 00:00:00";"28,8";"Geprüft"
"01.11.1998 00:00:00";"28,86";"Geprüft"
"08.11.1998 00:00:00";"28,92";"Geprüft"
"15.11.1998 00:00:00";"28,99";"Geprüft"
"22.11.1998 00:00:00";"29,05";"Geprüft"
"01.12.1998 00:00:00";"29,06";"Geprüft"
"08.12.1998 00:00:00";"29,07";"Geprüft"
"15.12.1998 00:00:00";"29,08";"Geprüft"
"22.12.1998 00:00:00";"29,13";"Geprüft"
"01.01.1999 00:00:00";"29,18";"Geprüft"
"15.01.1999 00:00:00";"29,22";"Geprüft"
"22.01.1999 00:00:00";"29,27";"Geprüft"
"01.02.1999 00:00:00";"29,31";"Geprüft"
"08.02.1999 00:00:00";"29,35";"Geprüft"
"15.02.1999 00:00:00";"29,35";"Geprüft"
"22.02.1999 00:00:00";"29,38";"Geprüft"
"01.03.1999 00:00:00";"29,45";"Geprüft"
"08.03.1999 00:00:00";"29,49";"Geprüft"
"15.03.1999 00:00:00";"29,5";"Geprüft"
"22.03.1999 00:00:00";"29,5";"Geprüft"
"01.04.1999 00:00:00";"29,5";"Geprüft"
"08.04.1999 00:00:00";"29,48";"Geprüft"
"15.04.1999 00:00:00";"29,49";"Geprüft"
"22.04.1999 00:00:00";"29,47";"Geprüft"
"01.05.1999 00:00:00";"29,44";"Geprüft"
"08.05.1999 00:00:00";"29,41";"Geprüft"
"15.05.1999 00:00:00";"29,37";"Geprüft"
"22.05.1999 00:00:00";"29,35";"Geprüft"
"01.06.1999 00:00:00";"29,31";"Geprüft"
"08.06.1999 00:00:00";"29,3";"Geprüft"
"15.06.1999 00:00:00";"29,27";"Geprüft"
"28.06.1999 00:00:00";"29,21";"Geprüft"
"01.07.1999 00:00:00";"29,2";"Geprüft"
"08.07.1999 00:00:00";"29,17";"Geprüft"
"15.07.1999 00:00:00";"29,14";"Geprüft"
"22.07.1999 00:00:00";"29,12";"Geprüft"
"01.08.1999 00:00:00";"29,09";"Geprüft"
"08.08.1999 00:00:00";"29,08";"Geprüft"
"27.08.1999 00:00:00";"29,02";"Geprüft"
"01.09.1999 00:00:00";"29,01";"Geprüft"
"08.09.1999 00:00:00";"28,99";"Geprüft"
"15.09.1999 00:00:00";"28,96";"Geprüft"
"22.09.1999 00:00:00";"28,95";"Geprüft"
"01.10.1999 00:00:00";"28,95";"Geprüft"
"08.10.1999 00:00:00";"28,94";"Geprüft"
"15.10.1999 00:00:00";"28,94";"Geprüft"
"22.10.1999 00:00:00";"28,94";"Geprüft"
"01.11.1999 00:00:00";"28,92";"Geprüft"
"08.11.1999 00:00:00";"28,92";"Geprüft"
"15.11.1999 00:00:00";"28,93";"Geprüft"
"22.11.1999 00:00:00";"28,94";"Geprüft"
"01.12.1999 00:00:00";"28,94";"Geprüft"
"08.12.1999 00:00:00";"28,94";"Geprüft"
"15.12.1999 00:00:00";"28,93";"Geprüft"
"22.12.1999 00:00:00";"28,94";"Geprüft"
"02.01.2000 00:00:00";"28,95";"Geprüft"
