"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.11.1999 00:00:00";"90,16";"Geprüft"
"15.11.1999 00:00:00";"90,26";"Geprüft"
"01.12.1999 00:00:00";"90,25";"Geprüft"
"15.12.1999 00:00:00";"90,25";"Geprüft"
"01.01.2000 00:00:00";"90,37";"Geprüft"
"15.01.2000 00:00:00";"90,34";"Geprüft"
"01.02.2000 00:00:00";"90,66";"Geprüft"
"15.02.2000 00:00:00";"90,59";"Geprüft"
"01.03.2000 00:00:00";"90,7";"Geprüft"
"15.03.2000 00:00:00";"90,99";"Geprüft"
"01.04.2000 00:00:00";"90,77";"Geprüft"
"15.04.2000 00:00:00";"90,68";"Geprüft"
"01.05.2000 00:00:00";"90,37";"Geprüft"
"15.05.2000 00:00:00";"90,37";"Geprüft"
"01.06.2000 00:00:00";"90,4";"Geprüft"
"15.06.2000 00:00:00";"90,17";"Geprüft"
"01.07.2000 00:00:00";"89,99";"Geprüft"
"15.07.2000 00:00:00";"90,08";"Geprüft"
"01.08.2000 00:00:00";"89,98";"Geprüft"
"15.08.2000 00:00:00";"89,92";"Geprüft"
"01.09.2000 00:00:00";"90,12";"Geprüft"
"15.09.2000 00:00:00";"90,31";"Geprüft"
"01.10.2000 00:00:00";"90,16";"Geprüft"
"15.10.2000 00:00:00";"90,25";"Geprüft"
"01.11.2000 00:00:00";"90,29";"Geprüft"
"15.11.2000 00:00:00";"90,27";"Geprüft"
"01.12.2000 00:00:00";"90,26";"Geprüft"
"15.12.2000 00:00:00";"90,38";"Geprüft"
"01.01.2001 00:00:00";"90,34";"Geprüft"
"15.01.2001 00:00:00";"90,35";"Geprüft"
"01.02.2001 00:00:00";"90,41";"Geprüft"
"15.02.2001 00:00:00";"90,45";"Geprüft"
"01.03.2001 00:00:00";"90,39";"Geprüft"
"15.03.2001 00:00:00";"90,59";"Geprüft"
"01.04.2001 00:00:00";"90,69";"Geprüft"
"15.04.2001 00:00:00";"90,57";"Geprüft"
"01.05.2001 00:00:00";"90,47";"Geprüft"
"15.05.2001 00:00:00";"90,38";"Geprüft"
"01.06.2001 00:00:00";"90,22";"Geprüft"
"15.06.2001 00:00:00";"90,18";"Geprüft"
"01.07.2001 00:00:00";"90,12";"Geprüft"
