"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"22.09.1999 00:00:00";"94,09";"Geprüft, Schätzwert"
"01.11.1999 00:00:00";"94,13";"Geprüft"
"15.11.1999 00:00:00";"94,14";"Geprüft"
"01.12.1999 00:00:00";"94,23";"Geprüft"
"15.12.1999 00:00:00";"94,2";"Geprüft"
"01.01.2000 00:00:00";"94,22";"Geprüft"
"15.01.2000 00:00:00";"94,38";"Geprüft"
"01.02.2000 00:00:00";"94,39";"Geprüft"
"15.02.2000 00:00:00";"94,52";"Geprüft"
"01.03.2000 00:00:00";"94,52";"Geprüft"
"15.03.2000 00:00:00";"94,7";"Geprüft"
"01.04.2000 00:00:00";"94,68";"Geprüft"
"15.04.2000 00:00:00";"94,62";"Geprüft"
"01.05.2000 00:00:00";"94,52";"Geprüft"
"01.06.2000 00:00:00";"94,4";"Geprüft"
"15.06.2000 00:00:00";"94,32";"Geprüft"
"01.07.2000 00:00:00";"94,21";"Geprüft"
"15.07.2000 00:00:00";"94,1";"Geprüft"
"01.08.2000 00:00:00";"94,2";"Geprüft"
"15.08.2000 00:00:00";"94,08";"Geprüft"
"01.09.2000 00:00:00";"94,17";"Geprüft"
"15.09.2000 00:00:00";"94,13";"Geprüft"
"01.10.2000 00:00:00";"93,99";"Geprüft"
"15.10.2000 00:00:00";"94,08";"Geprüft"
"01.11.2000 00:00:00";"94,12";"Geprüft"
"15.11.2000 00:00:00";"94,11";"Geprüft"
"01.12.2000 00:00:00";"94,08";"Geprüft"
"15.12.2000 00:00:00";"94,15";"Geprüft"
"01.01.2001 00:00:00";"94,18";"Geprüft"
"15.01.2001 00:00:00";"94,17";"Geprüft"
"01.02.2001 00:00:00";"94,21";"Geprüft"
"15.02.2001 00:00:00";"94,22";"Geprüft"
"01.03.2001 00:00:00";"94,32";"Geprüft"
"15.03.2001 00:00:00";"94,29";"Geprüft"
"01.04.2001 00:00:00";"94,37";"Geprüft"
"15.04.2001 00:00:00";"94,43";"Geprüft"
"01.05.2001 00:00:00";"94,44";"Geprüft"
"15.05.2001 00:00:00";"94,4";"Geprüft"
"01.06.2001 00:00:00";"94,3";"Geprüft"
"15.06.2001 00:00:00";"94,26";"Geprüft"
"01.07.2001 00:00:00";"94,16";"Geprüft"
"15.07.2001 00:00:00";"94,24";"Geprüft"
"01.08.2001 00:00:00";"94,19";"Geprüft"
"15.08.2001 00:00:00";"94,1";"Geprüft"
"01.09.2001 00:00:00";"94,11";"Geprüft"
"15.09.2001 00:00:00";"94,19";"Geprüft"
"01.10.2001 00:00:00";"94,21";"Geprüft"
"15.10.2001 00:00:00";"94,22";"Geprüft"
"01.11.2001 00:00:00";"94,1";"Geprüft"
"15.11.2001 00:00:00";"94,12";"Geprüft"
"01.12.2001 00:00:00";"94,21";"Geprüft"
"15.12.2001 00:00:00";"94,26";"Geprüft"
"01.01.2002 00:00:00";"94,23";"Geprüft"
"15.01.2002 00:00:00";"94,39";"Geprüft"
"01.02.2002 00:00:00";"94,51";"Geprüft"
"15.02.2002 00:00:00";"94,43";"Geprüft"
"01.03.2002 00:00:00";"94,69";"Geprüft"
"15.03.2002 00:00:00";"94,61";"Geprüft"
"01.04.2002 00:00:00";"94,62";"Geprüft"
"15.04.2002 00:00:00";"94,63";"Geprüft"
"01.05.2002 00:00:00";"94,53";"Geprüft"
"15.05.2002 00:00:00";"94,44";"Geprüft"
"01.06.2002 00:00:00";"94,57";"Geprüft"
"15.06.2002 00:00:00";"94,44";"Geprüft"
"01.07.2002 00:00:00";"94,48";"Geprüft"
"15.07.2002 00:00:00";"94,48";"Geprüft"
"01.08.2002 00:00:00";"94,43";"Geprüft"
"15.08.2002 00:00:00";"94,59";"Geprüft"
"01.09.2002 00:00:00";"94,51";"Geprüft"
"15.09.2002 00:00:00";"94,49";"Geprüft"
"01.10.2002 00:00:00";"94,4";"Geprüft"
"15.10.2002 00:00:00";"94,37";"Geprüft"
"01.11.2002 00:00:00";"94,48";"Geprüft"
"15.11.2002 00:00:00";"94,61";"Geprüft"
"01.12.2002 00:00:00";"94,67";"Geprüft"
"15.12.2002 00:00:00";"94,62";"Geprüft"
"01.01.2003 00:00:00";"94,7";"Geprüft"
"15.01.2003 00:00:00";"94,72";"Geprüft"
"01.02.2003 00:00:00";"94,69";"Geprüft"
"15.02.2003 00:00:00";"94,68";"Geprüft"
"01.03.2003 00:00:00";"94,68";"Geprüft"
"15.03.2003 00:00:00";"94,66";"Geprüft"
"01.04.2003 00:00:00";"94,6";"Geprüft"
"15.04.2003 00:00:00";"94,57";"Geprüft"
"01.05.2003 00:00:00";"94,54";"Geprüft"
"15.05.2003 00:00:00";"94,46";"Geprüft"
"01.06.2003 00:00:00";"94,36";"Geprüft"
"15.06.2003 00:00:00";"94,34";"Geprüft"
"01.07.2003 00:00:00";"94,29";"Geprüft"
"15.07.2003 00:00:00";"94,23";"Geprüft"
"01.08.2003 00:00:00";"94,16";"Geprüft"
"15.08.2003 00:00:00";"94,1";"Geprüft"
"01.09.2003 00:00:00";"94,11";"Geprüft"
"15.09.2003 00:00:00";"94,06";"Geprüft"
"01.10.2003 00:00:00";"94,03";"Geprüft"
"15.10.2003 00:00:00";"94,06";"Geprüft"
"01.11.2003 00:00:00";"94,14";"Geprüft"
"15.11.2003 00:00:00";"94,09";"Geprüft"
"01.12.2003 00:00:00";"94,16";"Geprüft"
"15.12.2003 00:00:00";"94,16";"Geprüft"
"01.01.2004 00:00:00";"94,16";"Geprüft"
"15.01.2004 00:00:00";"94,24";"Geprüft"
"01.02.2004 00:00:00";"94,3";"Geprüft"
"15.02.2004 00:00:00";"94,45";"Geprüft"
"01.03.2004 00:00:00";"94,35";"Geprüft"
"15.03.2004 00:00:00";"94,41";"Geprüft"
"01.04.2004 00:00:00";"94,45";"Geprüft"
"15.04.2004 00:00:00";"94,37";"Geprüft"
"01.05.2004 00:00:00";"94,36";"Geprüft"
"15.05.2004 00:00:00";"94,4";"Geprüft"
"01.06.2004 00:00:00";"94,38";"Geprüft"
"15.06.2004 00:00:00";"94,39";"Geprüft"
"01.07.2004 00:00:00";"94,35";"Geprüft"
"15.07.2004 00:00:00";"94,26";"Geprüft"
"01.08.2004 00:00:00";"94,26";"Geprüft"
"15.08.2004 00:00:00";"94,17";"Geprüft"
"01.09.2004 00:00:00";"94,11";"Geprüft"
"15.09.2004 00:00:00";"94,18";"Geprüft"
"01.10.2004 00:00:00";"94,12";"Geprüft"
"15.10.2004 00:00:00";"94,2";"Geprüft"
"01.11.2004 00:00:00";"94,12";"Geprüft"
"15.11.2004 00:00:00";"94,2";"Geprüft"
"01.12.2004 00:00:00";"94,42";"Geprüft"
"15.12.2004 00:00:00";"94,45";"Geprüft"
"01.01.2005 00:00:00";"94,45";"Geprüft"
"15.01.2005 00:00:00";"94,52";"Geprüft"
"01.02.2005 00:00:00";"94,63";"Geprüft"
"15.02.2005 00:00:00";"94,7";"Geprüft"
"01.03.2005 00:00:00";"94,72";"Geprüft"
"15.03.2005 00:00:00";"94,72";"Geprüft"
"01.04.2005 00:00:00";"94,64";"Geprüft"
"15.04.2005 00:00:00";"94,75";"Geprüft"
"01.05.2005 00:00:00";"94,52";"Geprüft"
"15.05.2005 00:00:00";"94,57";"Geprüft"
"01.06.2005 00:00:00";"94,42";"Geprüft"
"15.06.2005 00:00:00";"94,41";"Geprüft"
"01.07.2005 00:00:00";"94,41";"Geprüft"
"15.07.2005 00:00:00";"94,4";"Geprüft"
"01.08.2005 00:00:00";"94,45";"Geprüft"
"15.08.2005 00:00:00";"94,58";"Geprüft"
"01.09.2005 00:00:00";"94,59";"Geprüft"
"15.09.2005 00:00:00";"94,53";"Geprüft"
"01.10.2005 00:00:00";"94,54";"Geprüft"
"15.10.2005 00:00:00";"94,44";"Geprüft"
"01.11.2005 00:00:00";"94,42";"Geprüft"
"15.11.2005 00:00:00";"94,47";"Geprüft"
"01.12.2005 00:00:00";"94,43";"Geprüft"
"15.12.2005 00:00:00";"94,55";"Geprüft"
"01.01.2006 00:00:00";"94,6";"Geprüft"
"15.01.2006 00:00:00";"94,64";"Geprüft"
"01.02.2006 00:00:00";"94,57";"Geprüft"
"15.02.2006 00:00:00";"94,69";"Geprüft"
"01.03.2006 00:00:00";"94,76";"Geprüft"
"15.03.2006 00:00:00";"94,63";"Geprüft"
"01.04.2006 00:00:00";"94,86";"Geprüft"
"15.04.2006 00:00:00";"94,75";"Geprüft"
"01.05.2006 00:00:00";"94,72";"Geprüft"
"15.05.2006 00:00:00";"94,57";"Geprüft"
"01.06.2006 00:00:00";"94,52";"Geprüft"
"15.06.2006 00:00:00";"94,48";"Geprüft"
"01.07.2006 00:00:00";"94,43";"Geprüft"
"15.07.2006 00:00:00";"94,27";"Geprüft"
"01.08.2006 00:00:00";"94,23";"Geprüft"
"15.08.2006 00:00:00";"94,2";"Geprüft"
"01.09.2006 00:00:00";"94,16";"Geprüft"
"15.09.2006 00:00:00";"94,16";"Geprüft"
"01.10.2006 00:00:00";"94,14";"Geprüft"
"15.10.2006 00:00:00";"94,08";"Geprüft"
"01.11.2006 00:00:00";"94,21";"Geprüft"
"15.11.2006 00:00:00";"94,12";"Geprüft"
"01.12.2006 00:00:00";"94,11";"Geprüft"
"15.12.2006 00:00:00";"94,11";"Geprüft"
"01.01.2007 00:00:00";"94,24";"Geprüft"
"15.01.2007 00:00:00";"94,18";"Geprüft"
"01.02.2007 00:00:00";"94,28";"Geprüft"
"15.02.2007 00:00:00";"94,35";"Geprüft"
"01.03.2007 00:00:00";"94,45";"Geprüft"
"15.03.2007 00:00:00";"94,39";"Geprüft"
"01.04.2007 00:00:00";"94,42";"Geprüft"
"15.04.2007 00:00:00";"94,4";"Geprüft"
"01.05.2007 00:00:00";"94,31";"Geprüft"
"15.05.2007 00:00:00";"94,3";"Geprüft"
"01.06.2007 00:00:00";"94,24";"Geprüft"
"15.06.2007 00:00:00";"94,19";"Geprüft"
"01.07.2007 00:00:00";"94,26";"Geprüft"
"15.07.2007 00:00:00";"94,27";"Geprüft"
"01.08.2007 00:00:00";"94,23";"Geprüft"
"15.08.2007 00:00:00";"94,32";"Geprüft"
"01.09.2007 00:00:00";"94,29";"Geprüft"
"15.09.2007 00:00:00";"94,29";"Geprüft"
"01.10.2007 00:00:00";"94,3";"Geprüft"
"15.10.2007 00:00:00";"94,32";"Geprüft"
"01.11.2007 00:00:00";"94,27";"Geprüft"
"15.11.2007 00:00:00";"94,46";"Geprüft"
"01.12.2007 00:00:00";"94,53";"Geprüft"
"15.12.2007 00:00:00";"94,49";"Geprüft"
"01.01.2008 00:00:00";"94,5";"Geprüft"
"15.01.2008 00:00:00";"94,52";"Geprüft"
"01.02.2008 00:00:00";"94,78";"Geprüft"
"15.02.2008 00:00:00";"94,62";"Geprüft"
"01.03.2008 00:00:00";"94,78";"Geprüft"
"15.03.2008 00:00:00";"94,58";"Geprüft"
"01.04.2008 00:00:00";"94,6";"Geprüft"
"15.04.2008 00:00:00";"94,76";"Geprüft"
"01.05.2008 00:00:00";"94,69";"Geprüft"
