"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.12.2008 00:00:00";"30,16";"Geprüft"
"15.12.2008 00:00:00";"30,15";"Geprüft"
"01.01.2009 00:00:00";"30,16";"Geprüft"
"15.01.2009 00:00:00";"30,15";"Geprüft"
"01.02.2009 00:00:00";"30,15";"Geprüft"
"15.02.2009 00:00:00";"30,16";"Geprüft"
"01.03.2009 00:00:00";"30,17";"Geprüft"
"15.03.2009 00:00:00";"30,19";"Geprüft"
"01.04.2009 00:00:00";"30,17";"Geprüft"
"15.04.2009 00:00:00";"30,16";"Geprüft"
"01.05.2009 00:00:00";"30,17";"Geprüft"
"15.05.2009 00:00:00";"30,16";"Geprüft"
"01.06.2009 00:00:00";"30,09";"Geprüft"
"15.06.2009 00:00:00";"30,06";"Geprüft"
"01.07.2009 00:00:00";"30,04";"Geprüft"
"15.07.2009 00:00:00";"30,01";"Geprüft"
"01.08.2009 00:00:00";"30,02";"Geprüft"
"15.08.2009 00:00:00";"30,06";"Geprüft"
"01.09.2009 00:00:00";"29,96";"Geprüft"
"15.09.2009 00:00:00";"29,97";"Geprüft"
"01.10.2009 00:00:00";"29,95";"Geprüft"
"08.10.2009 00:00:00";"29,93";"Geprüft"
"15.10.2009 00:00:00";"29,99";"Geprüft"
"22.10.2009 00:00:00";"29,91";"Geprüft"
"01.11.2009 00:00:00";"29,93";"Geprüft"
"08.11.2009 00:00:00";"29,91";"Geprüft"
"15.11.2009 00:00:00";"29,88";"Geprüft"
"22.11.2009 00:00:00";"29,9";"Geprüft"
"01.12.2009 00:00:00";"29,9";"Geprüft"
"08.12.2009 00:00:00";"29,92";"Geprüft"
"15.12.2009 00:00:00";"29,94";"Geprüft"
"22.12.2009 00:00:00";"29,9";"Geprüft"
"24.03.2010 00:00:00";"29,89";"Geprüft"
"25.03.2021 00:00:00";"29,31";"Geprüft"
"18.05.2021 00:00:00";"29,3";"Geprüft"
"09.02.2022 00:00:00";"29,25";"Geprüft"
"10.02.2022 00:00:00";"29,25";"Geprüft"
"11.02.2022 00:00:00";"29,25";"Geprüft"
"12.02.2022 00:00:00";"29,26";"Geprüft"
"13.02.2022 00:00:00";"29,26";"Geprüft"
"14.02.2022 00:00:00";"29,26";"Geprüft"
"15.02.2022 00:00:00";"29,26";"Geprüft"
"16.02.2022 00:00:00";"29,26";"Geprüft"
"17.02.2022 00:00:00";"29,26";"Geprüft"
"18.02.2022 00:00:00";"29,26";"Geprüft"
"19.02.2022 00:00:00";"29,26";"Geprüft"
"20.02.2022 00:00:00";"29,26";"Geprüft"
"21.02.2022 00:00:00";"29,26";"Geprüft"
"22.02.2022 00:00:00";"29,26";"Geprüft"
"23.02.2022 00:00:00";"29,26";"Geprüft"
"24.02.2022 00:00:00";"29,27";"Geprüft"
"25.02.2022 00:00:00";"29,26";"Geprüft"
"26.02.2022 00:00:00";"29,26";"Geprüft"
"27.02.2022 00:00:00";"29,26";"Geprüft"
"28.02.2022 00:00:00";"29,27";"Geprüft"
"01.03.2022 00:00:00";"29,27";"Geprüft"
"02.03.2022 00:00:00";"29,27";"Geprüft"
"03.03.2022 00:00:00";"29,27";"Geprüft"
"04.03.2022 00:00:00";"29,27";"Geprüft"
"05.03.2022 00:00:00";"29,27";"Geprüft"
"06.03.2022 00:00:00";"29,27";"Geprüft"
"07.03.2022 00:00:00";"29,27";"Geprüft"
"08.03.2022 00:00:00";"29,27";"Geprüft"
"09.03.2022 00:00:00";"29,27";"Geprüft"
"10.03.2022 00:00:00";"29,27";"Geprüft"
"11.03.2022 00:00:00";"29,27";"Geprüft"
"12.03.2022 00:00:00";"29,28";"Geprüft"
"13.03.2022 00:00:00";"29,28";"Geprüft"
"14.03.2022 00:00:00";"29,27";"Geprüft"
"15.03.2022 00:00:00";"29,28";"Geprüft"
"16.03.2022 00:00:00";"29,27";"Geprüft"
"17.03.2022 00:00:00";"29,28";"Geprüft"
"18.03.2022 00:00:00";"29,27";"Geprüft"
"19.03.2022 00:00:00";"29,28";"Geprüft"
"20.03.2022 00:00:00";"29,28";"Geprüft"
"21.03.2022 00:00:00";"29,27";"Geprüft"
"22.03.2022 00:00:00";"29,28";"Geprüft"
"23.03.2022 00:00:00";"29,28";"Geprüft"
"24.03.2022 00:00:00";"29,28";"Geprüft"
"25.03.2022 00:00:00";"29,28";"Geprüft"
"26.03.2022 00:00:00";"29,27";"Geprüft"
"27.03.2022 00:00:00";"29,28";"Geprüft"
"28.03.2022 00:00:00";"29,28";"Geprüft"
"29.03.2022 00:00:00";"29,28";"Geprüft"
"30.03.2022 00:00:00";"29,29";"Geprüft"
"31.03.2022 00:00:00";"29,28";"Geprüft"
"01.04.2022 00:00:00";"29,28";"Geprüft"
"02.04.2022 00:00:00";"29,28";"Geprüft"
"03.04.2022 00:00:00";"29,28";"Geprüft"
"04.04.2022 00:00:00";"29,29";"Geprüft"
"05.04.2022 00:00:00";"29,28";"Geprüft"
"06.04.2022 00:00:00";"29,28";"Geprüft"
"07.04.2022 00:00:00";"29,28";"Geprüft"
"08.04.2022 00:00:00";"29,28";"Geprüft"
"09.04.2022 00:00:00";"29,28";"Geprüft"
"10.04.2022 00:00:00";"29,28";"Geprüft"
"11.04.2022 00:00:00";"29,28";"Geprüft"
"12.04.2022 00:00:00";"29,28";"Geprüft"
"13.04.2022 00:00:00";"29,28";"Geprüft"
"14.04.2022 00:00:00";"29,28";"Geprüft"
"15.04.2022 00:00:00";"29,28";"Geprüft"
"16.04.2022 00:00:00";"29,28";"Geprüft"
"17.04.2022 00:00:00";"29,28";"Geprüft"
"18.04.2022 00:00:00";"29,28";"Geprüft"
"19.04.2022 00:00:00";"29,28";"Geprüft"
"20.04.2022 00:00:00";"29,28";"Geprüft"
"21.04.2022 00:00:00";"29,28";"Geprüft"
"22.04.2022 00:00:00";"29,28";"Geprüft"
"23.04.2022 00:00:00";"29,28";"Geprüft"
"24.04.2022 00:00:00";"29,28";"Geprüft"
"25.04.2022 00:00:00";"29,27";"Geprüft"
"26.04.2022 00:00:00";"29,27";"Geprüft"
"27.04.2022 00:00:00";"29,27";"Geprüft"
"28.04.2022 00:00:00";"29,27";"Geprüft"
"29.04.2022 00:00:00";"29,27";"Geprüft"
"30.04.2022 00:00:00";"29,27";"Geprüft"
"01.05.2022 00:00:00";"29,27";"Geprüft"
"02.05.2022 00:00:00";"29,27";"Geprüft"
"03.05.2022 00:00:00";"29,27";"Geprüft"
"04.05.2022 00:00:00";"29,27";"Geprüft"
"05.05.2022 00:00:00";"29,27";"Geprüft"
"06.05.2022 00:00:00";"29,26";"Geprüft"
"07.05.2022 00:00:00";"29,26";"Geprüft"
"08.05.2022 00:00:00";"29,26";"Geprüft"
"09.05.2022 00:00:00";"29,26";"Geprüft"
"10.05.2022 00:00:00";"29,26";"Geprüft"
"11.05.2022 00:00:00";"29,26";"Geprüft"
"12.05.2022 00:00:00";"29,26";"Geprüft"
"13.05.2022 00:00:00";"29,26";"Geprüft"
"14.05.2022 00:00:00";"29,26";"Geprüft"
