"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.11.1978 00:00:00";"58,27";"Geprüft"
"08.11.1978 00:00:00";"58,27";"Geprüft"
"15.11.1978 00:00:00";"58,27";"Geprüft"
"22.11.1978 00:00:00";"58,27";"Geprüft"
"01.12.1978 00:00:00";"58,27";"Geprüft"
"08.12.1978 00:00:00";"58,26";"Geprüft"
"15.12.1978 00:00:00";"58,25";"Geprüft"
"22.12.1978 00:00:00";"58,27";"Geprüft"
"01.01.1979 00:00:00";"58,27";"Geprüft"
"08.01.1979 00:00:00";"58,26";"Geprüft"
"15.01.1979 00:00:00";"58,26";"Geprüft"
"22.01.1979 00:00:00";"58,26";"Geprüft"
"01.02.1979 00:00:00";"58,26";"Geprüft"
"08.02.1979 00:00:00";"58,26";"Geprüft"
"15.02.1979 00:00:00";"58,25";"Geprüft"
"22.02.1979 00:00:00";"58,25";"Geprüft"
"01.03.1979 00:00:00";"58,25";"Geprüft"
"08.03.1979 00:00:00";"58,29";"Geprüft"
"15.03.1979 00:00:00";"58,31";"Geprüft"
"22.03.1979 00:00:00";"58,43";"Geprüft"
"01.04.1979 00:00:00";"58,43";"Geprüft"
"08.04.1979 00:00:00";"58,55";"Geprüft"
"15.04.1979 00:00:00";"58,55";"Geprüft"
"22.04.1979 00:00:00";"58,55";"Geprüft"
"01.05.1979 00:00:00";"58,56";"Geprüft"
"08.05.1979 00:00:00";"58,57";"Geprüft"
"15.05.1979 00:00:00";"58,58";"Geprüft"
"22.05.1979 00:00:00";"58,6";"Geprüft"
"01.06.1979 00:00:00";"58,6";"Geprüft"
"08.06.1979 00:00:00";"58,6";"Geprüft"
"15.06.1979 00:00:00";"58,6";"Geprüft"
"22.06.1979 00:00:00";"58,61";"Geprüft"
"01.07.1979 00:00:00";"58,61";"Geprüft"
"08.07.1979 00:00:00";"58,61";"Geprüft"
"15.07.1979 00:00:00";"58,61";"Geprüft"
"22.07.1979 00:00:00";"58,62";"Geprüft"
"01.08.1979 00:00:00";"58,62";"Geprüft"
"08.08.1979 00:00:00";"58,61";"Geprüft"
"15.08.1979 00:00:00";"58,6";"Geprüft"
"22.08.1979 00:00:00";"58,6";"Geprüft"
"01.09.1979 00:00:00";"58,58";"Geprüft"
"08.09.1979 00:00:00";"58,55";"Geprüft"
"15.09.1979 00:00:00";"58,51";"Geprüft"
"22.09.1979 00:00:00";"58,51";"Geprüft"
"01.10.1979 00:00:00";"58,5";"Geprüft"
"08.10.1979 00:00:00";"58,5";"Geprüft"
"15.10.1979 00:00:00";"58,49";"Geprüft"
"22.10.1979 00:00:00";"58,49";"Geprüft"
"01.11.1979 00:00:00";"58,48";"Geprüft"
"08.11.1979 00:00:00";"58,47";"Geprüft"
"15.11.1979 00:00:00";"58,45";"Geprüft"
"22.11.1979 00:00:00";"58,45";"Geprüft"
"01.12.1979 00:00:00";"58,45";"Geprüft"
