"Zeitpunkt";"Wasserstand(NHN) [mNHN]";"Hinweise"
"01.11.2000 00:00:00";"101,04";"Geprüft"
"08.11.2000 00:00:00";"101,04";"Geprüft"
"15.11.2000 00:00:00";"101,04";"Geprüft"
"22.11.2000 00:00:00";"101,04";"Geprüft"
"01.12.2000 00:00:00";"101,05";"Geprüft"
"08.12.2000 00:00:00";"101,05";"Geprüft"
"15.12.2000 00:00:00";"101,05";"Geprüft"
"22.12.2000 00:00:00";"101,05";"Geprüft"
"01.01.2001 00:00:00";"101,06";"Geprüft"
"08.01.2001 00:00:00";"101,1";"Geprüft"
"15.01.2001 00:00:00";"101,09";"Geprüft"
"22.01.2001 00:00:00";"101,08";"Geprüft"
"01.02.2001 00:00:00";"101,09";"Geprüft"
"08.02.2001 00:00:00";"101,13";"Geprüft"
"15.02.2001 00:00:00";"101,11";"Geprüft"
"22.02.2001 00:00:00";"101,1";"Geprüft"
"01.03.2001 00:00:00";"101,09";"Geprüft"
"08.03.2001 00:00:00";"101,08";"Geprüft"
"15.03.2001 00:00:00";"101,08";"Geprüft"
"22.03.2001 00:00:00";"101,1";"Geprüft"
"01.04.2001 00:00:00";"101,12";"Geprüft"
"08.04.2001 00:00:00";"101,14";"Geprüft"
"15.04.2001 00:00:00";"101,12";"Geprüft"
"22.04.2001 00:00:00";"101,11";"Geprüft"
"01.05.2001 00:00:00";"101,09";"Geprüft"
"08.05.2001 00:00:00";"101,1";"Geprüft"
"15.05.2001 00:00:00";"101,08";"Geprüft"
"22.05.2001 00:00:00";"101,06";"Geprüft"
"01.06.2001 00:00:00";"101,06";"Geprüft"
"08.06.2001 00:00:00";"101,06";"Geprüft"
"15.06.2001 00:00:00";"101,04";"Geprüft"
"22.06.2001 00:00:00";"101,04";"Geprüft"
"01.07.2001 00:00:00";"101,02";"Geprüft"
"08.07.2001 00:00:00";"101,01";"Geprüft"
"15.07.2001 00:00:00";"101,01";"Geprüft"
"22.07.2001 00:00:00";"101,01";"Geprüft"
"01.08.2001 00:00:00";"100,99";"Geprüft"
"08.08.2001 00:00:00";"101";"Geprüft"
"15.08.2001 00:00:00";"100,98";"Geprüft"
"22.08.2001 00:00:00";"100,98";"Geprüft"
"01.09.2001 00:00:00";"100,97";"Geprüft"
"08.09.2001 00:00:00";"100,99";"Geprüft"
"15.09.2001 00:00:00";"101,01";"Geprüft"
"22.09.2001 00:00:00";"101,01";"Geprüft"
"01.10.2001 00:00:00";"101,03";"Geprüft"
"08.10.2001 00:00:00";"101,05";"Geprüft"
"15.10.2001 00:00:00";"101,04";"Geprüft"
"22.10.2001 00:00:00";"101,02";"Geprüft"
"01.11.2001 00:00:00";"101";"Geprüft"
"08.11.2001 00:00:00";"101,01";"Geprüft"
"15.11.2001 00:00:00";"101,01";"Geprüft"
"01.12.2001 00:00:00";"101,01";"Geprüft"
"08.12.2001 00:00:00";"101,03";"Geprüft"
"15.12.2001 00:00:00";"101,01";"Geprüft"
"22.12.2001 00:00:00";"101,04";"Geprüft"
"01.01.2002 00:00:00";"101,06";"Geprüft"
"08.01.2002 00:00:00";"101,05";"Geprüft"
"15.01.2002 00:00:00";"101,06";"Geprüft"
"22.01.2002 00:00:00";"101,11";"Geprüft"
"01.02.2002 00:00:00";"101,1";"Geprüft"
"08.02.2002 00:00:00";"101,1";"Geprüft"
"15.02.2002 00:00:00";"101,1";"Geprüft"
"22.02.2002 00:00:00";"101,11";"Geprüft"
